local_file_id	batch_id	old_file_name	old_path_stub	current_ocr_text_path	current_metadata_path	probable_article_title	probable_author	probable_year	canonical_base_name	proposed_pdf_file_name	proposed_ocr_text_file_name	proposed_metadata_file_name	identity_confidence	rename_status	notes
1965-burmesecolmology-bahan1965-pdf	jbrs-ocr-1509	BurmeseColmology_BaHan1965.pdf	1965/BurmeseColmology_BaHan1965.pdf	data/working/ocr/jbrs/text/1965-burmesecolmology-bahan1965-pdf.txt	data/working/ocr/jbrs/metadata/1965-burmesecolmology-bahan1965-pdf.json	BURMESE COSMOGONY AND COSMOLOGY* 1. COSMOGONIC MYTHS	Dr. Ba Han **	1965	1965-burmese-cosmogony-cosmology-1-cosmogonic-myths-ba-han	1965-burmese-cosmogony-cosmology-1-cosmogonic-myths-ba-han.pdf	1965-burmese-cosmogony-cosmology-1-cosmogonic-myths-ba-han.txt	1965-burmese-cosmogony-cosmology-1-cosmogonic-myths-ba-han.json	high	deferred_outside_phase1_scope	
1970-burmeseembassy1872-ba-pdf	jbrs-ocr-1568	BurmeseEmbassy1872_Ba.pdf	1970/BurmeseEmbassy1872_Ba.pdf	data/working/ocr/jbrs/text/1970-burmeseembassy1872-ba-pdf.txt	data/working/ocr/jbrs/metadata/1970-burmeseembassy1872-ba-pdf.json	THE BURMESE EMBASSY TO ITALY IN [From hitherto unpublished documents from Italian Sources	Translated and annotated by	1970	1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by	1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by.pdf	1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by.txt	1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by.json	high	deferred_outside_phase1_scope	
1912-burmeseera-mayoung1912-pdf	jbrs-ocr-0709	BurmeseEra-MayOung1912.pdf	1912/BurmeseEra-MayOung1912.pdf	data/working/ocr/jbrs/text/1912-burmeseera-mayoung1912-pdf.txt	data/working/ocr/jbrs/metadata/1912-burmeseera-mayoung1912-pdf.json	Eras and Reckoning	Taw Sein Ko	1912	1912-eras-reckoning-taw-sein-ko	1912-eras-reckoning-taw-sein-ko.pdf	1912-eras-reckoning-taw-sein-ko.txt	1912-eras-reckoning-taw-sein-ko.json	high	deferred_outside_phase1_scope	
1923-burmesegardening-cooper1923-pdf	jbrs-ocr-0986	BurmeseGardening-Cooper1923.pdf	1923/BurmeseGardening-Cooper1923.pdf	data/working/ocr/jbrs/text/1923-burmesegardening-cooper1923-pdf.txt	data/working/ocr/jbrs/metadata/1923-burmesegardening-cooper1923-pdf.json	166 CORRESPONdence. BURMESE GARDENING. DEAR SIR, I am desirous of obtaining information upon the practice of Garden ing…	CORRESPONdence	1923	1923-166-correspondence-burmese-gardening-dear-sir-i-am-correspondence	1923-166-correspondence-burmese-gardening-dear-sir-i-am-correspondence.pdf	1923-166-correspondence-burmese-gardening-dear-sir-i-am-correspondence.txt	1923-166-correspondence-burmese-gardening-dear-sir-i-am-correspondence.json	high	deferred_outside_phase1_scope	
1970-burmesehistoryarticles-thantun1970-pdf	jbrs-ocr-1569	BurmeseHistoryArticles-ThanTun1970.pdf	1970/BurmeseHistoryArticles-ThanTun1970.pdf	data/working/ocr/jbrs/text/1970-estimation-articles-burmese-history-published-70-by.txt	data/working/ocr/jbrs/metadata/1970-estimation-articles-burmese-history-published-70-by.json	AN ESTIMATION OF ARTICLES ON BURMESE HISTORY PUBLISHED IN THE , 70'	by	1970	1970-estimation-articles-burmese-history-published-70-by	1970-estimation-articles-burmese-history-published-70-by.pdf	1970-estimation-articles-burmese-history-published-70-by.txt	1970-estimation-articles-burmese-history-published-70-by.json	high	renamed_in_repo	
1959-burmesekingshipmindon-thaung1959-pdf	jbrs-ocr-1412	BurmeseKingshipMindon-Thaung1959.pdf	1959/BurmeseKingshipMindon-Thaung1959.pdf	data/working/ocr/jbrs/text/1959-burmesekingshipmindon-thaung1959-pdf.txt	data/working/ocr/jbrs/metadata/1959-burmesekingshipmindon-thaung1959-pdf.json	BURMESE KINGSHIP IN THEORY AND IN PRACTICE DURING THE REIGN OF MINDON*	by	1959	1959-burmese-kingship-theory-practice-during-reign-mindon-by	1959-burmese-kingship-theory-practice-during-reign-mindon-by.pdf	1959-burmese-kingship-theory-practice-during-reign-mindon-by.txt	1959-burmese-kingship-theory-practice-during-reign-mindon-by.json	high	deferred_outside_phase1_scope	
1968-burmeselanguages-luce1968-pdf	jbrs-ocr-1551	BurmeseLanguages-Luce1968.pdf	1968/BurmeseLanguages-Luce1968.pdf	data/working/ocr/jbrs/text/1968-burmeselanguages-luce1968-pdf.txt	data/working/ocr/jbrs/metadata/1968-burmeselanguages-luce1968-pdf.json	BURMA LANGUAGES	G. H. Luce	1968	1968-burma-languages-g-h-luce	1968-burma-languages-g-h-luce.pdf	1968-burma-languages-g-h-luce.txt	1968-burma-languages-g-h-luce.json	high	deferred_outside_phase1_scope	
1937-burmeserule-at-toungoo-langhamcarter1937-pdf	jbrs-ocr-1244	BurmeseRule-at-Toungoo-LanghamCarter1937.pdf	1937/BurmeseRule-at-Toungoo-LanghamCarter1937.pdf	data/working/ocr/jbrs/text/1937-burmeserule-at-toungoo-langhamcarter1937-pdf.txt	data/working/ocr/jbrs/metadata/1937-burmeserule-at-toungoo-langhamcarter1937-pdf.json	BURMESE RULE ON THE TOUNGOO FRONTIER. 1		1937					medium	needs_manual_review	
022245-d96384af909d	jbrs-ocr-0123	CD-ASI-1909.pdf	Burmese/Burma JBRS/1912/CD-ASI-1909.pdf	data/working/ocr/jbrs/text/022245-d96384af909d.txt	data/working/ocr/jbrs/metadata/022245-d96384af909d.json	ANNUAL REPORT, 9	"""ARCHAEOLOGICAL SURVEY OF INDIA"	1909	1909-annual-report-9-archaeological-survey-of-india	1909-annual-report-9-archaeological-survey-of-india.pdf	1909-annual-report-9-archaeological-survey-of-india.txt	1909-annual-report-9-archaeological-survey-of-india.json	high	deferred_outside_phase1_scope	
021123-bc781df6a868	jbrs-ocr-0104	CD-JRI.pdf	Burmese/Burma JBRS/1912/CD-JRI.pdf	data/working/ocr/jbrs/text/021123-bc781df6a868.txt	data/working/ocr/jbrs/metadata/021123-bc781df6a868.json	123 JOURNAL of the ROYAL ANTHROPOLOGICAL INSTITUTE of GREAT BRITAIN and IRELAND	REVIEWS	1912	1912-123-journal-royal-anthropological-institute-great-britain-ireland-reviews	1912-123-journal-royal-anthropological-institute-great-britain-ireland-reviews.pdf	1912-123-journal-royal-anthropological-institute-great-britain-ireland-reviews.txt	1912-123-journal-royal-anthropological-institute-great-britain-ireland-reviews.json	high	deferred_outside_phase1_scope	
1912-cd-noteontalaing-pdf	jbrs-ocr-0713	CD-NoteOnTalaing.pdf	1912/CD-NoteOnTalaing.pdf	data/working/ocr/jbrs/text/1912-cd-noteontalaing-pdf.txt	data/working/ocr/jbrs/metadata/1912-cd-noteontalaing-pdf.json	TALAING		1912					medium	needs_manual_review	
1912-cd-noteontalaing2-pdf	jbrs-ocr-0714	CD-NoteOnTalaing2.pdf	1912/CD-NoteOnTalaing2.pdf	data/working/ocr/jbrs/text/1912-cd-noteontalaing2-pdf.txt	data/working/ocr/jbrs/metadata/1912-cd-noteontalaing2-pdf.json	* NOTE ON THE WORD		1912					medium	needs_manual_review	
022256-6028da47d653	jbrs-ocr-0126	CD-OldBallads.pdf	Burmese/Burma JBRS/1912/CD-OldBallads.pdf	data/working/ocr/jbrs/text/022256-6028da47d653.txt	data/working/ocr/jbrs/metadata/022256-6028da47d653.json	256 OLD HISTORICAL BALLADS		1912					medium	needs_manual_review	
1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	1948/CenturyOfProgress_Luce1948.pdf	data/working/ocr/jbrs/text/1948-century-progress-burmese-history-archaeology.txt	data/working/ocr/jbrs/metadata/1948-century-progress-burmese-history-archaeology.json	A CENTURY OF PROGRESS IN BURMESE HISTORY AND	ARCHAEOLOGY.*	1948	1948-century-progress-burmese-history-archaeology	1948-century-progress-burmese-history-archaeology.pdf	1948-century-progress-burmese-history-archaeology.txt	1948-century-progress-burmese-history-archaeology.json	high	renamed_in_repo	
1911-chineseantiquitiespagan-tawseinko1911-pdf	jbrs-ocr-0689	ChineseAntiquitiesPagan-TawSeinKo1911.pdf	1911/ChineseAntiquitiesPagan-TawSeinKo1911.pdf	data/working/ocr/jbrs/text/1911-chineseantiquitiespagan-tawseinko1911-pdf.txt	data/working/ocr/jbrs/metadata/1911-chineseantiquitiespagan-tawseinko1911-pdf.json	CHINESE ANTIQUITIES AT PAGAN	BY	1911	1911-chinese-antiquities-pagan-by	1911-chinese-antiquities-pagan-by.pdf	1911-chinese-antiquities-pagan-by.txt	1911-chinese-antiquities-pagan-by.json	high	deferred_outside_phase1_scope	
282223-a944a3436cab	jbrs-ocr-1767	Dalet-Hall1938.pdf	Burmese/Burma JBRS/1938/Dalet-Hall1938.pdf	data/working/ocr/jbrs/text/282223-a944a3436cab.txt	data/working/ocr/jbrs/metadata/282223-a944a3436cab.json	A JOURNEY TO DALET IN .* 26th Nocember . Embarked on board the wheel Flat accom. panied by Lieutt. Glen with a detachme…	D. G. E. Hall	1938	1938-journey-dalet-26th-nocember-embarked-board-wheel-flat-d-g-e-hall	1938-journey-dalet-26th-nocember-embarked-board-wheel-flat-d-g-e-hall.pdf	1938-journey-dalet-26th-nocember-embarked-board-wheel-flat-d-g-e-hall.txt	1938-journey-dalet-26th-nocember-embarked-board-wheel-flat-d-g-e-hall.json	high	deferred_outside_phase1_scope	
1921-dialectsburmese-taylor1921-pdf	jbrs-ocr-0917	DialectsBurmese-Taylor1921.pdf	1921/DialectsBurmese-Taylor1921.pdf	data/working/ocr/jbrs/text/1921-dialectsburmese-taylor1921-pdf.txt	data/working/ocr/jbrs/metadata/1921-dialectsburmese-taylor1921-pdf.json	89 STUDIES IN INDO CHINESE PHILOLOGY* NO. 1. The dialeCTS OF BURMESE (I)	L. F. TAYLOR	1921	1921-89-studies-indo-chinese-philology-no-1-dialects-l-f-taylor	1921-89-studies-indo-chinese-philology-no-1-dialects-l-f-taylor.pdf	1921-89-studies-indo-chinese-philology-no-1-dialects-l-f-taylor.txt	1921-89-studies-indo-chinese-philology-no-1-dialects-l-f-taylor.json	high	deferred_outside_phase1_scope	
193075-610d1158c03e	jbrs-ocr-1135	Dictionary_1931.pdf	Burmese/Burma JBRS/1929/Dictionary_1931.pdf	data/working/ocr/jbrs/text/193075-610d1158c03e.txt	data/working/ocr/jbrs/metadata/193075-610d1158c03e.json	THE NEED OF A BURMESE DICTIONARY. Most civilized peoples are careful to preserve their prose and poetical literature, a…	V	1929	1929-need-burmese-dictionary-most-civilized-peoples-are-careful-v	1929-need-burmese-dictionary-most-civilized-peoples-are-careful-v.pdf	1929-need-burmese-dictionary-most-civilized-peoples-are-careful-v.txt	1929-need-burmese-dictionary-most-civilized-peoples-are-careful-v.json	high	deferred_outside_phase1_scope	
1976-dipavamsamahavamsa-godakambura1976-pdf	jbrs-ocr-1596	DipavamsaMahavamsa_Godakambura1976.pdf	1976/DipavamsaMahavamsa_Godakambura1976.pdf	data/working/ocr/jbrs/text/1976-dipavamsamahavamsa-godakambura1976-pdf.txt	data/working/ocr/jbrs/metadata/1976-dipavamsamahavamsa-godakambura1976-pdf.json	The Dipavamsa and the Mahavamsa An Examination of the Pali Chronicles of the Sinhalese	Dr. C. E. Godakumbura*	1976	1976-dipavamsa-mahavamsa-examination-pali-chronicles-sinhalese-c-e-godakumbura	1976-dipavamsa-mahavamsa-examination-pali-chronicles-sinhalese-c-e-godakumbura.pdf	1976-dipavamsa-mahavamsa-examination-pali-chronicles-sinhalese-c-e-godakumbura.txt	1976-dipavamsa-mahavamsa-examination-pali-chronicles-sinhalese-c-e-godakumbura.json	high	deferred_outside_phase1_scope	
diplomaticmission_christian-442f8f625c66	jbrs-ocr-2143	DiplomaticMission_Christian.pdf	Burmese/Burma JBRS/1939/DiplomaticMission_Christian.pdf	data/working/ocr/jbrs/text/diplomaticmission_christian-442f8f625c66.txt	data/working/ocr/jbrs/metadata/diplomaticmission_christian-442f8f625c66.json	187 A DIPLOMATIC MISSION FROM BURMA TO AMERICA Mindon Min is generally credited with having been one of Burma's best ki…		1939					medium	needs_manual_review	
1912-duroiselle1912-burmeseprosody-iii-pdf	jbrs-ocr-0720	Duroiselle1912-BurmeseProsody-III.pdf	1912/Duroiselle1912-BurmeseProsody-III.pdf	data/working/ocr/jbrs/text/1912-duroiselle1912-burmeseprosody-iii-pdf.txt	data/working/ocr/jbrs/metadata/1912-duroiselle1912-burmeseprosody-iii-pdf.json	94 BURMESE PROSODY	Charles Duroiselle	1912	1912-94-burmese-prosody-charles-duroiselle	1912-94-burmese-prosody-charles-duroiselle.pdf	1912-94-burmese-prosody-charles-duroiselle.txt	1912-94-burmese-prosody-charles-duroiselle.json	high	deferred_outside_phase1_scope	
dutchtrade_hall_1939-eb8259b9ae05	jbrs-ocr-2145	DutchTrade-Hall-1939.pdf	Burmese/Burma JBRS/1939/DutchTrade-Hall-1939.pdf	data/working/ocr/jbrs/text/dutchtrade_hall_1939-eb8259b9ae05.txt	data/working/ocr/jbrs/metadata/dutchtrade_hall_1939-eb8259b9ae05.json	THE DAGHREGISTER OF BATAVIA AND DUTCH TRADE WITH BURMA IN THE	SEVENTEENTH CENTURY	1939	1939-daghregister-batavia-dutch-trade-burma-seventeenth-century	1939-daghregister-batavia-dutch-trade-burma-seventeenth-century.pdf	1939-daghregister-batavia-dutch-trade-burma-seventeenth-century.txt	1939-daghregister-batavia-dutch-trade-burma-seventeenth-century.json	high	deferred_outside_phase1_scope	
1932-earlierpagankings-mamyathan1932-pdf	jbrs-ocr-1162	EarlierPaganKings-mamyaThan1932.pdf	1932/EarlierPaganKings-mamyaThan1932.pdf	data/working/ocr/jbrs/text/1932-earlierpagankings-mamyathan1932-pdf.txt	data/working/ocr/jbrs/metadata/1932-earlierpagankings-mamyathan1932-pdf.json	98 ပုဂံမင်းဆက်ရာဇဝင်လာအချို့သောမင်းတို့၏ အကြောင်း။ ယခုကျောက်စာသည်တူးရွင်းတောင်ရှိသက်စိုးတောင်ကျောက်စာဖြစ်၏။ထိုကျောက်ချပ…		1932					medium	needs_manual_review	
economiclife_luce1940-44b203401c13	jbrs-ocr-2146	EconomicLife-Luce1940.pdf	Burmese/Burma JBRS/1940/EconomicLife-Luce1940.pdf	data/working/ocr/jbrs/text/1940-economic-life-early-burman-g-h-luce.txt	data/working/ocr/jbrs/metadata/1940-economic-life-early-burman-g-h-luce.json	ECONOMIC LIFE OF THE EARLY BURMAN	G. H. Luce	1940	1940-economic-life-early-burman-g-h-luce	1940-economic-life-early-burman-g-h-luce.pdf	1940-economic-life-early-burman-g-h-luce.txt	1940-economic-life-early-burman-g-h-luce.json	high	renamed_in_repo	
1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	1965/EmegenceBurmeseNation_BaHan1965.pdf	data/working/ocr/jbrs/text/1965-emegenceburmesenation-bahan1965-pdf.txt	data/working/ocr/jbrs/metadata/1965-emegenceburmesenation-bahan1965-pdf.json	THE EMERGENCE OF THE BURMESE NATION*	Dr. Ba Han **	1965	1965-emergence-burmese-nation-ba-han	1965-emergence-burmese-nation-ba-han.pdf	1965-emergence-burmese-nation-ba-han.txt	1965-emergence-burmese-nation-ba-han.json	high	deferred_outside_phase1_scope	
1920-eraofdecay-sayapi1920-inburmese-pdf	jbrs-ocr-0892	EraOfDecay_SayaPi1920-inBurmese.pdf	1920/EraOfDecay_SayaPi1920-inBurmese.pdf	data/working/ocr/jbrs/text/1920-eraofdecay-sayapi1920-inburmese-pdf.txt	data/working/ocr/jbrs/metadata/1920-eraofdecay-sayapi1920-inburmese-pdf.json	[At the beginning of the Era of Decay in this Auspicious World Cycle the following rules were enacted by rulers of men	THE ERA OF DECAY	1920	1920-beginning-era-decay-this-auspicious-world-cycle-following-the-era-of-decay	1920-beginning-era-decay-this-auspicious-world-cycle-following-the-era-of-decay.pdf	1920-beginning-era-decay-this-auspicious-world-cycle-following-the-era-of-decay.txt	1920-beginning-era-decay-this-auspicious-world-cycle-following-the-era-of-decay.json	high	deferred_outside_phase1_scope	
ethnographiclinguisticsurvey_taylor1956-b1fad00a1f88	jbrs-ocr-2147	EthnographicLinguisticSurvey-Taylor1956.pdf	Burmese/Burma JBRS/1956/EthnographicLinguisticSurvey-Taylor1956.pdf	data/working/ocr/jbrs/text/ethnographiclinguisticsurvey_taylor1956-b1fad00a1f88.txt	data/working/ocr/jbrs/metadata/ethnographiclinguisticsurvey_taylor1956-b1fad00a1f88.json	ACCOUNT OF THE ETHNOGRAPHICAL AND LINGUISTIC SURVEY OF BURMA	by	1956	1956-account-ethnographical-linguistic-survey-burma-by	1956-account-ethnographical-linguistic-survey-burma-by.pdf	1956-account-ethnographical-linguistic-survey-burma-by.txt	1956-account-ethnographical-linguistic-survey-burma-by.json	high	deferred_outside_phase1_scope	
1970-excavationhalin-myintaung1970-pdf	jbrs-ocr-1570	ExcavationHalin-MyintAung1970.pdf	1970/ExcavationHalin-MyintAung1970.pdf	data/working/ocr/jbrs/text/1970-excavationhalin-myintaung1970-pdf.txt	data/working/ocr/jbrs/metadata/1970-excavationhalin-myintaung1970-pdf.json	The main problem of Burmese archaeology is to fill up the gaps in the curly chapters of Burmese history and to correlat…	THE EXCAVATIONS AT HALIN *	1970	1970-main-problem-burmese-archaeology-is-fill-up-gaps-the-excavations-at-halin	1970-main-problem-burmese-archaeology-is-fill-up-gaps-the-excavations-at-halin.pdf	1970-main-problem-burmese-archaeology-is-fill-up-gaps-the-excavations-at-halin.txt	1970-main-problem-burmese-archaeology-is-fill-up-gaps-the-excavations-at-halin.json	high	deferred_outside_phase1_scope	duplicate_of=excavationhalin_myintaung1970-f15be817b96f
excavationhalin_myintaung1970-f15be817b96f	jbrs-ocr-2148	ExcavationHalin-MyintAung1970.pdf	Burmese/Burma JBRS/1970/ExcavationHalin-MyintAung1970.pdf	data/working/ocr/jbrs/text/excavationhalin_myintaung1970-f15be817b96f.txt	data/working/ocr/jbrs/metadata/excavationhalin_myintaung1970-f15be817b96f.json	The main problem of Burmese archaeology is to fill up the gaps in the curly chapters of Burmese history and to correlat…	THE EXCAVATIONS AT HALIN *	1970	1970-main-problem-burmese-archaeology-is-fill-up-gaps-the-excavations-at-halin-scan-2	1970-main-problem-burmese-archaeology-is-fill-up-gaps-the-excavations-at-halin-scan-2.pdf	1970-main-problem-burmese-archaeology-is-fill-up-gaps-the-excavations-at-halin-scan-2.txt	1970-main-problem-burmese-archaeology-is-fill-up-gaps-the-excavations-at-halin-scan-2.json	high	deferred_outside_phase1_scope	duplicate_of=1970-excavationhalin-myintaung1970-pdf; collision_with=1970-main-problem-burmese-archaeology-is-fill-up-gaps-the-excavations-at-halin
1917-excavationpegu-stewart1917-pdf	jbrs-ocr-0834	ExcavationPegu-Stewart1917.pdf	1917/ExcavationPegu-Stewart1917.pdf	data/working/ocr/jbrs/text/1917-excavationpegu-stewart1917-pdf.txt	data/working/ocr/jbrs/metadata/1917-excavationpegu-stewart1917-pdf.json	EXCAVATION AND EXPLORATION IN PEGU. INTRODUCTION I was on duty in the Pegu district for archaeological exploration and…	Charles Duroiselle	1917	1917-excavation-exploration-pegu-introduction-i-was-duty-pegu-charles-duroiselle	1917-excavation-exploration-pegu-introduction-i-was-duty-pegu-charles-duroiselle.pdf	1917-excavation-exploration-pegu-introduction-i-was-duty-pegu-charles-duroiselle.txt	1917-excavation-exploration-pegu-introduction-i-was-duty-pegu-charles-duroiselle.json	high	deferred_outside_phase1_scope	
1911-foundationpagan-furnivall1911-pdf	jbrs-ocr-0693	FoundationPagan-Furnivall1911.pdf	1911/FoundationPagan-Furnivall1911.pdf	data/working/ocr/jbrs/text/1911-foundationpagan-furnivall1911-pdf.txt	data/working/ocr/jbrs/metadata/1911-foundationpagan-furnivall1911-pdf.json	W.i.n.d.e.r.—Winder; go and clean it	If Mr. Squeers	1911	1911-w-i-n-d-e-r-winder-go-if-mr-squeers	1911-w-i-n-d-e-r-winder-go-if-mr-squeers.pdf	1911-w-i-n-d-e-r-winder-go-if-mr-squeers.txt	1911-w-i-n-d-e-r-winder-go-if-mr-squeers.json	high	deferred_outside_phase1_scope	
1913-furnivall1914-monheroes-pdf	jbrs-ocr-0762	Furnivall1914-MonHeroes.pdf	1913/Furnivall1914-MonHeroes.pdf	data/working/ocr/jbrs/text/1913-furnivall1914-monheroes-pdf.txt	data/working/ocr/jbrs/metadata/1913-furnivall1914-monheroes-pdf.json	225 TWO LEGENDARY HEROES OF THE MONS. 1. ATTHA, THE CATTLE HERD		1913					medium	needs_manual_review	
1959-geographyburmaunderpagan-luce1959-pdf	jbrs-ocr-1414	GeographyBurmaUnderPagan-Luce1959.pdf	1959/GeographyBurmaUnderPagan-Luce1959.pdf	data/working/ocr/jbrs/text/1959-geographyburmaunderpagan-luce1959-pdf.txt	data/working/ocr/jbrs/metadata/1959-geographyburmaunderpagan-luce1959-pdf.json	GEOGRAPHY OF BURMA UNDER THE PAGAN	DYNASTY'	1959	1959-geography-burma-under-pagan-dynasty	1959-geography-burma-under-pagan-dynasty.pdf	1959-geography-burma-under-pagan-dynasty.txt	1959-geography-burma-under-pagan-dynasty.json	high	deferred_outside_phase1_scope	
geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	Burmese/Burma JBRS/1959/GeographyBurmaUnderPagan-Luce1959.pdf	data/working/ocr/jbrs/text/geographyburmaunderpagan_luce1959-dd5b8c70a170.txt	data/working/ocr/jbrs/metadata/geographyburmaunderpagan_luce1959-dd5b8c70a170.json	GEOGRAPHY OF BURMA UNDER THE PAGAN	DYNASTY'	1959	1959-geography-burma-under-pagan-dynasty-scan-2	1959-geography-burma-under-pagan-dynasty-scan-2.pdf	1959-geography-burma-under-pagan-dynasty-scan-2.txt	1959-geography-burma-under-pagan-dynasty-scan-2.json	high	deferred_outside_phase1_scope	collision_with=1959-geography-burma-under-pagan-dynasty
1934-george-1934-a-note-on-elementary-burmese-astrology-pdf	jbrs-ocr-1193	George-1934-a-note-on-elementary-burmese-astrology.pdf	1934/George-1934-a-note-on-elementary-burmese-astrology.pdf	data/working/ocr/jbrs/text/1934-george-1934-a-note-on-elementary-burmese-astrology-pdf.txt	data/working/ocr/jbrs/metadata/1934-george-1934-a-note-on-elementary-burmese-astrology-pdf.json	A NOTE ON ELEMENTARY BURMESE ASTROLOGY In his article on Elementary Burmese Astrology in the August number of this Jour…		1934					medium	needs_manual_review	
1911-grantbrown-1911-burmesesongs-pdf	jbrs-ocr-0695	GrantBrown-1911-BurmeseSongs.pdf	1911/GrantBrown-1911-BurmeseSongs.pdf	data/working/ocr/jbrs/text/1911-grantbrown-1911-burmesesongs-pdf.txt	data/working/ocr/jbrs/metadata/1911-grantbrown-1911-burmesesongs-pdf.json	91 BURMESE SONGS		1911					medium	needs_manual_review	
1918-greatertemplespagan-luce1918-pdf	jbrs-ocr-0857	GreaterTemplesPagan-Luce1918.pdf	1918/GreaterTemplesPagan-Luce1918.pdf	data/working/ocr/jbrs/text/1918-greatertemplespagan-luce1918-pdf.txt	data/working/ocr/jbrs/metadata/1918-greatertemplespagan-luce1918-pdf.json	THE GREATER TEMPLES OF PAGĀN	I	1918	1918-greater-temples-pag-n-i	1918-greater-temples-pag-n-i.pdf	1918-greater-temples-pag-n-i.txt	1918-greater-temples-pag-n-i.json	high	deferred_outside_phase1_scope	
1911-haynes-paliliterature-1911-pdf	jbrs-ocr-0697	Haynes-PaliLiterature-1911.pdf	1911/Haynes-PaliLiterature-1911.pdf	data/working/ocr/jbrs/text/1911-haynes-paliliterature-1911-pdf.txt	data/working/ocr/jbrs/metadata/1911-haynes-paliliterature-1911-pdf.json	PALI LITERATURE OF BURMA		1911					medium	needs_manual_review	
1953-initiationceremonies-maunghtinaung1953-pdf	jbrs-ocr-1337	InitiationCeremonies-MaungHtinAung1953.pdf	1953/InitiationCeremonies-MaungHtinAung1953.pdf	data/working/ocr/jbrs/text/1953-initiationceremonies-maunghtinaung1953-pdf.txt	data/working/ocr/jbrs/metadata/1953-initiationceremonies-maunghtinaung1953-pdf.json	BURMESE INITIATION	CEREMONIES	1953	1953-burmese-initiation-ceremonies	1953-burmese-initiation-ceremonies.pdf	1953-burmese-initiation-ceremonies.txt	1953-burmese-initiation-ceremonies.json	high	deferred_outside_phase1_scope	
1912-lacquerwarepagan-tawseinko1912-pdf	jbrs-ocr-0725	LacquerwarePagan-TawSeinKo1912.pdf	1912/LacquerwarePagan-TawSeinKo1912.pdf	data/working/ocr/jbrs/text/1912-lacquerwarepagan-tawseinko1912-pdf.txt	data/working/ocr/jbrs/metadata/1912-lacquerwarepagan-tawseinko1912-pdf.json	LACQUERWARE MANUFACTURE AT PAGAN. It is not known when and whence the art was introduced into Pagan. The probabilities…	Taw Sein Ko	1912	1912-lacquerware-manufacture-pagan-it-is-not-known-when-taw-sein-ko	1912-lacquerware-manufacture-pagan-it-is-not-known-when-taw-sein-ko.pdf	1912-lacquerware-manufacture-pagan-it-is-not-known-when-taw-sein-ko.txt	1912-lacquerware-manufacture-pagan-it-is-not-known-when-taw-sein-ko.json	high	deferred_outside_phase1_scope	
lawscustonsvietnam_ba-5708319c10d2	jbrs-ocr-3330	LawsCustonsVietnam_Ba.pdf	Burmese/Burma JBRS/1966/LawsCustonsVietnam_Ba.pdf	data/working/ocr/jbrs/text/lawscustonsvietnam_ba-5708319c10d2.txt	data/working/ocr/jbrs/metadata/lawscustonsvietnam_ba-5708319c10d2.json	EXTRACTS FROM THE COLLECTION OF LAWS AND CUSTOMS OF THE GREAT SOUTH (KINGDOM OF VIETNAM) AND THE TRUE HISTORY OF THE GR…	Vivian Ba	1966	1966-extracts-collection-laws-customs-great-south-kingdom-vietnam-vivian-ba	1966-extracts-collection-laws-customs-great-south-kingdom-vietnam-vivian-ba.pdf	1966-extracts-collection-laws-customs-great-south-kingdom-vietnam-vivian-ba.txt	1966-extracts-collection-laws-customs-great-south-kingdom-vietnam-vivian-ba.json	high	deferred_outside_phase1_scope	
light_on_arakanese_history_stuart1923-b6232e055864	jbrs-ocr-3331	Light-on-Arakanese-History-Stuart1923.pdf	Burmese/Burma JBRS/1923/Light-on-Arakanese-History-Stuart1923.pdf	data/working/ocr/jbrs/text/light_on_arakanese_history_stuart1923-b6232e055864.txt	data/working/ocr/jbrs/metadata/light_on_arakanese_history_stuart1923-b6232e055864.json	An Appeal for more light on Arakanese History	J. STUART	1923	1923-appeal-more-light-arakanese-history-j-stuart	1923-appeal-more-light-arakanese-history-j-stuart.pdf	1923-appeal-more-light-arakanese-history-j-stuart.txt	1923-appeal-more-light-arakanese-history-j-stuart.json	high	deferred_outside_phase1_scope	
