local_file_id	old_file_name	old_path_stub	canonical_file_name	canonical_ocr_text_path	canonical_metadata_path	canonical_pdf_path_stub	alias_status	notes
582119b-a8029eab19f6	582119B.pdf	Burmese/Burma JBRS/JBRS Originals/582119B.pdf	1976-pali-old-mon-ink-glosses-pag-n-temples-contents-scan-4.pdf	data/working/ocr/jbrs/text/1976-pali-old-mon-ink-glosses-pag-n-temples-contents-scan-4.txt	data/working/ocr/jbrs/metadata/1976-pali-old-mon-ink-glosses-pag-n-temples-contents-scan-4.json	data_local/sources/jbrs_canonical_pdfs/1976-pali-old-mon-ink-glosses-pag-n-temples-contents-scan-4.pdf	deferred_outside_phase1_scope	collision_with=1976-pali-old-mon-ink-glosses-pag-n-temples-contents
591001-2983541dd14c	591001.pdf	Burmese/Burma JBRS/1977/591001.pdf	1977-mind-bending-burmese-poems-songs-hla-pe.pdf	data/working/ocr/jbrs/text/1977-mind-bending-burmese-poems-songs-hla-pe.txt	data/working/ocr/jbrs/metadata/1977-mind-bending-burmese-poems-songs-hla-pe.json	data_local/sources/jbrs_canonical_pdfs/1977-mind-bending-burmese-poems-songs-hla-pe.pdf	deferred_outside_phase1_scope	
591049-2e72a165080c	591049.pdf	Burmese/Burma JBRS/1977/591049.pdf	1977-pagan-restoration-by.pdf	data/working/ocr/jbrs/text/1977-pagan-restoration-by.txt	data/working/ocr/jbrs/metadata/1977-pagan-restoration-by.json	data_local/sources/jbrs_canonical_pdfs/1977-pagan-restoration-by.pdf	deferred_outside_phase1_scope	
591097-50b0df275d48	591097.pdf	Burmese/Burma JBRS/1977/591097.pdf	1977-s-historical-earthquakes-burma-pagan-chronology.pdf	data/working/ocr/jbrs/text/1977-s-historical-earthquakes-burma-pagan-chronology.txt	data/working/ocr/jbrs/metadata/1977-s-historical-earthquakes-burma-pagan-chronology.json	data_local/sources/jbrs_canonical_pdfs/1977-s-historical-earthquakes-burma-pagan-chronology.pdf	deferred_outside_phase1_scope	
591101-97bd9fc2605c	591101.pdf	Burmese/Burma JBRS/1977/591101.pdf	1977-ananda-brick-monastery-inscriptions-pagan-tin-lwin.pdf	data/working/ocr/jbrs/text/1977-ananda-brick-monastery-inscriptions-pagan-tin-lwin.txt	data/working/ocr/jbrs/metadata/1977-ananda-brick-monastery-inscriptions-pagan-tin-lwin.json	data_local/sources/jbrs_canonical_pdfs/1977-ananda-brick-monastery-inscriptions-pagan-tin-lwin.pdf	renamed_in_repo	
591121-22be2115b3bb	591121.pdf	Burmese/Burma JBRS/1977/591121.pdf	1976-k-mala-ka-g-h-luce.pdf	data/working/ocr/jbrs/text/1976-k-mala-ka-g-h-luce.txt	data/working/ocr/jbrs/metadata/1976-k-mala-ka-g-h-luce.json	data_local/sources/jbrs_canonical_pdfs/1976-k-mala-ka-g-h-luce.pdf	deferred_outside_phase1_scope	
591125-908f4cfa5504	591125.pdf	Burmese/Burma JBRS/1977/591125.pdf	1976-dipavamsa-mahavamsa-examination-pali-chronicles-sinhalese-c-e-godakumbura-scan-2.pdf	data/working/ocr/jbrs/text/1976-dipavamsa-mahavamsa-examination-pali-chronicles-sinhalese-c-e-godakumbura-scan-2.txt	data/working/ocr/jbrs/metadata/1976-dipavamsa-mahavamsa-examination-pali-chronicles-sinhalese-c-e-godakumbura-scan-2.json	data_local/sources/jbrs_canonical_pdfs/1976-dipavamsa-mahavamsa-examination-pali-chronicles-sinhalese-c-e-godakumbura-scan-2.pdf	deferred_outside_phase1_scope	duplicate_of=1976-dipavamsamahavamsa-godakambura1976-pdf; collision_with=1976-dipavamsa-mahavamsa-examination-pali-chronicles-sinhalese-c-e-godakumbura
591137-ff80fd1fdaca	591137.pdf	Burmese/Burma JBRS/1977/591137.pdf	591137.pdf	data/working/ocr/jbrs/text/591137-ff80fd1fdaca.txt	data/working/ocr/jbrs/metadata/591137-ff80fd1fdaca.json		needs_manual_review	
591155-15cf4fdd97ba	591155.pdf	Burmese/Burma JBRS/1977/591155.pdf	1977-did-sona-uttara-come-lower-burma-sao-saimong-mangrai.pdf	data/working/ocr/jbrs/text/1977-did-sona-uttara-come-lower-burma-sao-saimong-mangrai.txt	data/working/ocr/jbrs/metadata/1977-did-sona-uttara-come-lower-burma-sao-saimong-mangrai.json	data_local/sources/jbrs_canonical_pdfs/1977-did-sona-uttara-come-lower-burma-sao-saimong-mangrai.pdf	deferred_outside_phase1_scope	
591155-55e4e110d08a	591155.pdf	Burmese/Burma JBRS/JBRS Originals/591155.pdf	1976-did-sona-uttara-come-lower-burma-sao-saimong-mangrai-scan-2.pdf	data/working/ocr/jbrs/text/1976-did-sona-uttara-come-lower-burma-sao-saimong-mangrai-scan-2.txt	data/working/ocr/jbrs/metadata/1976-did-sona-uttara-come-lower-burma-sao-saimong-mangrai-scan-2.json	data_local/sources/jbrs_canonical_pdfs/1976-did-sona-uttara-come-lower-burma-sao-saimong-mangrai-scan-2.pdf	deferred_outside_phase1_scope	duplicate_of=1976-sonauttara-saimong1976-pdf; collision_with=1976-did-sona-uttara-come-lower-burma-sao-saimong-mangrai
591165-2e8ef52605fa	591165.pdf	Burmese/Burma JBRS/1977/591165.pdf	591165.pdf	data/working/ocr/jbrs/text/591165-2e8ef52605fa.txt	data/working/ocr/jbrs/metadata/591165-2e8ef52605fa.json		needs_manual_review	
591167-905f16d06500	591167.pdf	Burmese/Burma JBRS/1977/591167.pdf	1977-dr-c-e-godakumbura-it-is-deep-sorrow-obituary.pdf	data/working/ocr/jbrs/text/1977-dr-c-e-godakumbura-it-is-deep-sorrow-obituary.txt	data/working/ocr/jbrs/metadata/1977-dr-c-e-godakumbura-it-is-deep-sorrow-obituary.json	data_local/sources/jbrs_canonical_pdfs/1977-dr-c-e-godakumbura-it-is-deep-sorrow-obituary.pdf	deferred_outside_phase1_scope	
1976-anandainscriptions-tinlwin1976-pdf	AnandaInscriptions-Tinlwin1976.pdf	1976/AnandaInscriptions-Tinlwin1976.pdf	1976-ananda-brick-monastery-inscriptions-pagan-tin-lwin.pdf	data/working/ocr/jbrs/text/1976-ananda-brick-monastery-inscriptions-pagan-tin-lwin.txt	data/working/ocr/jbrs/metadata/1976-ananda-brick-monastery-inscriptions-pagan-tin-lwin.json	data_local/sources/jbrs_canonical_pdfs/1976-ananda-brick-monastery-inscriptions-pagan-tin-lwin.pdf	renamed_in_repo	
1937-ancientpyu-luce1937-pdf	AncientPyu-Luce1937.pdf	1937/AncientPyu-Luce1937.pdf	1937-beginning-christian-era-peoples-dominating-further-india-were-the-ancient-pyu.pdf	data/working/ocr/jbrs/text/1937-beginning-christian-era-peoples-dominating-further-india-were-the-ancient-pyu.txt	data/working/ocr/jbrs/metadata/1937-beginning-christian-era-peoples-dominating-further-india-were-the-ancient-pyu.json	data_local/sources/jbrs_canonical_pdfs/1937-beginning-christian-era-peoples-dominating-further-india-were-the-ancient-pyu.pdf	deferred_outside_phase1_scope	
ancientpyu_luce1937-c7fe9ee6157d	AncientPyu-Luce1937.pdf	Burmese/Burma JBRS/1937/AncientPyu-Luce1937.pdf	1937-beginning-christian-era-peoples-dominating-further-india-were-the-ancient-pyu-scan-2.pdf	data/working/ocr/jbrs/text/1937-beginning-christian-era-peoples-dominating-further-india-were-the-ancient-pyu-scan-2.txt	data/working/ocr/jbrs/metadata/1937-beginning-christian-era-peoples-dominating-further-india-were-the-ancient-pyu-scan-2.json	data_local/sources/jbrs_canonical_pdfs/1937-beginning-christian-era-peoples-dominating-further-india-were-the-ancient-pyu-scan-2.pdf	deferred_outside_phase1_scope	collision_with=1937-beginning-christian-era-peoples-dominating-further-india-were-the-ancient-pyu
arakansplacecivilisationbay_collis1925-bb9dcdeb2834	ArakansPlaceCivilisationBay-Collis1925.pdf	Burmese/Burma JBRS/1925/ArakansPlaceCivilisationBay-Collis1925.pdf	1925-s-place-civilization-bay-study-coinage-foreign-relations-coins-found-in-arakan.pdf	data/working/ocr/jbrs/text/1925-s-place-civilization-bay-study-coinage-foreign-relations-coins-found-in-arakan.txt	data/working/ocr/jbrs/metadata/1925-s-place-civilization-bay-study-coinage-foreign-relations-coins-found-in-arakan.json	data_local/sources/jbrs_canonical_pdfs/1925-s-place-civilization-bay-study-coinage-foreign-relations-coins-found-in-arakan.pdf	deferred_outside_phase1_scope	
1958-aspectsburmeseculture-lupewin1958-41-pdf	AspectsBurmeseCulture_LuPeWin1958-41.pdf	1958/AspectsBurmeseCulture_LuPeWin1958-41.pdf	1958-some-aspects-burmese-culture-by.pdf	data/working/ocr/jbrs/text/1958-some-aspects-burmese-culture-by.txt	data/working/ocr/jbrs/metadata/1958-some-aspects-burmese-culture-by.json	data_local/sources/jbrs_canonical_pdfs/1958-some-aspects-burmese-culture-by.pdf	deferred_outside_phase1_scope	duplicate_of=aspectsburmeseculture_lupewin1958_41-9f5d97f08316
aspectsburmeseculture_lupewin1958_41-9f5d97f08316	AspectsBurmeseCulture_LuPeWin1958-41.pdf	Burmese/Burma JBRS/1958/AspectsBurmeseCulture_LuPeWin1958-41.pdf	1958-some-aspects-burmese-culture-by-scan-2.pdf	data/working/ocr/jbrs/text/1958-some-aspects-burmese-culture-by-scan-2.txt	data/working/ocr/jbrs/metadata/1958-some-aspects-burmese-culture-by-scan-2.json	data_local/sources/jbrs_canonical_pdfs/1958-some-aspects-burmese-culture-by-scan-2.pdf	deferred_outside_phase1_scope	duplicate_of=1958-aspectsburmeseculture-lupewin1958-41-pdf; collision_with=1958-some-aspects-burmese-culture-by
1920-authors-bathein1920-inburmese-pdf	Authors_BaThein1920-inBurmese.pdf	1920/Authors_BaThein1920-inBurmese.pdf	1920-adeissa-yanthi-aduminnyo-shin.pdf	data/working/ocr/jbrs/text/1920-adeissa-yanthi-aduminnyo-shin.txt	data/working/ocr/jbrs/metadata/1920-adeissa-yanthi-aduminnyo-shin.json	data_local/sources/jbrs_canonical_pdfs/1920-adeissa-yanthi-aduminnyo-shin.pdf	deferred_outside_phase1_scope	
1934-basein-1934-elementary-burmese-astrology-pdf	BaSein-1934-elementary-burmese-astrology.pdf	1934/BaSein-1934-elementary-burmese-astrology.pdf	BaSein-1934-elementary-burmese-astrology.pdf	data/working/ocr/jbrs/text/1934-basein-1934-elementary-burmese-astrology-pdf.txt	data/working/ocr/jbrs/metadata/1934-basein-1934-elementary-burmese-astrology-pdf.json		needs_manual_review	
1920-bayinnaung-sayalun1920-inburmese-pdf	Bayinnaung_SayaLun1920-inBurmese.pdf	1920/Bayinnaung_SayaLun1920-inBurmese.pdf	1920-116-life-bayin-naung-saya-lun-translated-maung-life-of-bayin-naung.pdf	data/working/ocr/jbrs/text/1920-116-life-bayin-naung-saya-lun-translated-maung-life-of-bayin-naung.txt	data/working/ocr/jbrs/metadata/1920-116-life-bayin-naung-saya-lun-translated-maung-life-of-bayin-naung.json	data_local/sources/jbrs_canonical_pdfs/1920-116-life-bayin-naung-saya-lun-translated-maung-life-of-bayin-naung.pdf	deferred_outside_phase1_scope	
1912-bell-aburmesesaying-pdf	Bell-ABurmeseSaying.pdf	1912/Bell-ABurmeseSaying.pdf	Bell-ABurmeseSaying.pdf	data/working/ocr/jbrs/text/1912-bell-aburmesesaying-pdf.txt	data/working/ocr/jbrs/metadata/1912-bell-aburmesesaying-pdf.json		needs_manual_review	
1923-boob-1923-firstburmesewar-pdf	Boob-1923-FirstBurmeseWar.pdf	1923/Boob-1923-FirstBurmeseWar.pdf	1923-first-burmese-war-maung-boon-translated-san-shwe-translator-s-note.pdf	data/working/ocr/jbrs/text/1923-first-burmese-war-maung-boon-translated-san-shwe-translator-s-note.txt	data/working/ocr/jbrs/metadata/1923-first-burmese-war-maung-boon-translated-san-shwe-translator-s-note.json	data_local/sources/jbrs_canonical_pdfs/1923-first-burmese-war-maung-boon-translated-san-shwe-translator-s-note.pdf	deferred_outside_phase1_scope	
1936-buddhismpagan-pemaungtin1936-pdf	BuddhismPagan-PeMaungTin1936.pdf	1936/BuddhismPagan-PeMaungTin1936.pdf	1936-buddhism-inscriptions-pagan-numerous-temples-pagodas-which-still-pe-maung-tin.pdf	data/working/ocr/jbrs/text/1936-buddhism-inscriptions-pagan-numerous-temples-pagodas-which-still-pe-maung-tin.txt	data/working/ocr/jbrs/metadata/1936-buddhism-inscriptions-pagan-numerous-temples-pagodas-which-still-pe-maung-tin.json	data_local/sources/jbrs_canonical_pdfs/1936-buddhism-inscriptions-pagan-numerous-temples-pagodas-which-still-pe-maung-tin.pdf	deferred_outside_phase1_scope	
1932-burmadebttopagan-luce1932-pdf	BurmaDebtToPagan-Luce1932.pdf	1932/BurmaDebtToPagan-Luce1932.pdf	1932-11-villages-myittha-g-h-luce.pdf	data/working/ocr/jbrs/text/1932-11-villages-myittha-g-h-luce.txt	data/working/ocr/jbrs/metadata/1932-11-villages-myittha-g-h-luce.json	data_local/sources/jbrs_canonical_pdfs/1932-11-villages-myittha-g-h-luce.pdf	renamed_in_repo	
burmarecordfs_ali1930-f993e6eeaef0	BurmaRecordfs_Ali1930.pdf	Burmese/Burma JBRS/1930/BurmaRecordfs_Ali1930.pdf	BurmaRecordfs_Ali1930.pdf	data/working/ocr/jbrs/text/burmarecordfs_ali1930-f993e6eeaef0.txt	data/working/ocr/jbrs/metadata/burmarecordfs_ali1930-f993e6eeaef0.json		needs_manual_review	
1939-burmatofallofpagan-luce1939-pdf	BurmaToFallOfPagan-Luce1939.pdf	1939/BurmaToFallOfPagan-Luce1939.pdf	1939-burma-down-fall-pagan-an-outline-part-i.pdf	data/working/ocr/jbrs/text/1939-burma-down-fall-pagan-an-outline-part-i.txt	data/working/ocr/jbrs/metadata/1939-burma-down-fall-pagan-an-outline-part-i.json	data_local/sources/jbrs_canonical_pdfs/1939-burma-down-fall-pagan-an-outline-part-i.pdf	deferred_outside_phase1_scope	
1967-burmesecalendar-lupewin1967-pdf	BurmeseCalendar-LuPeWin1967.pdf	1967/BurmeseCalendar-LuPeWin1967.pdf	1967-burmese-calender-lu-pe-win.pdf	data/working/ocr/jbrs/text/1967-burmese-calender-lu-pe-win.txt	data/working/ocr/jbrs/metadata/1967-burmese-calender-lu-pe-win.json	data_local/sources/jbrs_canonical_pdfs/1967-burmese-calender-lu-pe-win.pdf	renamed_in_repo	
1965-burmesecolmology-bahan1965-pdf	BurmeseColmology_BaHan1965.pdf	1965/BurmeseColmology_BaHan1965.pdf	1965-burmese-cosmogony-cosmology-1-cosmogonic-myths-ba-han.pdf	data/working/ocr/jbrs/text/1965-burmese-cosmogony-cosmology-1-cosmogonic-myths-ba-han.txt	data/working/ocr/jbrs/metadata/1965-burmese-cosmogony-cosmology-1-cosmogonic-myths-ba-han.json	data_local/sources/jbrs_canonical_pdfs/1965-burmese-cosmogony-cosmology-1-cosmogonic-myths-ba-han.pdf	deferred_outside_phase1_scope	
1970-burmeseembassy1872-ba-pdf	BurmeseEmbassy1872_Ba.pdf	1970/BurmeseEmbassy1872_Ba.pdf	1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by.pdf	data/working/ocr/jbrs/text/1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by.txt	data/working/ocr/jbrs/metadata/1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by.json	data_local/sources/jbrs_canonical_pdfs/1970-burmese-embassy-italy-hitherto-unpublished-documents-italian-sources-translated-and-annotated-by.pdf	deferred_outside_phase1_scope	
1912-burmeseera-mayoung1912-pdf	BurmeseEra-MayOung1912.pdf	1912/BurmeseEra-MayOung1912.pdf	1912-eras-reckoning-taw-sein-ko.pdf	data/working/ocr/jbrs/text/1912-eras-reckoning-taw-sein-ko.txt	data/working/ocr/jbrs/metadata/1912-eras-reckoning-taw-sein-ko.json	data_local/sources/jbrs_canonical_pdfs/1912-eras-reckoning-taw-sein-ko.pdf	deferred_outside_phase1_scope	
1923-burmesegardening-cooper1923-pdf	BurmeseGardening-Cooper1923.pdf	1923/BurmeseGardening-Cooper1923.pdf	1923-166-correspondence-burmese-gardening-dear-sir-i-am-correspondence.pdf	data/working/ocr/jbrs/text/1923-166-correspondence-burmese-gardening-dear-sir-i-am-correspondence.txt	data/working/ocr/jbrs/metadata/1923-166-correspondence-burmese-gardening-dear-sir-i-am-correspondence.json	data_local/sources/jbrs_canonical_pdfs/1923-166-correspondence-burmese-gardening-dear-sir-i-am-correspondence.pdf	deferred_outside_phase1_scope	
1970-burmesehistoryarticles-thantun1970-pdf	BurmeseHistoryArticles-ThanTun1970.pdf	1970/BurmeseHistoryArticles-ThanTun1970.pdf	1970-estimation-articles-burmese-history-published-70-by.pdf	data/working/ocr/jbrs/text/1970-estimation-articles-burmese-history-published-70-by.txt	data/working/ocr/jbrs/metadata/1970-estimation-articles-burmese-history-published-70-by.json	data_local/sources/jbrs_canonical_pdfs/1970-estimation-articles-burmese-history-published-70-by.pdf	renamed_in_repo	
1959-burmesekingshipmindon-thaung1959-pdf	BurmeseKingshipMindon-Thaung1959.pdf	1959/BurmeseKingshipMindon-Thaung1959.pdf	1959-burmese-kingship-theory-practice-during-reign-mindon-by.pdf	data/working/ocr/jbrs/text/1959-burmese-kingship-theory-practice-during-reign-mindon-by.txt	data/working/ocr/jbrs/metadata/1959-burmese-kingship-theory-practice-during-reign-mindon-by.json	data_local/sources/jbrs_canonical_pdfs/1959-burmese-kingship-theory-practice-during-reign-mindon-by.pdf	deferred_outside_phase1_scope	
1968-burmeselanguages-luce1968-pdf	BurmeseLanguages-Luce1968.pdf	1968/BurmeseLanguages-Luce1968.pdf	1968-burma-languages-g-h-luce.pdf	data/working/ocr/jbrs/text/1968-burma-languages-g-h-luce.txt	data/working/ocr/jbrs/metadata/1968-burma-languages-g-h-luce.json	data_local/sources/jbrs_canonical_pdfs/1968-burma-languages-g-h-luce.pdf	deferred_outside_phase1_scope	
1937-burmeserule-at-toungoo-langhamcarter1937-pdf	BurmeseRule-at-Toungoo-LanghamCarter1937.pdf	1937/BurmeseRule-at-Toungoo-LanghamCarter1937.pdf	BurmeseRule-at-Toungoo-LanghamCarter1937.pdf	data/working/ocr/jbrs/text/1937-burmeserule-at-toungoo-langhamcarter1937-pdf.txt	data/working/ocr/jbrs/metadata/1937-burmeserule-at-toungoo-langhamcarter1937-pdf.json		needs_manual_review	
022245-d96384af909d	CD-ASI-1909.pdf	Burmese/Burma JBRS/1912/CD-ASI-1909.pdf	1909-annual-report-9-archaeological-survey-of-india.pdf	data/working/ocr/jbrs/text/1909-annual-report-9-archaeological-survey-of-india.txt	data/working/ocr/jbrs/metadata/1909-annual-report-9-archaeological-survey-of-india.json	data_local/sources/jbrs_canonical_pdfs/1909-annual-report-9-archaeological-survey-of-india.pdf	deferred_outside_phase1_scope	
021123-bc781df6a868	CD-JRI.pdf	Burmese/Burma JBRS/1912/CD-JRI.pdf	1912-123-journal-royal-anthropological-institute-great-britain-ireland-reviews.pdf	data/working/ocr/jbrs/text/1912-123-journal-royal-anthropological-institute-great-britain-ireland-reviews.txt	data/working/ocr/jbrs/metadata/1912-123-journal-royal-anthropological-institute-great-britain-ireland-reviews.json	data_local/sources/jbrs_canonical_pdfs/1912-123-journal-royal-anthropological-institute-great-britain-ireland-reviews.pdf	deferred_outside_phase1_scope	
1912-cd-noteontalaing-pdf	CD-NoteOnTalaing.pdf	1912/CD-NoteOnTalaing.pdf	CD-NoteOnTalaing.pdf	data/working/ocr/jbrs/text/1912-cd-noteontalaing-pdf.txt	data/working/ocr/jbrs/metadata/1912-cd-noteontalaing-pdf.json		needs_manual_review	
1912-cd-noteontalaing2-pdf	CD-NoteOnTalaing2.pdf	1912/CD-NoteOnTalaing2.pdf	CD-NoteOnTalaing2.pdf	data/working/ocr/jbrs/text/1912-cd-noteontalaing2-pdf.txt	data/working/ocr/jbrs/metadata/1912-cd-noteontalaing2-pdf.json		needs_manual_review	
022256-6028da47d653	CD-OldBallads.pdf	Burmese/Burma JBRS/1912/CD-OldBallads.pdf	CD-OldBallads.pdf	data/working/ocr/jbrs/text/022256-6028da47d653.txt	data/working/ocr/jbrs/metadata/022256-6028da47d653.json		needs_manual_review	
1948-centuryofprogress-luce1948-pdf	CenturyOfProgress_Luce1948.pdf	1948/CenturyOfProgress_Luce1948.pdf	1948-century-progress-burmese-history-archaeology.pdf	data/working/ocr/jbrs/text/1948-century-progress-burmese-history-archaeology.txt	data/working/ocr/jbrs/metadata/1948-century-progress-burmese-history-archaeology.json	data_local/sources/jbrs_canonical_pdfs/1948-century-progress-burmese-history-archaeology.pdf	renamed_in_repo	
1911-chineseantiquitiespagan-tawseinko1911-pdf	ChineseAntiquitiesPagan-TawSeinKo1911.pdf	1911/ChineseAntiquitiesPagan-TawSeinKo1911.pdf	1911-chinese-antiquities-pagan-by.pdf	data/working/ocr/jbrs/text/1911-chinese-antiquities-pagan-by.txt	data/working/ocr/jbrs/metadata/1911-chinese-antiquities-pagan-by.json	data_local/sources/jbrs_canonical_pdfs/1911-chinese-antiquities-pagan-by.pdf	deferred_outside_phase1_scope	
282223-a944a3436cab	Dalet-Hall1938.pdf	Burmese/Burma JBRS/1938/Dalet-Hall1938.pdf	1938-journey-dalet-26th-nocember-embarked-board-wheel-flat-d-g-e-hall.pdf	data/working/ocr/jbrs/text/1938-journey-dalet-26th-nocember-embarked-board-wheel-flat-d-g-e-hall.txt	data/working/ocr/jbrs/metadata/1938-journey-dalet-26th-nocember-embarked-board-wheel-flat-d-g-e-hall.json	data_local/sources/jbrs_canonical_pdfs/1938-journey-dalet-26th-nocember-embarked-board-wheel-flat-d-g-e-hall.pdf	deferred_outside_phase1_scope	
1921-dialectsburmese-taylor1921-pdf	DialectsBurmese-Taylor1921.pdf	1921/DialectsBurmese-Taylor1921.pdf	1921-89-studies-indo-chinese-philology-no-1-dialects-l-f-taylor.pdf	data/working/ocr/jbrs/text/1921-89-studies-indo-chinese-philology-no-1-dialects-l-f-taylor.txt	data/working/ocr/jbrs/metadata/1921-89-studies-indo-chinese-philology-no-1-dialects-l-f-taylor.json	data_local/sources/jbrs_canonical_pdfs/1921-89-studies-indo-chinese-philology-no-1-dialects-l-f-taylor.pdf	deferred_outside_phase1_scope	
193075-610d1158c03e	Dictionary_1931.pdf	Burmese/Burma JBRS/1929/Dictionary_1931.pdf	1929-need-burmese-dictionary-most-civilized-peoples-are-careful-v.pdf	data/working/ocr/jbrs/text/1929-need-burmese-dictionary-most-civilized-peoples-are-careful-v.txt	data/working/ocr/jbrs/metadata/1929-need-burmese-dictionary-most-civilized-peoples-are-careful-v.json	data_local/sources/jbrs_canonical_pdfs/1929-need-burmese-dictionary-most-civilized-peoples-are-careful-v.pdf	deferred_outside_phase1_scope	
1976-dipavamsamahavamsa-godakambura1976-pdf	DipavamsaMahavamsa_Godakambura1976.pdf	1976/DipavamsaMahavamsa_Godakambura1976.pdf	1976-dipavamsa-mahavamsa-examination-pali-chronicles-sinhalese-c-e-godakumbura.pdf	data/working/ocr/jbrs/text/1976-dipavamsa-mahavamsa-examination-pali-chronicles-sinhalese-c-e-godakumbura.txt	data/working/ocr/jbrs/metadata/1976-dipavamsa-mahavamsa-examination-pali-chronicles-sinhalese-c-e-godakumbura.json	data_local/sources/jbrs_canonical_pdfs/1976-dipavamsa-mahavamsa-examination-pali-chronicles-sinhalese-c-e-godakumbura.pdf	deferred_outside_phase1_scope	
diplomaticmission_christian-442f8f625c66	DiplomaticMission_Christian.pdf	Burmese/Burma JBRS/1939/DiplomaticMission_Christian.pdf	DiplomaticMission_Christian.pdf	data/working/ocr/jbrs/text/diplomaticmission_christian-442f8f625c66.txt	data/working/ocr/jbrs/metadata/diplomaticmission_christian-442f8f625c66.json		needs_manual_review	
1912-duroiselle1912-burmeseprosody-iii-pdf	Duroiselle1912-BurmeseProsody-III.pdf	1912/Duroiselle1912-BurmeseProsody-III.pdf	1912-94-burmese-prosody-charles-duroiselle.pdf	data/working/ocr/jbrs/text/1912-94-burmese-prosody-charles-duroiselle.txt	data/working/ocr/jbrs/metadata/1912-94-burmese-prosody-charles-duroiselle.json	data_local/sources/jbrs_canonical_pdfs/1912-94-burmese-prosody-charles-duroiselle.pdf	deferred_outside_phase1_scope	
dutchtrade_hall_1939-eb8259b9ae05	DutchTrade-Hall-1939.pdf	Burmese/Burma JBRS/1939/DutchTrade-Hall-1939.pdf	1939-daghregister-batavia-dutch-trade-burma-seventeenth-century.pdf	data/working/ocr/jbrs/text/1939-daghregister-batavia-dutch-trade-burma-seventeenth-century.txt	data/working/ocr/jbrs/metadata/1939-daghregister-batavia-dutch-trade-burma-seventeenth-century.json	data_local/sources/jbrs_canonical_pdfs/1939-daghregister-batavia-dutch-trade-burma-seventeenth-century.pdf	deferred_outside_phase1_scope	
1932-earlierpagankings-mamyathan1932-pdf	EarlierPaganKings-mamyaThan1932.pdf	1932/EarlierPaganKings-mamyaThan1932.pdf	EarlierPaganKings-mamyaThan1932.pdf	data/working/ocr/jbrs/text/1932-earlierpagankings-mamyathan1932-pdf.txt	data/working/ocr/jbrs/metadata/1932-earlierpagankings-mamyathan1932-pdf.json		needs_manual_review	
economiclife_luce1940-44b203401c13	EconomicLife-Luce1940.pdf	Burmese/Burma JBRS/1940/EconomicLife-Luce1940.pdf	1940-economic-life-early-burman-g-h-luce.pdf	data/working/ocr/jbrs/text/1940-economic-life-early-burman-g-h-luce.txt	data/working/ocr/jbrs/metadata/1940-economic-life-early-burman-g-h-luce.json	data_local/sources/jbrs_canonical_pdfs/1940-economic-life-early-burman-g-h-luce.pdf	renamed_in_repo	
1965-emegenceburmesenation-bahan1965-pdf	EmegenceBurmeseNation_BaHan1965.pdf	1965/EmegenceBurmeseNation_BaHan1965.pdf	1965-emergence-burmese-nation-ba-han.pdf	data/working/ocr/jbrs/text/1965-emergence-burmese-nation-ba-han.txt	data/working/ocr/jbrs/metadata/1965-emergence-burmese-nation-ba-han.json	data_local/sources/jbrs_canonical_pdfs/1965-emergence-burmese-nation-ba-han.pdf	deferred_outside_phase1_scope	
1920-eraofdecay-sayapi1920-inburmese-pdf	EraOfDecay_SayaPi1920-inBurmese.pdf	1920/EraOfDecay_SayaPi1920-inBurmese.pdf	1920-beginning-era-decay-this-auspicious-world-cycle-following-the-era-of-decay.pdf	data/working/ocr/jbrs/text/1920-beginning-era-decay-this-auspicious-world-cycle-following-the-era-of-decay.txt	data/working/ocr/jbrs/metadata/1920-beginning-era-decay-this-auspicious-world-cycle-following-the-era-of-decay.json	data_local/sources/jbrs_canonical_pdfs/1920-beginning-era-decay-this-auspicious-world-cycle-following-the-era-of-decay.pdf	deferred_outside_phase1_scope	
ethnographiclinguisticsurvey_taylor1956-b1fad00a1f88	EthnographicLinguisticSurvey-Taylor1956.pdf	Burmese/Burma JBRS/1956/EthnographicLinguisticSurvey-Taylor1956.pdf	1956-account-ethnographical-linguistic-survey-burma-by.pdf	data/working/ocr/jbrs/text/1956-account-ethnographical-linguistic-survey-burma-by.txt	data/working/ocr/jbrs/metadata/1956-account-ethnographical-linguistic-survey-burma-by.json	data_local/sources/jbrs_canonical_pdfs/1956-account-ethnographical-linguistic-survey-burma-by.pdf	deferred_outside_phase1_scope	
1970-excavationhalin-myintaung1970-pdf	ExcavationHalin-MyintAung1970.pdf	1970/ExcavationHalin-MyintAung1970.pdf	1970-main-problem-burmese-archaeology-is-fill-up-gaps-the-excavations-at-halin.pdf	data/working/ocr/jbrs/text/1970-main-problem-burmese-archaeology-is-fill-up-gaps-the-excavations-at-halin.txt	data/working/ocr/jbrs/metadata/1970-main-problem-burmese-archaeology-is-fill-up-gaps-the-excavations-at-halin.json	data_local/sources/jbrs_canonical_pdfs/1970-main-problem-burmese-archaeology-is-fill-up-gaps-the-excavations-at-halin.pdf	deferred_outside_phase1_scope	duplicate_of=excavationhalin_myintaung1970-f15be817b96f
