batch_id	local_file_id	file_name	path_stub	volume	issue	year	page_count_estimate	runtime_path_available	ocr_priority	ocr_priority_reason	ocr_scope	ocr_engine	output_basename	expected_output_format	metadata_sidecar_path	status	blocked_by	notes
jbrs-ocr-1074	481017-5a878c82bb89	481017.pdf	Burmese/Burma JBRS/1965/481017.pdf			1965		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	481017-5a878c82bb89-481017	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/481017-5a878c82bb89-481017.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1075	481043-3f84f5c285c2	481043.pdf	Burmese/Burma JBRS/1965/481043.pdf			1965		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	481043-3f84f5c285c2-481043	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/481043-3f84f5c285c2-481043.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1076	481057-e78cc302511d	481057.pdf	Burmese/Burma JBRS/1965/481057.pdf			1965		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	481057-e78cc302511d-481057	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/481057-e78cc302511d-481057.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1077	481077-aaf5d3aded8e	481077.pdf	Burmese/Burma JBRS/1965/481077.pdf			1965		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	481077-aaf5d3aded8e-481077	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/481077-aaf5d3aded8e-481077.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1078	481085-ef622cd3f289	481085.pdf	Burmese/Burma JBRS/1966/481085.pdf			1965		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	481085-ef622cd3f289-481085	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/481085-ef622cd3f289-481085.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1079	481099-de856021ac69	481099.pdf	Burmese/Burma JBRS/1965/481099.pdf			1965		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	481099-de856021ac69-481099	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/481099-de856021ac69-481099.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1080	482001-0293ed61f5dc	482001.pdf	Burmese/Burma JBRS/1965/482001.pdf			1965		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	482001-0293ed61f5dc-482001	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/482001-0293ed61f5dc-482001.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1081	482017-50d23a5f956e	482017.pdf	Burmese/Burma JBRS/JBRS Originals/482017.pdf			1965		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	482017-50d23a5f956e-482017	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/482017-50d23a5f956e-482017.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1082	482025-bd7332f1120a	482025.pdf	Burmese/Burma JBRS/JBRS Originals/482025.pdf			1965		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	482025-bd7332f1120a-482025	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/482025-bd7332f1120a-482025.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1083	482039-7d6eee62a9bd	482039.pdf	Burmese/Burma JBRS/JBRS Originals/482039.pdf			1965		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	482039-7d6eee62a9bd-482039	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/482039-7d6eee62a9bd-482039.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1084	482065-87d9c38544cb	482065.pdf	Burmese/Burma JBRS/JBRS Originals/482065.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	482065-87d9c38544cb-482065	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/482065-87d9c38544cb-482065.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1085	482079-8296aad3f021	482079.pdf	Burmese/Burma JBRS/1965/482079.pdf			1965		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	482079-8296aad3f021-482079	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/482079-8296aad3f021-482079.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1086	482083-9b536cc4fd94	482083.pdf	Burmese/Burma JBRS/1965/482083.pdf			1965		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	482083-9b536cc4fd94-482083	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/482083-9b536cc4fd94-482083.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1087	482099-e8b1474ff020	482099.pdf	Burmese/Burma JBRS/1965/482099.pdf			1965		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	482099-e8b1474ff020-482099	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/482099-e8b1474ff020-482099.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1088	491001-05ead68078f2	491001.pdf	Burmese/Burma JBRS/1966/491001.pdf			1966		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	491001-05ead68078f2-491001	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/491001-05ead68078f2-491001.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1089	491019-f90bbe22251e	491019.pdf	Burmese/Burma JBRS/1966/491019.pdf			1966		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	491019-f90bbe22251e-491019	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/491019-f90bbe22251e-491019.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1090	491029-28f8ec24e8b7	491029.pdf	Burmese/Burma JBRS/1966/491029.pdf			1966		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	491029-28f8ec24e8b7-491029	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/491029-28f8ec24e8b7-491029.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1091	491050-6d56c0f47e2b	491050.pdf	Burmese/Burma JBRS/JBRS Originals/491050.pdf			1968		false	medium	Has author/title metadata that makes targeted OCR more useful than generic bulk OCR.	article_pages_only	google_vision	491050-6d56c0f47e2b-491050	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/491050-6d56c0f47e2b-491050.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1092	491071-78314926c661	491071.pdf	Burmese/Burma JBRS/1966/491071.pdf			1966		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	491071-78314926c661-491071	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/491071-78314926c661-491071.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1093	492145-c59ff42645f1	492145.pdf	Burmese/Burma JBRS/JBRS Originals/492145.pdf			1966		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	492145-c59ff42645f1-492145	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/492145-c59ff42645f1-492145.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1094	492163-6ae8a734172f	492163.pdf	Burmese/Burma JBRS/1966/492163.pdf			1966		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	492163-6ae8a734172f-492163	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/492163-6ae8a734172f-492163.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1095	492173-5a43ce2b6fcf	492173.pdf	Burmese/Burma JBRS/1966/492173.pdf			1966		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	492173-5a43ce2b6fcf-492173	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/492173-5a43ce2b6fcf-492173.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1096	492207-8de972966cb4	492207.pdf	Burmese/Burma JBRS/1966/492207.pdf			1966		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	492207-8de972966cb4-492207	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/492207-8de972966cb4-492207.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1097	492219-f8b8032df969	492219.pdf	Burmese/Burma JBRS/1966/492219.pdf			1966		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	492219-f8b8032df969-492219	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/492219-f8b8032df969-492219.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1098	492223-c3e13f97a9c9	492223.pdf	Burmese/Burma JBRS/1966/492223.pdf			1966		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	492223-c3e13f97a9c9-492223	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/492223-c3e13f97a9c9-492223.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1099	492225-22f6d60f8026	492225.pdf	Burmese/Burma JBRS/1966/492225.pdf			1966		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	492225-22f6d60f8026-492225	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/492225-22f6d60f8026-492225.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1100	501001-e9409c452f47	501001.pdf	Burmese/Burma JBRS/1967/501001.pdf			1967		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	501001-e9409c452f47-501001	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/501001-e9409c452f47-501001.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1101	501011-adef3405a586	501011.pdf	Burmese/Burma JBRS/JBRS Originals/501011.pdf			1967		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	501011-adef3405a586-501011	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/501011-adef3405a586-501011.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1102	501021-054d64f3ec44	501021.pdf	Burmese/Burma JBRS/JBRS Originals/501021.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	501021-054d64f3ec44-501021	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/501021-054d64f3ec44-501021.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1103	501033-54afe0f6e308	501033.pdf	Burmese/Burma JBRS/1967/501033.pdf			1967		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	501033-54afe0f6e308-501033	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/501033-54afe0f6e308-501033.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1104	501047-58b1b8ae2cea	501047.pdf	Burmese/Burma JBRS/1967/501047.pdf			1967		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	501047-58b1b8ae2cea-501047	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/501047-58b1b8ae2cea-501047.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1105	501071-33ad42532a5b	501071.pdf	Burmese/Burma JBRS/1967/501071.pdf			1967		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	501071-33ad42532a5b-501071	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/501071-33ad42532a5b-501071.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1106	501095-5959f008b473	501095.PDF	Burmese/Burma JBRS/JBRS Originals/501095.PDF					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	501095-5959f008b473-501095	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/501095-5959f008b473-501095.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1107	501125-91755ef7b530	501125.pdf	Burmese/Burma JBRS/1967/501125.pdf			1967		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	501125-91755ef7b530-501125	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/501125-91755ef7b530-501125.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1108	502177-9b894ba0f8dd	502177.pdf	Burmese/Burma JBRS/1967/502177.pdf			1967		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	502177-9b894ba0f8dd-502177	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/502177-9b894ba0f8dd-502177.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1109	502195-f6e6811cfe79	502195.pdf	Burmese/Burma JBRS/1967/502195.pdf			1967		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	502195-f6e6811cfe79-502195	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/502195-f6e6811cfe79-502195.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1110	502223-e24054f60a82	502223.pdf	Burmese/Burma JBRS/JBRS Originals/502223.pdf			1967		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	502223-e24054f60a82-502223	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/502223-e24054f60a82-502223.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1111	502245-9798d74ff8a5	502245.pdf	Burmese/Burma JBRS/1967/502245.pdf			1967		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	502245-9798d74ff8a5-502245	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/502245-9798d74ff8a5-502245.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1112	502263-711176a1a7d5	502263.pdf	Burmese/Burma JBRS/1967/502263.pdf			1967		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	502263-711176a1a7d5-502263	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/502263-711176a1a7d5-502263.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1113	502285-a2e4d0ca5eb0	502285.pdf	Burmese/Burma JBRS/1967/502285.pdf			1967		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	502285-a2e4d0ca5eb0-502285	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/502285-a2e4d0ca5eb0-502285.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1114	511001-dbefb05f2ab9	511001.pdf	Burmese/Burma JBRS/JBRS Originals/511001.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	511001-dbefb05f2ab9-511001	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/511001-dbefb05f2ab9-511001.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1115	511009-750aff54672f	511009.pdf	Burmese/Burma JBRS/JBRS Originals/511009.pdf			1968		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	511009-750aff54672f-511009	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/511009-750aff54672f-511009.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1116	511017-c0462c88e09f	511017.pdf	Burmese/Burma JBRS/1968/511017.pdf			1968		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	511017-c0462c88e09f-511017	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/511017-c0462c88e09f-511017.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1117	511023-7763e9d5dd2e	511023.pdf	Burmese/Burma JBRS/1968/511023.pdf			1968		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	511023-7763e9d5dd2e-511023	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/511023-7763e9d5dd2e-511023.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1118	511029-d2a02a219c75	511029.pdf	Burmese/Burma JBRS/JBRS Originals/511029.pdf			1968		false	medium	Has author/title metadata that makes targeted OCR more useful than generic bulk OCR.	article_pages_only	google_vision	511029-d2a02a219c75-511029	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/511029-d2a02a219c75-511029.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1119	512097-bb6772843f6f	512097.pdf	Burmese/Burma JBRS/JBRS Originals/512097.pdf			1968		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	512097-bb6772843f6f-512097	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/512097-bb6772843f6f-512097.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1120	512125-83c8c6ce8ff5	512125.pdf	Burmese/Burma JBRS/1968/512125.pdf			1968		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	512125-83c8c6ce8ff5-512125	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/512125-83c8c6ce8ff5-512125.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1121	512145-88494fda7a12	512145.pdf	Burmese/Burma JBRS/1968/512145.pdf			1968		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	512145-88494fda7a12-512145	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/512145-88494fda7a12-512145.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1122	512173-a3516d020bab	512173.pdf	Burmese/Burma JBRS/JBRS Originals/512173.pdf			1968		false	medium	Has author/title metadata that makes targeted OCR more useful than generic bulk OCR.	article_pages_only	google_vision	512173-a3516d020bab-512173	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/512173-a3516d020bab-512173.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1123	512189-a68f668e4e8a	512189.pdf	Burmese/Burma JBRS/1968/512189.pdf			1968		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	512189-a68f668e4e8a-512189	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/512189-a68f668e4e8a-512189.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-1124	512191-bffc528053e7	512191.pdf	Burmese/Burma JBRS/1968/512191.pdf			1968		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	512191-bffc528053e7-512191	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/512191-bffc528053e7-512191.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
