hit_id	local_file_id	batch_id	file_name	page_marker	hit_type	matched_marker	short_context	language_scope_guess	burmese_relevance_guess	priority	next_action	notes
jbrs-ocr-hit-a6bf28333f	aspectsburmeseculture_lupewin1958_41-9f5d97f08316	jbrs-ocr-2139	AspectsBurmeseCulture_LuPeWin1958-41.pdf	page 12	inscription_marker	inscriptions	l to the philologist. Sagaing rose into power and Inscriptions of these periods After the fall of Pagan, Pinya and Ava was founded in the year 1364 A.D.	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-e02c888070	aspectsburmeseculture_lupewin1958_41-9f5d97f08316	jbrs-ocr-2139	AspectsBurmeseCulture_LuPeWin1958-41.pdf	page 12	text_marker	burmese text	arration of some length in that language. But the Burmese text is in simple, straight forward prose with signs of unsettled orthography and phonology. T	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-6f0514d748	aspectsburmeseculture_lupewin1958_41-9f5d97f08316	jbrs-ocr-2139	AspectsBurmeseCulture_LuPeWin1958-41.pdf	page 13	translation_marker	translation	 many writers were busy at the capital with their translations and new forms of litera- ture, Rev. U Awbatha of Minbu produced a series of unique prose	Mixed Burmese/Pali	mixed_burmese_pali_relevance	high	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-246237d792	aspectsburmeseculture_lupewin1958_41-9f5d97f08316	jbrs-ocr-2139	AspectsBurmeseCulture_LuPeWin1958-41.pdf	page 15	inscription_marker	inscription	 use of various kinds of musical instruments. The inscriptions of Pagan also recorded the dedication of musicians to pagodas and monasteries. The names	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-eda9706ad8	aspectsburmeseculture_lupewin1958_41-9f5d97f08316	jbrs-ocr-2139	AspectsBurmeseCulture_LuPeWin1958-41.pdf	page 15	inscription_marker	inscriptions	 use of various kinds of musical instruments. The inscriptions of Pagan also recorded the dedication of musicians to pagodas and monasteries. The names 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-ed7d019342	aspectsburmeseculture_lupewin1958_41-9f5d97f08316	jbrs-ocr-2139	AspectsBurmeseCulture_LuPeWin1958-41.pdf	page 16	inscription_marker	inscription	ns. A similar account is also found in the lithic inscription recording the foundation of the palace at Ava in the loth century, and in founding the ci	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-83fbf59727	aspectsburmeseculture_lupewin1958_41-9f5d97f08316	jbrs-ocr-2139	AspectsBurmeseCulture_LuPeWin1958-41.pdf	page 2	inscription_marker	inscription	t Maunggan near Hmawza (Old Prome), a small stone inscription found near Bawbawgyi, and a set of twenty gold-leaf manuscripts found at Hmawza, are all 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-367bb137a6	aspectsburmeseculture_lupewin1958_41-9f5d97f08316	jbrs-ocr-2139	AspectsBurmeseCulture_LuPeWin1958-41.pdf	page 2	inscription_marker	inscriptions	figures of Buddhas and their disciples also bears inscriptions in Pyu and Pali on the lower rim and on the lid giving the names of another king and quee	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-b7ee3c384b	aspectsburmeseculture_lupewin1958_41-9f5d97f08316	jbrs-ocr-2139	AspectsBurmeseCulture_LuPeWin1958-41.pdf	page 3	inscription_marker	inscription	ulture, but apart from the discovery of a few Pyu inscriptions and symbolical coins we have not enough evidence to trace their original settlement and 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-f046d8ca24	aspectsburmeseculture_lupewin1958_41-9f5d97f08316	jbrs-ocr-2139	AspectsBurmeseCulture_LuPeWin1958-41.pdf	page 3	inscription_marker	inscriptions	ulture, but apart from the discovery of a few Pyu inscriptions and symbolical coins we have not enough evidence to trace their original settlement and t	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-d976506220	aspectsburmeseculture_lupewin1958_41-9f5d97f08316	jbrs-ocr-2139	AspectsBurmeseCulture_LuPeWin1958-41.pdf	page 3	inscription_marker	pyu inscription	yu culture, but apart from the discovery of a few Pyu inscriptions and symbolical coins we have not enough evidence to trace their original settlement and 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-6298dd57c0	excavationhalin_myintaung1970-f15be817b96f	jbrs-ocr-2148	ExcavationHalin-MyintAung1970.pdf	page 18	inscription_marker	inscription	and the seal bearing Pali title daydãdãnam. Their inscriptions, pottery types and architectural styles definitely point out that they had close interco	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-69cb09550e	excavationhalin_myintaung1970-f15be817b96f	jbrs-ocr-2148	ExcavationHalin-MyintAung1970.pdf	page 18	inscription_marker	inscriptions	and the seal bearing Pali title daydãdãnam. Their inscriptions, pottery types and architectural styles definitely point out that they had close intercou	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-8698e49408	excavationhalin_myintaung1970-f15be817b96f	jbrs-ocr-2148	ExcavationHalin-MyintAung1970.pdf	page 2	inscription_marker	inscription	56 Historical background The two stone inscriptions in Pyu language found at Halin in 1904 and 1929 may probably contain some accounts of it	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-f567e60e53	excavationhalin_myintaung1970-f15be817b96f	jbrs-ocr-2148	ExcavationHalin-MyintAung1970.pdf	page 2	inscription_marker	inscriptions	56 Historical background The two stone inscriptions in Pyu language found at Halin in 1904 and 1929 may probably contain some accounts of its	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-e5de39cdc6	excavationhalin_myintaung1970-f15be817b96f	jbrs-ocr-2148	ExcavationHalin-MyintAung1970.pdf	page 9	inscription_marker	inscription	"e name of ""Kalagyaungs"" in the contemporary stone inscriptions. 2 As both words ""Kaladaik"" and ""Kalagyaung"" can be used synonimously in the inscription"	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-441340251c	excavationhalin_myintaung1970-f15be817b96f	jbrs-ocr-2148	ExcavationHalin-MyintAung1970.pdf	page 9	inscription_marker	inscriptions	"e name of ""Kalagyaungs"" in the contemporary stone inscriptions. 2 As both words ""Kaladaik"" and ""Kalagyaung"" can be used synonimously in the inscriptiona"	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-eb3dfdce47	excavationhalin_myintaung1970-f15be817b96f	jbrs-ocr-2148	ExcavationHalin-MyintAung1970.pdf	page 9	text_marker	text.	" can be used synonimously in the inscriptional context. the name itself"" may be taken to indicate the The Excavations at Halin. function of the b"	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-c5c9a636ed	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 1	inscription_marker	inscription	ntemporary records, we are bound to go wrong. The inscriptions themselves are not geographical treatises, and do not generally localise placenames, whi	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-e8570a6b20	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 1	inscription_marker	inscriptions	ntemporary records, we are bound to go wrong. The inscriptions themselves are not geographical treatises, and do not generally localise placenames, whic	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-2a7b60eb74	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 10	inscription_marker	inscription	conomy of ancient Burma is simply attested by the inscriptions. Here a large proportion of the names we know, must be situated. Yet Pagan itself was ne	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-4b5374bf15	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 10	inscription_marker	inscriptions	conomy of ancient Burma is simply attested by the inscriptions. Here a large proportion of the names we know, must be situated. Yet Pagan itself was nev	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-6863541d1b	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 10	inscription_marker	mon inscription	ich occurs, not only in Old Burmese, but also Old Mon Inscription No. IX, found at Kyaukse, and set up in the Pagan period by a Mon mahāthera resident at K	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-11a8cb3b93	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 11	inscription_marker	inscription	a. Two other kharuin, not found in the books, the inscriptions mention in this area. Muin or Mun Kharuin contained Tampakchwai, which is north of the p	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-4f56928a62	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 11	inscription_marker	inscriptions	a. Two other kharuin, not found in the books, the inscriptions mention in this area. Muin or Mun Kharuin contained Tampakchwai, which is north of the pr	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-92ab6f51b3	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 12	inscription_marker	inscription	 only early canal recorded in these parts in safe inscriptions is the Santhway mron of Santon kharuin, which flowed N. E. of Ponton village, between it	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-ceec31c79b	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 12	inscription_marker	inscriptions	 only early canal recorded in these parts in safe inscriptions is the Santhway mron of Santon kharuin, which flowed N. E. of Ponton village, between it 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-fdbe8e81ea	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 13	inscription_marker	inscription	"d pagodas"". The first mention of Myinzaing in the inscriptions is in 1266 A.D. The next, 30 years later-1296, shews ""Simhasira Mańkri"" building his fam"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-4f5dfc1605	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 13	inscription_marker	inscriptions	"d pagodas"". The first mention of Myinzaing in the inscriptions is in 1266 A.D. The next, 30 years later-1296, shews ""Simhasira Mańkri"" building his famo"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-80e0cc6e2b	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 14	inscription_marker	inscription	ukse district, the term kharuin is applied in the inscriptions to only two places, widely separated, but both alike in having riverine land suited for 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-e01d6559b5	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 14	inscription_marker	inscriptions	ukse district, the term kharuin is applied in the inscriptions to only two places, widely separated, but both alike in having riverine land suited for w	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-90c909d9ed	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 15	inscription_marker	inscription	"s son also was killed"". If we decide to trust the inscription (the date, at least, is highly questionable), it seems probable that the northern frontie"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-08ca521514	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 15	inscription_marker	inscriptions	plied only to Mańklañ- khrok and Pusim (Bassein). Inscriptions mention nearly 20 names under Calan. Comparing them with the list of village-tracts in Sa	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-4335208434	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 16	inscription_marker	inscription	nd, is a complete list of tuik found in the Pagan inscriptions: Khaklum, Ñamsā, Ñonram, Tanmākhā (or Tammākhā), Pańcañ, Pichay (Pitchai), Pucau (Pucow)	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-c914f636d8	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 16	inscription_marker	inscriptions	nd, is a complete list of tuik found in the Pagan inscriptions: Khaklum, Ñamsā, Ñonram, Tanmākhā (or Tammākhā), Pańcañ, Pichay (Pitchai), Pucau (Pucow),	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-4da02fe9df	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 16	inscription_marker	pagan inscription	her hand, is a complete list of tuik found in the Pagan inscriptions: Khaklum, Ñamsā, Ñonram, Tanmākhā (or Tammākhā), Pańcañ, Pichay (Pitchai), Pucau (Pucow)	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-3700821ded	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 17	inscription_marker	inscription	River is Myinmu. I suppose it is the Mranm of the inscriptions, where it is called a tuin (cf. tuin khwan) a term to which I can give no definite meani	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-eff5811331	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 17	inscription_marker	inscriptions	River is Myinmu. I suppose it is the Mranm of the inscriptions, where it is called a tuin (cf. tuin khwan) a term to which I can give no definite meanin	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-1aa3ea65f6	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 18	inscription_marker	inscription	"ungle"". Thipe,syaǹ figures in severai interesting inscriptions, but I have no time to discuss them. To the south is Magyizauk, perhaps the Manklañcok a"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-8db7412310	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 18	inscription_marker	inscriptions	"ungle"". Thipe,syaǹ figures in severai interesting inscriptions, but I have no time to discuss them. To the south is Magyizauk, perhaps the Manklañcok an"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-534601c1ab	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 19	inscription_marker	inscription	"n-Kan-e fight, the Burmese minister Intapacrã, an inscription tells us, started to build a monastery. ""Before the enclosuer-wall was fiinished, Intapac"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-cfe0fe90e5	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 4	inscription_marker	burmese inscription	meeting is over. - My main authority has been the Burmese inscriptions of the period. With the exception of a few untraced, all the original inscrip- tions kno	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-4f7763265b	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 4	inscription_marker	inscription	e Ming dynasty, it is dangerously misleading. The inscriptional spelling, Na Chon Khyam, has nothing against it except that it is unrecognizable to any	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-5f3f87dea3	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 4	inscription_marker	inscriptions	use I find no mention of the names in trustworthy inscriptions till after 1300 A.D. On the other hand, where space permits, I include the main writings 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-376d03acdd	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 4	inscription_marker	mon inscription	hecked, and places mentioned in them indexed. Old Mon inscriptions - mainly of Kyanzit- tha's reign, 1084-1113 A.D.- have given some additional names. A fe	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-6e9928760d	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 4	translation_marker	translated	d 1292 A.D. Chinese names are taken from the text translated by Huber, the Huang-yüan-cheng - mien - lu, and the Yüan- shih or Dynastic History of the	Mixed Burmese/Pali	mixed_burmese_pali_relevance	high	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-3f6189c254	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 5	inscription_marker	inscription	 has usually been possible to transfer names from inscriptions to this map with a reasonable chance, I hope, that they will stick there. But alas, some	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-7a7d0b77d8	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 5	inscription_marker	inscriptions	 has usually been possible to transfer names from inscriptions to this map with a reasonable chance, I hope, that they will stick there. But alas, some 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-8c8456e286	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 5	translation_marker	translation	ill shortly publish, I believe, a text, notes and translations-is concerned with a later period and a different terminology. In a few parts, such as Ky	Mixed Burmese/Pali	mixed_burmese_pali_relevance	high	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-b7dddcc125	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 6	inscription_marker	inscription	n Burmese in 1196. A. D., if we omit questionable inscriptions. It occurs far earlier, it seems, in a Cham inscription, the Pillar of Lomngö, at the mo	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-7e441e3de0	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 6	inscription_marker	inscriptions	n Burmese in 1196. A. D., if we omit questionable inscriptions. It occurs far earlier, it seems, in a Cham inscription, the Pillar of Lomngö, at the mou	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-17d992c42c	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 7	inscription_marker	inscription	is more conspicuous in the Chronicles than in the Inscriptions; but the shrines of its august spirits; the Mahāgiri Nats brother and sister, still guar	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-6bb1e48b8f	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 7	inscription_marker	inscriptions	is more conspicuous in the Chronicles than in the Inscriptions; but the shrines of its august spirits; the Mahāgiri Nats brother and sister, still guard	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-54646d187d	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 7	inscription_marker	mon inscription	"ld inscriptions are in Kalancacsa is shewn by two Mon inscriptions to have dug tanks at the foot of Mt Turan; one, the Lak chuy khi riy tank, (lit. "" water"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-8280ddc077	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 8	inscription_marker	inscription	r Shwe Chaung, possibly the Toknway. Khlon of the inscriptions, drains the eastern slopes of Mt Turań, winds north of the modern village of Minnanthu, 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-dce01a3fb6	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 8	inscription_marker	inscriptions	r Shwe Chaung, possibly the Toknway. Khlon of the inscriptions, drains the eastern slopes of Mt Turań, winds north of the modern village of Minnanthu, i	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-65b6043940	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 9	inscription_marker	inscription	"ndred and fifty places are called rwa in original inscriptions previous to the fall of Pagan; no doubt many others not so called were also rwä. These """	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-e9e0cad8ca	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 9	inscription_marker	inscriptions	"ndred and fifty places are called rwa in original inscriptions previous to the fall of Pagan; no doubt many others not so called were also rwä. These ""v"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-9fc5400861	geographyburmaunderpagan_luce1959-dd5b8c70a170	jbrs-ocr-2156	GeographyBurmaUnderPagan-Luce1959.pdf	page 9	inscription_marker	mon inscription	age (Tanluin rwã ma) which reminds one of the Old Mon inscription found at Kyaukse not far off. Near Prome, and also possibly Kukhan, there were Indian vil	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-9411e93afb	luce_1932_names_of_pyu-95a665d52663	jbrs-ocr-3334	Luce 1932 Names of Pyu.pdf	page 1	inscription_marker	inscription	ū. 2. This seems to agree with the original Pagan inscriptions. Here I only find the word Pru once (O. 3596, 638 B.E.), where there is mention of the d	Mon	non_burmese_inscriptional_context	medium	Review OCR text for source-text boundaries and inscription linkage.	
jbrs-ocr-hit-6fdc77369c	luce_1932_names_of_pyu-95a665d52663	jbrs-ocr-3334	Luce 1932 Names of Pyu.pdf	page 1	inscription_marker	inscriptions	ū. 2. This seems to agree with the original Pagan inscriptions. Here I only find the word Pru once (O. 3596, 638 B.E.), where there is mention of the de	Mon	non_burmese_inscriptional_context	medium	Review OCR text for source-text boundaries and inscription linkage.	
jbrs-ocr-hit-626381d043	luce_1932_names_of_pyu-95a665d52663	jbrs-ocr-3334	Luce 1932 Names of Pyu.pdf	page 1	inscription_marker	pagan inscription	.e. Pyū. 2. This seems to agree with the original Pagan inscriptions. Here I only find the word Pru once (O. 3596, 638 B.E.), where there is mention of the d	Mon	non_burmese_inscriptional_context	medium	Review OCR text for source-text boundaries and inscription linkage.	
jbrs-ocr-hit-51d5b1e255	may_oung_1929_prome_and_the_pyus_jbrs_2_-b82612456f38	jbrs-ocr-3337	021072.pdf	page 1	inscription_marker	inscription	oints to the fact * Later on, we are told that an inscription in the devanagari character was found in the locality, and that estampages of it were sen	Mon	non_burmese_inscriptional_context	medium	Review OCR text for source-text boundaries and inscription linkage.	
jbrs-ocr-hit-76d9bcfc43	may_oung_1929_prome_and_the_pyus_jbrs_2_-b82612456f38	jbrs-ocr-3337	021072.pdf	page 2	inscription_marker	inscription	bearing any resemblance to Shan occurs in the Pyu inscription recently deciphered by Mr. Blagden (J. R. A. S., 1911, p. 365) is against the theory that	Mon	non_burmese_inscriptional_context	medium	Review OCR text for source-text boundaries and inscription linkage.	
