record_id	source_volume	source_inscription_number	source_page	face	title_original	source_file
obi-v04-n0038-ob-p0062	4	38	62	obverse	ကုနန္တရစ်ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No38__ob_p62.txt
obi-v04-n0039-tx-p0066	4	39	66	left	သူကြွယ်ကြီး အိုမ်စောင်သင် မောင်နှံ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No39__le_p66.txt
obi-v04-n0039-ob-p0064	4	39	64	obverse	သူကြွယ်ကြီး အိုမ်စောင်သင် မောင်နှံကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No39__ob_p64.txt
obi-v04-n0039-re-p0065	4	39	65	reverse	သူကြွယ်ကြီး အိုမ်စောင်သင် မောင်နှံကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No39__re_p65.txt
obi-v04-n0039-tx-p0067	4	39	67	right	သူကြွယ်ကြီး အိုမ်စောင်သင် မောင်နှံကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No39__ri_p67.txt
obi-v04-n0003-ob-p0004	4	3	4	obverse	ဥမင်ကျောင်း ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No3__ob_p4.txt
obi-v04-n0040-ob-p0068	4	40	68	obverse	စိုးမင်းကိုယ်တော်ကြီးကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No40__ob_p68.txt
obi-v04-n0041-ob-p0070	4	41	70	obverse	ဘုရားနှင့် ကျောင်းအား မြေလှူသော ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No41__ob_p70.txt
obi-v04-n0042-re-p0071	4	42	71	reverse	အမိဖုရားစောထွတ်ကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No42__re_p71.txt
obi-v04-n0043-ob-p0072	4	43	72	obverse	စစ်သူကြီးလက်ယာပစ္စည်းမောင်နှံကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No43__ob_p72.txt
obi-v04-n0044-ob-p0073	4	44	73	obverse	အိုန်ဖုန်ဆုံသင်တို့ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No44__ob_p73.txt
obi-v04-n0045-re-p0074	4	45	74	reverse	ရွှေဘူဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No45__re_p74.txt
obi-v04-n0046-re-p0075	4	46	75	reverse	ရှင်ပင်ငန်းစွယ်ဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No46__re_p75.txt
obi-v04-n0047-ob-p0076	4	47	76	obverse	မန္တလေးမြို့နန်းတွင်းရုံ အမှတ် ၄၇၄ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No47__ob_p76.txt
obi-v04-n0048-ob-p0077	4	48	77	obverse	ဆုတောင်းပြည့်ဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No48__ob_p77.txt
obi-v04-n0049-ob-p0079	4	49	79	obverse	မန္တလေးမြို့ နန်းတွင်းရုံတွင် အမှတ် ၁၂၁-ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No49__ob_p79.txt
obi-v04-n0004-ob-p0005	4	4	5	obverse	တောင်လွဲဆရာတော်ညွှန်သော ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No4__ob_p5.txt
obi-v04-n0004-re-p0006	4	4	6	reverse	တောင်လွဲဆရာတော်ညွှန်သော ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No4__re_p6.txt
obi-v04-n0050-ob-p0080	4	50	80	obverse	စစ်သူကြီး စတ္တလင်္ကသူကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No50__ob_p80.txt
obi-v04-n0051-ob-p0081	4	51	81	obverse	ရွှေဂူကြီးဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No51__ob_p81.txt
obi-v04-n0052-ob-p0082	4	52	82	obverse	အနန္တသူ အမတ်ကြီးကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No52__ob_p82.txt
obi-v04-n0053-re-p0083	4	53	83	reverse	ပင်းယ ရွှေစည်းခုံဘုရား ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No53__re_p83.txt
obi-v04-n0054-ob-p0084	4	54	84	obverse	ကာလဟတ္ထိကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No54__ob_p84.txt
obi-v04-n0055-ob-p0085	4	55	85	obverse	မှောက်တော်ကြီးကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No55__ob_p85.txt
obi-v04-n0056-ob-p0086	4	56	86	obverse	စစ်သူကြီး လောကနတ်ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No56__ob_p86.txt
obi-v04-n0057-ob-p0087	4	57	87	obverse	ရွှေဂူဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No57__ob_p87.txt
obi-v04-n0058-ob-p0088	4	58	88	obverse	ရွှေပိန်းကြီးဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No58__ob_p88.txt
obi-v04-n0059-ob-p0089	4	59	89	obverse	စည်းခုံဘုရားကြီး ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No59__ob_p89.txt
obi-v04-n0059-re-p0090	4	59	90	reverse	စည်းခုံဘုရားကြီးကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No59__re_p90.txt
obi-v04-n0005-ob-p0007	4	5	7	obverse	ငခရသင် ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No5__ob_p7.txt
obi-v04-n0060-ob-p0092	4	60	92	obverse	မန္တလေးမြို့နန်းတွင်းရုံတွင် အမှတ် ၄၆၉ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No60__ob_p92.txt
obi-v04-n0061-tx-p0094	4	61	94		အင်းပဲဘုရားနှင့် နဂါးရုံဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No61___p94.txt
obi-v04-n0061-ob-p0093	4	61	93	obverse	အင်းပဲဘုရားနှင့် နဂါးရုံဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No61__ob_p93.txt
obi-v04-n0062-ob-p0095	4	62	95	obverse	မန္တလေးမြို့ နန်းတွင်းရုံတွင် အမှတ် ၄၇၉ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No62__ob_p95.txt
obi-v04-n0063-ob-p0096	4	63	96	obverse	မန္တလေးမြို့နန်းတွင်းရုံတွင် အမှတ် ၁၂၄ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No63__ob_p96.txt
obi-v04-n0064-ob-p0097	4	64	97	obverse	ဆင်ဖြူသခင်မင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No64__ob_p97.txt
obi-v04-n0064-re-p0098	4	64	98	reverse	ဆင်ဖြူသခင်မင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No64__re_p98.txt
obi-v04-n0065-ob-p0099	4	65	99	obverse	စည်းခုံကြီးဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No65__ob_p99.txt
obi-v04-n0065-re-p0101	4	65	101	reverse	စည်းခုံကြီးဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No65__re_p101.txt
obi-v04-n0066-ob-p0102	4	66	102	obverse	ဆုတောင်းပြည့်ဘုရား ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No66__ob_p102.txt
obi-v04-n0066-re-p0105	4	66	105	reverse	ဆုတောင်းပြည့်ဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No66__re_p105.txt
obi-v04-n0067-ob-p0107	4	67	107	obverse	ငပ္လါဝ်လှ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No67__ob_p107.txt
obi-v04-n0068-ob-p0108	4	68	108	obverse	မန္တလေးမြို့ နန်းတွင်းရုံတွင် အမှတ် ၅၂၆ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No68__ob_p108.txt
obi-v04-n0068-re-p0108	4	68	108	reverse	မန္တလေးမြို့ နန်းတွင်းရုံတွင် အမှတ် ၅၂၆ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No68__re_p108.txt
obi-v04-n0069-ob-p0109	4	69	109	obverse	မင်းမဟာနှင့် သိရိမဟာကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No69__ob_p109.txt
obi-v04-n0006-ob-p0008	4	6	8	obverse	မင်းသတိုးသီဟသူရကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No6__ob_p8.txt
obi-v04-n0070-ob-p0110	4	70	110	obverse	သိခင် စလိယ်ထေကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No70__ob_p110.txt
obi-v04-n0071-re-p0111	4	71	111	reverse	အိုန်ညုမိ၊ အိုန်ညုဖ၊ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No71__re_p111.txt
obi-v04-n0072-ob-p0112	4	72	112	obverse	မုဌောဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No72__ob_p112.txt
obi-v04-n0072-re-p0113	4	72	113	reverse	မုဌောဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No72__re_p113.txt
obi-v04-n0073-ob-p0114	4	73	114	obverse	မိဖုရားရွှေတောင်မယ် ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No73__ob_p114.txt
obi-v04-n0073-re-p0115	4	73	115	reverse	မိဖုရားရွှေတောင်မယ်ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No73__re_p115.txt
obi-v04-n0074-ob-p0117	4	74	117	obverse	စတ္တလင်္ကသူ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No74__ob_p117.txt
obi-v04-n0075-ob-p0118	4	75	118	obverse	မန္တလေးမြို့နန်းတွင်းရုံအမှတ် ၁၄၅ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No75__ob_p118.txt
obi-v04-n0076-ob-p0119	4	76	119	obverse	ပင်းယ ဥမ္မာဒန္တီကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No76__ob_p119.txt
obi-v04-n0077-ob-p0121	4	77	121	obverse	စစ်သူကြီး ရာဇသင်္ကြံ မယားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No77__ob_p121.txt
obi-v04-n0078-ob-p0121	4	78	121	obverse	ဆင်ဖြူသျှင်မင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No78__ob_p121.txt
obi-v04-n0079-ob-p0123	4	79	123	obverse	မထဝ်စေတီဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No79__ob_p123.txt
obi-v04-n0007-ob-p0009	4	7	9	obverse	ရွှေဂူဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No7__ob_p9.txt
obi-v04-n0007-re-p0010	4	7	10	reverse	ရွှေဂူဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No7__re_p10.txt
obi-v04-n0080-tx-p0124	4	80	124		မန္တလေးမြို့နန်းတွင်းရုံတွင် ကျောက်တိုင်အမှတ် ၄၆၇ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No80___p124.txt
obi-v04-n0080-re-p0125	4	80	125	reverse	မန္တလေးမြို့နန်းတွင်းရုံတွင် အမှတ် ၄၆၇ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No80__re_p125.txt
obi-v04-n0081-ob-p0126	4	81	126	obverse	သူကြွယ် ငမ္လောက်သင်ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No81__ob_p126.txt
obi-v04-n0082-ob-p0127	4	82	127	obverse	အမတ်ကြီး သရေ အသင်္ဃယာကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No82__ob_p127.txt
obi-v04-n0082-re-p0128	4	82	128	reverse	အမတ်ကြီး သရေ အသင်္ဃယာ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No82__re_p128.txt
obi-v04-n0083-ob-p0129	4	83	129	obverse	ထူပါရုံကျောက်စာရုံတွင် အမှတ် ၁၁ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No83__ob_p129.txt
obi-v04-n0084-tx-p0131	4	84	131		မင်းမတ်ကြီး ပိတ္တရစ် မောင်နှံကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No84___p131.txt
obi-v04-n0084-tx-p0132	4	84	132		မင်းမတ်ကြီး ပိတ္တရစ် မောင်နှံ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No84___p132.txt
obi-v04-n0084-tx-p0133	4	84	133	north	မင်းမတ်ကြီး ပိတ္တရစ် မောင်နှံ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No84__no_p133.txt
obi-v04-n0084-tx-p0130	4	84	130	west	မင်းမတ်ကြီး ပိတ္တရစ် မောင်နှံကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No84__we_p130.txt
obi-v04-n0085-ob-p0135	4	85	135	obverse	သက်တော်ရှည်ဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No85__ob_p135.txt
obi-v04-n0086-ob-p0136	4	86	136	obverse	လေးမျက်နှာဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No86__ob_p136.txt
obi-v04-n0087-ob-p0138	4	87	138	obverse	ငချစ်ဖွယ်သင် ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No87__ob_p138.txt
obi-v04-n0088-ob-p0139	4	88	139	obverse	မင်းမဟာသတ်ထိတ် မောင်နှံ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No88__ob_p139.txt
obi-v04-n0089-ob-p0140	4	89	140	obverse	စိုးမင်းကိုယ်တော်ကြီးကျောင်း ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No89__ob_p140.txt
obi-v04-n0089-re-p0142	4	89	142	reverse	စိုးမင်းကိုယ်တော်ကြီးကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No89__re_p142.txt
obi-v04-n0008-ob-p0012	4	8	12	obverse	သုံးပန်လှဘုရား ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No8__ob_p12.txt
obi-v04-n0090-ob-p0144	4	90	144	obverse	အစောကြီးမိဖုရားကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No90__ob_p144.txt
obi-v04-n0091-ob-p0146	4	91	146	obverse	စိုးမင်းကိုယ်တော်ကြီးကျောင်းကျောက်စာ (၂ မျက်နှာ မျက်နှာ)	OBI_Corpus_Vol4/OBI_Vol4_No91__ob_p146.txt
obi-v04-n0092-ob-p0147	4	92	147	obverse	မင်းမတ် အနန္တခြင်သေ့ လင်မယားကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No92__ob_p147.txt
obi-v04-n0093-ob-p0149	4	93	149	obverse	မင်းမဟာသတ်ထိတ် မောင်နှံ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No93__ob_p149.txt
obi-v04-n0094-tx-p0150	4	94	150		မုတ္ထောဘုရား ကျောက်စာ တမျကနှာ	OBI_Corpus_Vol4/OBI_Vol4_No94___p150.txt
obi-v04-n0095-ob-p0151	4	95	151	obverse	ရာဇသင်္ကြံကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No95__ob_p151.txt
obi-v04-n0095-re-p0152	4	95	152	reverse	ရာဇသင်္ကြံကျောင်းကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No95__re_p152.txt
obi-v04-n0096-tx-p0154	4	96	154		ထူပါရုံဘုရားကျောက်စာရုံတွင် အမှတ် ၃၇/ခ ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No96___p154.txt
obi-v04-n0096-ob-p0153	4	96	153	obverse	ထူပါရုံဘုရားကျောက်စာရုံတွင် အမှတ် ၃၇/က ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No96__ob_p153.txt
obi-v04-n0097-ob-p0155	4	97	155	obverse	ရွှေနန်းသျှင်သမီး ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No97__ob_p155.txt
obi-v04-n0098-tx-p0157	4	98	157		မဟာထီးကျောက်စာ၏့ ဝဲဘက်တွင် ထောင်လိုက်ရေးထားသော ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No98___p157.txt
obi-v04-n0098-ob-p0156	4	98	156	obverse	မဟာထီးကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No98__ob_p156.txt
obi-v04-n0098-tx-p0157-r02	4	98	157	upper	မဟာထီးကျောက်စာ၏့ အထက်ပိုင်းတွင် စာပြောင်းပြန် ရေးထားသောကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No98__up_p157.txt
obi-v04-n0099-ob-p0158	4	99	158	obverse	ရွှေဂူဘုရားကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No99__ob_p158.txt
obi-v04-n0009-ob-p0013	4	9	13	obverse	ဥစ္စနာမင်ကြီး ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No9__ob_p13.txt
obi-v04-n0009-re-p0013	4	9	13	reverse	ဥစ္စနာမင်ကြီး ကျောက်စာ	OBI_Corpus_Vol4/OBI_Vol4_No9__re_p13.txt
obi-v05-n0010-ob-p0034	5	10	34	obverse	ထူပါရုံဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No10__ob_p34.txt
obi-v05-n0010-re-p0039	5	10	39	reverse	ထူပါရုံဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No10__re_p39.txt
obi-v05-n0011-ob-p0044	5	11	44	obverse	မြပုထိုးနှင့် ဥဒ္ဒိဿစေတီ ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No11__ob_p44.txt
obi-v05-n0012-ob-p0046	5	12	46	obverse	မဟာသီဟသူရကျောင်း ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No12__ob_p46.txt
obi-v05-n0012-re-p0048	5	12	48	reverse	မဟာသီဟသူရကျောင်း ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No12__re_p48.txt
obi-v05-n0013-tx-p0050	5	13	50		ပင်ကြားအသည်ကျောင်းကျောက်စာ တစ်မျက်နှာ	OBI_Corpus_Vol5/OBI_Vol5_No13___p50.txt
obi-v05-n0014-ob-p0052	5	14	52	obverse	သိမ်တော်ဘုရားကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No14__ob_p52.txt
obi-v05-n0015-ob-p0053	5	15	53	obverse	ကျောင်းဆောက်သော ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No15__ob_p53.txt
obi-v05-n0016-ob-p0054	5	16	54	obverse	သစ်ဆိမ့်ကိုယ်တော်ကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No16__ob_p54.txt
obi-v05-n0016-re-p0056	5	16	56	reverse	သစ်ဆိမ်ကိုယ်တောင်ကျောင်း ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No16__re_p56.txt
obi-v05-n0017-ob-p0058	5	17	58	obverse	အင်းဝ နရပတိမင်းနှင့် မိဖုရားကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No17__ob_p58.txt
obi-v05-n0017-re-p0060	5	17	60	reverse	အင်းဝ နရပတိမင်းနှင့် မိဖုရားကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No17__re_p60.txt
obi-v05-n0018-ob-p0061	5	18	61	obverse	ဥစ္စနာမင်းကြီးကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No18__ob_p61.txt
obi-v05-n0019-tx-p0062	5	19	62		ဘုရင်မယ်တော်ဘုရားကျောက်စာ တစ်မျက်နှာ	OBI_Corpus_Vol5/OBI_Vol5_No19___p62.txt
obi-v05-n0001-tx-p0001	5	1	1		သကျမုနိစေတီတော်ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No1___p1.txt
obi-v05-n0020-ob-p0063	5	20	63	obverse	မင်းကြီး သိမ္ပတေကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No20__ob_p63.txt
obi-v05-n0020-re-p0064	5	20	64	reverse	မင်းကြီး သိမ္ပတေကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No20__re_p64.txt
obi-v05-n0021-ob-p0065	5	21	65	obverse	ရိုးစေတီဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No21__ob_p65.txt
obi-v05-n0022-re-p0066	5	22	66	reverse	စောနန်ဖိုးကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No22__re_p66.txt
obi-v05-n0023-tx-p0066	5	23	66		ရွှေအင်တောင်ဘုရား ကျောက်ထီးရိုးမှ စာ	OBI_Corpus_Vol5/OBI_Vol5_No23___p66.txt
obi-v05-n0024-re-p0067	5	24	67	reverse	သစ်ဆိမ့်မင်းတုရင်သိန်စည်းကျောင်း ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No24__re_p67.txt
obi-v05-n0025-ob-p0068	5	25	68	obverse	သမတန်ကျောင်းမ ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No25__ob_p68.txt
obi-v05-n0026-ob-p0068	5	26	68	obverse	ဝိမလာဒေဝီမည်သော အမိစိုးမင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No26__ob_p68.txt
obi-v05-n0026-re-p0070	5	26	70	reverse	ဝိမလာဒေဝီမည်သော အမိစိုးမင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No26__re_p70.txt
obi-v05-n0027-ob-p0072	5	27	72	obverse	ရွှေစေတီနှင့် ကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No27__ob_p72.txt
obi-v05-n0028-ob-p0073	5	28	73	obverse	ရတနာစေတီနှင့် ကျောင်းတော် ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No28__ob_p73.txt
obi-v05-n0029-tx-p0074	5	29	74		ဒုတိယမင်းခေါင်နှင့် မယ်တော် မိဖုရားကြီးကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No29___p74.txt
obi-v05-n0002-ob-p0003	5	2	3	obverse	ကျောင်းအားမြေလှူသောကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No2__ob_p3.txt
obi-v05-n0002-re-p0004	5	2	4	reverse	ကျောင်းအားမြေလှူသောကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No2__re_p4.txt
obi-v05-n0030-ob-p0078	5	30	78	obverse	ရွှေတိဂုံဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No30__ob_p78.txt
obi-v05-n0030-re-p0082	5	30	82	reverse	ရွှေတိဂုံဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No30__re_p82.txt
obi-v05-n0031-tx-p0086	5	31	86		ဆင်းတုငယ် ပလ္လင်မှစာ	OBI_Corpus_Vol5/OBI_Vol5_No31___p86.txt
obi-v05-n0032-ob-p0086	5	32	86	obverse	ဝဇနာမင်ကြီးကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No32__ob_p86.txt
obi-v05-n0033-tx-p0087	5	33	87		မဟာထေရ်ကျောင်းကျောက်စာ တစ်မျက်နှာ	OBI_Corpus_Vol5/OBI_Vol5_No33___p87.txt
obi-v05-n0034-ob-p0088	5	34	88	obverse	ငရမံသင် ရွှေဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No34__ob_p88.txt
obi-v05-n0035-ob-p0089	5	35	89	obverse	ဝေဠုဝန်ကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No35__ob_p89.txt
obi-v05-n0036-tx-p0090	5	36	90		ရတနာဗိမာန်ကျောင်း ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No36___p90.txt
obi-v05-n0036-re-p0095	5	36	95	reverse	ရတနာဗိမာန်ကျောင်း ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No36__re_p95.txt
obi-v05-n0037-tx-p0098	5	37	98		ရွှေပြည်စိုးကျောင်းကျောက်စာ တစ်မျက်နှာ	OBI_Corpus_Vol5/OBI_Vol5_No37___p98.txt
obi-v05-n0038-ob-p0099	5	38	99	obverse	အဝမြို့နန်းတည် အခမ်းအနားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No38__ob_p99.txt
obi-v05-n0039-ob-p0108	5	39	108	obverse	မင်းကြီးဦးရီးတော် စည်သူကျောက်စာနှင့် မြောင်လှမင်းကြီးကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No39__ob_p108.txt
obi-v05-n0003-ob-p0006	5	3	6	obverse	ပိတူ သင်္ဃရာဇာကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No3__ob_p6.txt
obi-v05-n0003-re-p0007	5	3	7	reverse	ပိတူ သင်္ဃရာဇာကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No3__re_p7.txt
obi-v05-n0040-ob-p0109	5	40	109	obverse	တက်ကလဲ တောင်ကျောင်းဘုရား ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No40__ob_p109.txt
obi-v05-n0041-ob-p0109	5	41	109	obverse	တဲတော်ရာကျောင်း ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No41__ob_p109.txt
obi-v05-n0042-ob-p0110	5	42	110	obverse	သိမ်ဘုရားအတွင်းရှိ ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No42__ob_p110.txt
obi-v05-n0043-ob-p0110	5	43	110	obverse	မြေလှူသည်နှင့် တူသောကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No43__ob_p110.txt
obi-v05-n0044-ob-p0111	5	44	111	obverse	ဖုန်းသည်ကြီးကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No44__ob_p111.txt
obi-v05-n0045-ob-p0112	5	45	112	obverse	မင်းရဲကျော်စွာ ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No45__ob_p112.txt
obi-v05-n0045-re-p0114	5	45	114	reverse	မင်းရဲကျော်စွာ ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No45__re_p114.txt
obi-v05-n0046-tx-p0116	5	46	116		သစ်ဆိမ့်ကြီးရွာ ကျောက်စာရုံတွင် အမှတ် ၁ ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No46___p116.txt
obi-v05-n0047-tx-p0116	5	47	116		အနော်မာဘုရားကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No47___p116.txt
obi-v05-n0048-ob-p0117	5	48	117	obverse	စောလှယင့်သင့်မော် ကျောင်းကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No48__ob_p117.txt
obi-v05-n0049-tx-p0120	5	49	120		ပိုက်သည်ရပ် ကျောက်စာ၊ မျက်နှာဘက် အဆက်	OBI_Corpus_Vol5/OBI_Vol5_No49___p120.txt
obi-v05-n0049-tx-p0122	5	49	122	left	ပိုက်သည်ရပ် ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No49__le_p122.txt
obi-v05-n0049-ob-p0119	5	49	119	obverse	ပိုက်သည်ရပ် ကျောက်စာ	OBI_Corpus_Vol5/OBI_Vol5_No49__ob_p119.txt
