candidate_id	acronym	candidate_expansion	raw_context	source_file_id	source_file_label	page_or_location	evidence_type	confidence	notes
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:list:frasch-context1	List		7), but already one year later he was called “en rétrait” in the BEFEO, which listed him among the corresponding members. He seems to have passed away in 1949 or 1950, perhaps in France. 7 Charles Duroiselle (ed.), A List of Inscriptions found in Burma, vol. 1, Rangoon 1921, p. IV. His critique of the volume with translations was even stronger: “Les notes, souvent utiles, sont malheureusement fort peu nombreuses et rarement telles que	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:list:frasch-context2	List		actors of uncertainty in mind, the initial plan to pub lish “original” inscriptions only could not be accomplished and led to some contra dictory selections. In the IB, King Narapati’s Cūļāmanī inscription from 1183 (List 113), which is presumably preserved as a 14th century copy, was left out, although Luce had included it in his SIP selection (SIP no. 10, p.18) and later still regarded it as “by all means reliable”. 22 On the other h	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:mm:frasch-context1	MM		e of stone. 20 They have now been made available in an edition entitled Mantale: Mahamuni-tam-tuin-atwan:-rhi Kyok-ca-mya [Inscriptions within the Wall of the Mahamuni Temple, Mandalay], vol. 1, Rangoon 1989 (abbrev. MMK). 4 produced on the occasion of a foundation and those inscriptions which had been re-written only after the documented event, for reasons we can only speculate about, is more difficult. Their value is limited b	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:mm:frasch-context2	MM		ptions were copied in 1784 (see below). Sittans (cac-tam:) are records of local ownership rights, mostly based on the evidence of village headmen. 64 The copies at the Mahamuni temple have meanwhile been edited in the MMK volume. There is a description of Twin Thin’s proceeding in the preface to this volume. 65 RDASB 1962-63, p. 27-31. 11 adds missing [things]”, as Twin Thin relates in the introduction of his “New Chronicle”.66 H	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:mp:frasch-context1	MP		f the contents, the proceedings of a law suit, impossible.37 As a final example will show, these serious errors sometimes have consequences. Pl. III 308-310, a quadrangular inscription now in the Shwegoncha temple (IMP-no. 1798), is in places heavily blurred and furthermore written in a strange Burmese. Whereas the first two dates of the inscription, introduced with the phrase purhā-shkhań sāsanā lā-so … (“the religion of the Exalte	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:mp:frasch-context2	MP		er. The main focus of his work was the photographical and cartographical gathering of all of Pagan’s about 2500 buildings and ruins, and to catalogue them. The publication of the Inventory of the Monuments at Pagan (IMP) has been completed in the meantime. This monumental work of nine volumes continues the great tradition of the French architectural history and supplies for each and every single monument at Pagan, regardless of its s	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:obi:frasch-context1	OBI		stress on the early inscriptions and always contains the complete text. However, many lacunae at nearly or completely unreadable passages limit the value of this edition as well. With the “Old Burmese Inscriptions” (OBI) the Archaeological Department published the – until today – most comprehensive (all inscriptions discover ed until 1974 were included) and with certain reservations best reading of the Pagan inscriptions. The first v	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:obi:frasch-context2	OBI		hy, 27 not been reviewed yet (at least not to my knowledge), a detailed evaluation seems to be appropriate, since they will be the basis of all future studies, like they have been for this one. As it was said, in the OBI distinguishes between originals and copies assessed as less reliable. The two above-mentioned examples, King Narapati’s Cūļāmanī inscription and Pl. IV 365a, were correctly related to the appendix with copies. Pl. II	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:or:frasch-context1	OR		odels of state formation in South and Southeast Asia. In critically examining earlier concepts, a new model, based on the results achieved in this study, will be presented. Chapter 1 CULTURE-GEOGRAPHICAL AND HISTORICAL FOUNDATIONS 21 Comprising about 600.000 square kilometers, Burma is the largest land mass of the Southeast Asian mainland, stretching out over more than 2000 kilometers from its two neighbours in the north,	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:or:frasch-context2	OR		anu in Burma,” JBRS 30, 1940, p. 351-370), who saw Burmese dhammasats as mere extracts from the Manu-Smŗti, Lingat pointed out the many rulings taken from Burmese traditional law: Robert Lingat, “The Buddhist Manu,” ABORI 30 (3-4), 1949, p. 284. 823 For the first time, the title appears in Pl. III 331b:13 (1215 CE). This person may have been different from the minister (mań-mat) Manurāja whose sons and wife, an aunt of the king, made	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:ppa:frasch	PPA	Inscriptions of Pagan, Pinya and Ava	alyani Inscriptions of King Dhammaceti of Pegu,” IA 22, 1893, p. 11 sqq (reprinted as a monograph Bombay 1894), and a guide for Pagan (Archaeological Notes on Pagan, Delhi 1936). 5 The first volume to be published was Inscriptions of Pagan, Pinya and Ava (PPA), Rangoon 1892. In 1897 followed to the two volumes of Inscriptions Copied from the Stones Collected by King Bodawpaya and Placed near the Aracan Pagoda (B 1, B 2). To more volumes with recently discovered inscriptions	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	full-text pattern hit	explicit_parenthetical_definition	high	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:pl:frasch-context1	Pl.		far into the Ava era. For example, it can in general be presumed that the modern –e was written as –iy (rarely also as –i or –ī) in Pagan and only began to develop towards the –e in the 14th century.21 But already in Pl. I 24 from the year 1202 CE occur forms like pe (“to give”), mle (“earth”) or re (“water”) next to neiy (“day”) and rhey (“east”). Bearing these factors of uncertainty in mind, the initial plan to pub lish “original”	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:pl:frasch-context2	Pl.		, which is presumably preserved as a 14th century copy, was left out, although Luce had included it in his SIP selection (SIP no. 10, p.18) and later still regarded it as “by all means reliable”. 22 On the other hand, Pl. IV 365a from 1171 C.E. was included in the IB although its reverse (Pl. IV 459b), written in the same hand, contains the dates 1310-1342 C.E. and spellings which also relate to the 14th century (–e instead –iy or kho	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:rdasb:frasch-context1	RDASB		mostly based on the evidence of village headmen. 64 The copies at the Mahamuni temple have meanwhile been edited in the MMK volume. There is a description of Twin Thin’s proceeding in the preface to this volume. 65 RDASB 1962-63, p. 27-31. 11 adds missing [things]”, as Twin Thin relates in the introduction of his “New Chronicle”.66 Hence he was constrained to use the availabl e sources and especially inscript ions adequately and t	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:sip:frasch-context1	SIP		and led to some contra dictory selections. In the IB, King Narapati’s Cūļāmanī inscription from 1183 (List 113), which is presumably preserved as a 14th century copy, was left out, although Luce had included it in his SIP selection (SIP no. 10, p.18) and later still regarded it as “by all means reliable”. 22 On the other hand, Pl. IV 365a from 1171 C.E. was included in the IB although its reverse (Pl. IV 459b), written in the same han	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:sip:frasch-context2	SIP		contra dictory selections. In the IB, King Narapati’s Cūļāmanī inscription from 1183 (List 113), which is presumably preserved as a 14th century copy, was left out, although Luce had included it in his SIP selection (SIP no. 10, p.18) and later still regarded it as “by all means reliable”. 22 On the other hand, Pl. IV 365a from 1171 C.E. was included in the IB although its reverse (Pl. IV 459b), written in the same hand, contains the	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:tn:frasch-context1	TN		of the Mahāsamanta (Pl. I 85:22-26). 3. Administration of taxes 642 GPC, p. 112. I have not been able to check the other early reference from the year 1144 CE (TN, p. 64, see Aung- Thwin, Pagan, p. 233, fn. 14). 643 Pl. II 186:1. His donation is Pl. I 102. 644 The chronicles credit king Narapati with the introduction of a record office: GPC, p. 142. 645 Pl. II 125a:8: “the cl	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:ub:frasch	UB	Inscriptions Collected in Upper Burma	es of Inscriptions Copied from the Stones Collected by King Bodawpaya and Placed near the Aracan Pagoda (B 1, B 2). To more volumes with recently discovered inscriptions were published in 1900 and 1903 under the title Inscriptions Collected in Upper Burma (UB 1, UB 2). A chance find at the Patodawgyi pagoda at Amarapura with original inscriptions that had been copied under King Bodawpaya made it possible to compile another volume of Original Inscriptions Collected by King Bodawpaya	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	full-text pattern hit	explicit_parenthetical_definition	high	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:uem:frasch-context1	UEM		ist number. The introduction to every volume of the IB has references to the List and SIP, while OBI mentions IB, List and the “six elephant volumes”. The BBHC edition is the only one to include U E Maung’s selection (UEM) as well. 49 U Pe Maung Tin, “Buddhism in the Inscriptions of Pagan,” JBRS 26 (1), 1936, p. 61 (emphasis mine). 50 U Than Tun, “Buddhism,” p. 69. It should be noted that he gives a correct translation in the index of	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:uem:frasch-context2	UEM		-krī) Klacwā is used to prove the fact that princes were generally installed as governors of Lower Burma and also lived in the coastal cities there (p. 105). The reading pa-kuiw-mań-krī Klacwā is based on a lacuna of UEM directly preceding the word or, more precisely, at the end of the previous line (Pl. II 163:16-7). Since other reasons demanded doubts as well – an inscription dated 1248 CE, when Klacwā after 13 years of reign could	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:a:frasch-context1	A		Pagan: City and State. Tilman Frasch (unpublished English translation of) Pagan: Stadt und Staat 1996 Stuttgardt: Steiner Verlag ENGLISH SUMMARY This dissertation tries to give an overview of the history of Burma's first capital Pagan, again scrutinizing its source material like epigraphs, chronicles and monu- ments. The introduction contains a critical ass	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:a:frasch-context2	A		ions of the empire, i. e. the highly irrigated kharuin of Kyaukse and Minbu in the heartland as well as the conquered neigh- bouring states. The second chapter is dedicated to the problems of kingship and succession. As Buddhist kingship lacks a genuine ideological foundation, it is substituted by sym- bolic actions like missions to Bodhgaya and the purification of the monks' order (sarigha). Among the methods of securing it, marri	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:b:frasch-context1	B		. Tilman Frasch (unpublished English translation of) Pagan: Stadt und Staat 1996 Stuttgardt: Steiner Verlag ENGLISH SUMMARY This dissertation tries to give an overview of the history of Burma's first capital Pagan, again scrutinizing its source material like epigraphs, chronicles and monu- ments. The introduction contains a critical assessment of these, focusing on inscrip- tions and discussing the pr	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:b:frasch-context2	B		these, focusing on inscrip- tions and discussing the problems and shortcomings imposed by them and their various editions. The first chapter tries to link Pagan with other Pyu settlements in the dry zone of central Burma. Emphasizing the contribution of the Pyu people for the material culture of the later empire, especially with respect to their skills in irrigation and architecture, their role is balanced against the alleged domi	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:eb:frasch-context1	EB		"rchies, New Haven 1983, p. 45-85 as well as Stargadt, Powers and Duties of Kingship in Kyanzittha's Reign; in: JESHO 13:3/1970, p. 289-308. l4 About Brah~ninical rites during the consecration of Kyanzittha's palace S. EB 3:1, nr. 9 Is In the Aggaiic?-Sutta @N) a king is elected in face of ominous rebellion to maintain order among the people (MahZsamniata = ""the great chose one"") a I W2 stc gls err lVlL abc ' the rev dly use("	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:eb:frasch-context2	EB		"s examined closer in chapter 7. l9 This term is rare in P.agan and was appearently resrved for successful army commanding kings: King Kyanzittha, whose reign is an exception in different aspects, used him for himself EB 1:2, nr. 5. 1. 42. It is used posthum for King Anawratlla as the founder of the Lokananda pagoda (PI. II160a = OBI 2, p. 85. 1. 6; AD 1247) and Prince RtijaslTra too aligned his father, King Narapati with the ""world d"	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:jbrs:frasch-context1	JBRS		"ck base. I The first imprints were produced by colouring the stone and then pressing the paper on it. Such a negative image could only be read with the help of a mirror, U Than Tun, History of Burma, AD 1000-1300; in: JBRS 6111978, 1 p.190 a l 1 l l 1 Charles Duroiselle, Taw Sein KO's Successor as Superintendent of the ASB fiom 1919, in a ""Word of Caution as to the text of the six volumes"". For all seven volumes including the tran"	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:jbrs:frasch-context2	JBRS		the one hand and4the 57 page index, covering not only the text itself but also the inscriptions in a largely correct collection of remarks, on the other hand. Parts of the dissertation were published as essays in the JBRS, a shortened summary in the Bulletin of the Burma Historical Commission, and an important study about the legal history in an even more remote place. U Than Tun, a history professor in Mandalay now, then turned to lat	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:jras:frasch-context1	JRAS		yxanzittha's daughter with a Mon prince would not have brought a real balance. In OBEP Luce represents the Mon descendence not as definite as in his previously published essay Career of Hti-laing-min (Kyanzittha); in: JRAS 1-2/1966, p. 53-68 GPC, p.152. Pl.111 229 = OBI 3, p. 66, 1. 2, 10: the royal wife Aui Krori Sari, sister of the 'rich person' (sC- hay) NU Mryat Sari Narmihapati9. Narapati's son Gangasu was married to the daughter	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:list:frasch-context1	List		ei dort vor wenigen Jahren gefundene Silberschalen mit Pyu-Inschrif- ten beweisen seinen Ursprung als Siedlung der Aufgrund seiner strategi- '62 PI. I1 151 = OBI 2, S. 63, 2. 14, und Tinten-Parallelversion PI. IV 388= List 371, Z. 3. Aus einem Waldkloster bei Tanta-U stammt das undatierte Fragment PI. V 598b mit einer Namensliste von gestifteten Arbeitskraften. 1 163 U Sein Maung 00, Development of Burmese Writing; in: Study on Pagan,	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:list:frasch-context2	List		"for the concept of a wise regent, the 9PI.I 15 =OBI 1,p. 60,l. 4;Pl. 93 =OBI 1,p. 287,Z. 3; PI.11200 =OBI3,p.62, 1. 3 'O PI. I1 143-147 = OBI 2, p. 33ff 'l PI.111282 = =B1 3, p. 173, 1. 2-3 l2 According to the copy List 346b = A, p. 8 his descendents are Sudhammarac, Asavatdhamma and NZkamasan. l3 For Pgan this process was described in detail; S. for example Aung Thwin, Pagan, p. 47-68 (chapter ""Conceptions of Kingship"") and ders..,"	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:mm:frasch-context1	MM		Pagan: City and State. Tilman Frasch (unpublished English translation of) Pagan: Stadt und Staat 1996 Stuttgardt: Steiner Verlag ENGLISH SUMMARY This dissertation tries to give an overview of the history of Burma's first capital Pagan, again scrutinizing its source material like epigraphs, chronicles and monu- ments. The introduction contains a critical as	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:mp:frasch-context1	MP		"w, these serious errors do not always stay without consequences. P1. 111 308-310 is an in places heavily weather-beaten and furthermore written in a strange Burmese, quadrangular inscription in the Shwegoncha pagoda (IMP-nr. 1798). Whereas the inscription's two first dates, introduced with the words purhii-shkhah s&sand I&- so ... (""the religion of the exalted had reached the year . . . "") are practically unreadable, OBI contain as a"	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:mp:frasch-context2	MP		by the French archaeologist Pierre Pi1 .. 182 he h agan Nt .. The :us of hi ering of 'agans 1 apout ~590 bui~alngs ana ruin,, ,.., CO inventory tni : nrst three volumes of the i Inventory of the monuments at Pagan (IMP) have bc lished in the meantime. The monumental work - nine volumes are announced - conti : great tradition of the French \ I I architectural history and contains the ground plan, normally several photographic illust	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:obi:frasch-context1	OBI		"stress on the early inscriptions and always contains the complete text. However, many tacunas at nearly or completely unreadable passages limit the value of this edition as well. With the ""Old Burmese Inscriptions"" (OBI) the Archaeological Department published the - until today - most comprehensive (all inscriptions discovered until 1974 were included) 2 and - with reductions - best Reading of the Pagan-inscriptions. The first volume"	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:obi:frasch-context2	OBI		y knowledge - apart fiom a short comment in a bibliography -, a detailed evaluation seems to- be appropriate, as they will be the basis of all hture studies, like they have been for this one. 1 As it was said, in the OBI as well distinrmishes between originals and copies assessed as less reliable. The two mentior ing Narapati's CfijZmaxii-inscription and PI. I IV 365% were correctly related . with copies. PI. 11 1 10-1 12 with its cl	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:or:frasch-context1	OR		A. 1 ;ts of re Lion oft ~ --- ~~- ling at tl de as a le same necessit y. The I everyda lis had tl Burmese merchar : have '.- ltS, of Chapter 1 -. 3 A----- -- - --- - - d ('CULTURE GEOGRAPHICAL AND HISTORICAL BASIS) . ---- _<H- - %%%bout 6003000 sq km Burma is the largest part of the Southeast Asian continent, reaching more than 2 00 km from its two neighbours to the north, India and China, to the Malayan--teninsula	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:pl:frasch-context1	Pl.		"nce would not have brought a real balance. In OBEP Luce represents the Mon descendence not as definite as in his previously published essay Career of Hti-laing-min (Kyanzittha); in: JRAS 1-2/1966, p. 53-68 GPC, p.152. Pl.111 229 = OBI 3, p. 66, 1. 2, 10: the royal wife Aui Krori Sari, sister of the 'rich person' (sC- hay) NU Mryat Sari Narmihapati9. Narapati's son Gangasu was married to the daughter of the ""Great from Nyaungyan"" (fl Z"	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:pl:frasch-context2	Pl.		Pagan it should not be forgotten that particularly the Buddhist ideology of power bound the regent in a contract with the people15. This was also valid for the concept of a wise regent, the 9PI.I 15 =OBI 1,p. 60,l. 4;Pl. 93 =OBI 1,p. 287,Z. 3; PI.11200 =OBI3,p.62, 1. 3 'O PI. I1 143-147 = OBI 2, p. 33ff 'l PI.111282 = =B1 3, p. 173, 1. 2-3 l2 According to the copy List 346b = A, p. 8 his descendents are Sudhammarac, Asavatdhamma and	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:sip:frasch-context1	SIP		"~arainty and led to sunlr contradictory selections. In the IB, King Narapati's Ctiliimari'i inscription from 1183 (whose copy presumably is fiom the 14& century) were left out, although Luce had included them in his SIP-selection and later still regarded it as ""by all means reliable"". On the other hand, PI. IV 365a fiom 1171 was included whose reverse contains the dates 13 10-1342 from the same ' publish - author and whose notation"	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb:sip:frasch-context2	SIP		1236 the wife UI nsuvul~numrna bougnr a reserve UI nce plcha-cap6 p-- t iing her pagoda, for wh lad to pay 1 kya ~d 2 kys S 4 tai (83.75 kg). If tl had bought ric prices - reading c rnber is not certain, yet OBI and SIP agree.- this is an indication that rice coul~ 1 freely and that its price was varying, However, this does not mean that free marKer economy was existing in Pagan. But it can be determined that the level of the have	frasch_1996_pagan_stadt_und_staat_englis-6343bb0d00bb	Frasch-1996-Pagan-Stadt-und-Staat-(EnglishTransalation).pdf	context hit 2	contextual_usage	low	
