frasch_ref_id	raw_reference	source_file	detected_entry_type	looks_like_bibliographic_reference	looks_like_catalogue_note	looks_like_body_text	length	has_author_signal	has_year_signal	has_title_signal	has_publication_signal	confidence	recommended_action	notes
frasch-ref-02364	OBI 3, p. 73	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02365	List 344b	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02366	PPA, p. 257	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02367	Pl. III 235	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02368	OBI 3, p. 74	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02369	SIP no. 40, p. 101	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02370	List 334	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02371	PPA, p. 274	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02372	TN, p. 126	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02373	Pl. III 236a	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02374	OBI 3, p. 78	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02375	List 342	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02376	A, p. 115	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02377	MP, p. 147	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02378	Pl. III 236b	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02379	OBI 3, p. 78	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02380	List 343	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02381	A, p. 116	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02382	MP, p. 151	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02383	Pl. III 237	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02384	OBI 3, p. 79	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02385	List 339	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02386	UB 2, p. 205	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02387	Pl. III 238	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02388	OBI 3, p. 80	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02389	List 340	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02390	A, p. 114	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02391	MP, p. 155	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02392	Pl. IV 384	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02393	OBI 3, p. 81	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02394	List 336	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02395	B 2, p. 916	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02396	List 341	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02397	B 1, p. 96	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02398	MM 4, no. 52, p. 235	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02399	Than Tun, Hnaung-dwe, no. 20, p. 62	Bagan Epig Database.doc	bibliographic_reference	true	false	false	35	true	false	true	false	medium	use_for_bibliography	
frasch-ref-02400	U Min Hswe, no. 72	Bagan Epig Database.doc	bibliographic_reference	true	false	false	18	true	false	true	false	medium	use_for_bibliography	
frasch-ref-02401	U Than Tun, Hnaung-dwe, no. 21, p. 64	Bagan Epig Database.doc	bibliographic_reference	true	false	false	37	true	false	true	false	medium	use_for_bibliography	
frasch-ref-02402	U Min Hswe, no. 79	Bagan Epig Database.doc	bibliographic_reference	true	false	false	18	true	false	true	false	medium	use_for_bibliography	
frasch-ref-02403	reading from stone (16 May 13)	Bagan Epig Database.doc	unclear	false	false	false	30	false	false	false	false	low	manual_review	
frasch-ref-02404	Pl. III 239	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02405	OBI 3, p. 83	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02406	SIP no. 31, p. 72	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02407	List 344a	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02408	PPA p. 255	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	medium	use_for_catalogue_evidence	
frasch-ref-02409	TN, p. 116	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02410	Pl. III 241	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02411	OBI 3, p. 85	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02412	List 335	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02413	A, p. 113	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02414	MP 1, p. 159	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02415	copy List 28 (dated CS 433/ 1071)	Bagan Epig Database.doc	unclear	false	false	false	33	false	true	false	false	low	manual_review	
frasch-ref-02416	B 2, p. 887	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02417	MM 1, no. 13, p. 117	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02418	Pl. III 242	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02419	OBI 3, p. 87	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02420	Pl. III 243	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02421	OBI 3, p. 89	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02422	List 345	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02423	PPA, p. 277	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02424	TN, p. 128	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02425	Pl. IV 385a	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02426	OBI 3, p. 90	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02427	Pl. V 481a	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02428	OBI 4, p. 73	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02429	Pl. IV 387b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02430	ed./tr. Frasch, ‘Coas- tal Peripheries’, p. 74-75	Bagan Epig Database.doc	unclear	false	false	false	49	false	false	true	false	low	manual_review	
frasch-ref-02431	Pl. III 244	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02432	OBI 3, p. 92	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02433	List 349	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02434	PPA, p. 193	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02435	TN, p. 92	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02436	U Min Hswe, no. 61	Bagan Epig Database.doc	bibliographic_reference	true	false	false	18	true	false	true	false	medium	use_for_bibliography	
frasch-ref-02437	Pl. III 245a	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02438	OBI 3, p. 94	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02439	copy List 347	Bagan Epig Database.doc	unclear	false	false	false	13	false	false	false	false	low	manual_review	
frasch-ref-02440	B 2, p. 927	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02441	MM 4, no. 58, p. 253	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02442	Pl. II 246 (second inscr.)	Bagan Epig Database.doc	catalogue_note	false	true	false	26	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02443	OBI 3, p. 95	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02444	List 351	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02445	PPA, p. 295	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02446	TN, p. 136	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02447	copies List 402	Bagan Epig Database.doc	unclear	false	false	false	15	false	false	false	false	low	manual_review	
frasch-ref-02448	B 2, p. 819	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02449	MM 4, no. 40, p. 1186 (third inscr.) and List 453 (second inscr.)	Bagan Epig Database.doc	catalogue_note	false	true	false	65	false	true	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02450	B 2, p. 827	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02451	Pl. III 247	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02452	OBI 3, p. 97	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02453	List 352	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02454	PPA, p. 278	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02455	TN, p. 128	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02456	Pl. III 248	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02457	OBI 3, p. 100	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02458	List 350	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02459	PPA, p. 96	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02460	TN, p. 49	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02461	Pl. II 250	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02462	OBI 3, p. 108	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02463	SIP no. 43, p. 118	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02464	List 354b	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02465	UB 1, p. 216	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02466	List 402	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02467	B 2, p. 819	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02468	MM 4, no. 40, p. 186 (second inscr.)	Bagan Epig Database.doc	catalogue_note	false	true	false	36	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02469	List 353	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02470	A, p. 117-8	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02471	Pl. III 245b	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02472	OBI 3, p. 102	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02473	List 355	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02474	UB 1, p. 206	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02475	Pl. III 249	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02476	OBI 3, p. 106	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02477	SIP no. 43 p. 111	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	false	false	medium	use_for_catalogue_evidence	
frasch-ref-02478	List 354a+b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02479	UB 1, p. 213	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02480	Pl. III 251	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02481	OBI 3, p. 109	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02482	Pl. II 253b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02483	OBI 3, p. 109	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02484	RSASB 1926, p. 26, and app. G, no. 9	Bagan Epig Database.doc	unclear	false	false	false	36	false	true	true	false	low	manual_review	
frasch-ref-02485	Pl. IV 386 and Pl. IV 387	Bagan Epig Database.doc	catalogue_note	false	true	false	25	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02486	OBI 3, p. 360-361	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02487	List 375	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02488	B 1, p. 71	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02489	MM no. 36, p. 330	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02490	Pl. III 252-253a	Bagan Epig Database.doc	catalogue_note	false	true	false	16	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02491	OBI 3, p. 110	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02492	List 357a+b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02493	UB 1, p. 304	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02494	Pl. III 254a	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02495	OBI 3, p. 112	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02496	Pl. III 254b	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02497	OBI 3, p. 113	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02498	List 359	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02499	PPA, p. 280	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02500	TN, p. 129	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02501	Pl. III 255	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02502	OBI 3, p. 114	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02503	List 360a-b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02504	A, p. 119	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02505	Luce B 340	Bagan Epig Database.doc	unclear	false	false	false	10	false	false	false	false	low	manual_review	
frasch-ref-02506	Pl. III 257 (inscr. 3+4)	Bagan Epig Database.doc	catalogue_note	false	true	false	24	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02507	OBI 2, p. 115	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02508	List 363a	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02509	A, p. 72	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02510	copy List 361	Bagan Epig Database.doc	unclear	false	false	false	13	false	false	false	false	low	manual_review	
frasch-ref-02511	B 2, p. 849	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02512	Pl. III 258	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02513	OBI 3, p. 117	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02514	Pl. III 259	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02515	OBI 3, p. 119	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02516	List 362	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02517	A, p. 121	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02518	MP, p. 143	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02519	Pl. III 289	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02520	OBI 3, p. 120	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02521	SIP no. 44, p. 119	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02522	List 404a	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02523	UB 1, p. 306	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02524	Pl. III 260 (l. 14-25)	Bagan Epig Database.doc	catalogue_note	false	true	false	22	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02525	OBI 3, p. 122	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02526	List 364	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02527	UB 1, p. 207, U Min Hswe, no. 35	Bagan Epig Database.doc	catalogue_note	false	true	false	32	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02528	Pl. III 263	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02529	OBI 3, p. 123	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02530	List 365	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02531	A, p. 122	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02532	Pl. III 261-262	Bagan Epig Database.doc	catalogue_note	false	true	false	15	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02533	OBI 3, p. 127	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02534	U Min Hswe, ??	Bagan Epig Database.doc	bibliographic_reference	true	false	false	14	true	false	true	false	medium	use_for_bibliography	
frasch-ref-02535	Pl. III 266a-c	Bagan Epig Database.doc	catalogue_note	false	true	false	14	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02536	OBI 3, p. 12 and OBI 3, p. 132	Bagan Epig Database.doc	catalogue_note	false	true	false	30	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02537	List 378a-c	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02538	UB 2, p. 209-212, and Pl. III 265	Bagan Epig Database.doc	catalogue_note	false	true	false	33	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02539	OBI 3, p. 124	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02540	SIP no. 45, p. 119	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02541	List 378a	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02542	UB 2, p. 207	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02543	Pl. III 264	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02544	OBI 3, p. 131	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02545	List 366	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02546	B 2, p. 917	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02547	MM 4, no. 55, p. 247	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02548	copy: List 367	Bagan Epig Database.doc	unclear	false	false	false	14	false	false	false	false	low	manual_review	
frasch-ref-02549	B 2, p. 918	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02550	MM 4, no. 56, p. 249	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02551	Pl. III 267	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02552	OBI 3, p. 135	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02553	List 370	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-02554	A, p. 124	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02555	MP, p. 119	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-02556	Pl. III 268	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
