bibtex_key	entry_type	author	editor	year	title	booktitle	journal	publisher	address	doi	url	isbn	raw_entry_hash	source_label	notes
Wahle2015	inproceedings	Wahle, Johannes	Kaeshammer, Miriam and Schulz, Philip	2015	{A}utomatic alignment using {P}air {H}idden {M}arkov {M}odels	{P}roceedings of the {ESSLLI} 2015 {S}tudent {S}ession							5ee088cc13fc0b282bef44d3dca79f5fcf3484f9a218e01420dbd3d2aef3812c	asia 2.bib	
Wahle2013	thesis	Wahle, Joh		2013	{A}lignment and word comparison with {P}air {H}idden {M}arkov {M}odels				"T\""{u}bingen"				cd525925124a84661ad6947fd8fc52ef942a8bcc7e6a90fa88414b7a49e7d0b7	asia 2.bib	
Walkden2013	article	Walkden, George		2013	{T}he correspondence problem in syntactic reconstruction		Diachronica						fbdb18718dab9d024a2bd14d7eeb2c96c95c29abd36140635e423b5c9e63e203	asia 2.bib	
Wallace2005	article	Wallace, I. M. and O'Sullivan, O. and Higgins, D. G.		2005	{E}valuation of iterative alignment algorithms for multiple alignment		Bioinformatics						790042b694fe560a17e50cab8ac182e5887119e77e7f33ac2a415dbeb08a8258	asia 2.bib	
Wallis2013b	article	Sean Wallis		2013	z-squared: {T}he {O}rigin and {A}pplication of		Journal of Quantitative Linguistics			10.1080/09296174.2013.830554			ac4b0cb1db487f0d59b212e1afe94491d39f0c587a1922b4e74e207e9586d4c5	asia 2.bib	
Wallis2013a	article	Sean Wallis		2013	{B}inomial confidence intervals and contingency tests: {M}athematical fundamentals and the evaluation of alternative methods		Journal of Quantitative Linguistics			10.1080/09296174.2013.799918			a485087ce225761ff5b7c6c64d3000df6c28b7a9dc2c81fa486d17daaacd915a	asia 2.bib	
Walsh1963	article	Walsh, D. S.		1963	{D}ictionaries versus informants: an aspect of glottochronology		Te Reo						862128153bb10ba0991c30bbf02349f00def8e070e50dc17bee490abc07a8cb5	asia 2.bib	
Wang2005b	article	Wáng Fēng 汪锋 and William S.-Y. Wang 王士元		2005	{Y}ǔyì chuàngxīn yǔ fāngyán de xīnyuán guānxì		Fāngyán 方言						c5e1a062b525fc8855c45677e5c0d928de33d9f380df01e613e0054a140f5cf4	asia 2.bib	
Wang1992	article	Wáng Shìyuan 王士元 and Shěn Zhòngwěi 沈钟伟		1992	{F}āngyán guānxì de jìliàng biǎoshù		Zhōngguó Yǔwén 中国语文						6d680d5adc12fa89dabad78d8160ee4ddbdbff5bdef0f62c02f1e0c799041b8b	asia 2.bib	
Wang2011c	article	Wang, Binbin and Zhang, Yong-Biao and Zhang, Feng and Lin, Hongbin and Wang, Xumin and Wan, Ning and Ye, Zhenqing and Weng, Haiyu and Zhang, Lili and Li, Xin and Yan, Jiangwei and Wang, Panpan and Wu, Tingting and Cheng, Longfei and Wang, Jing and Wang, Duen-Mei and Ma, Xu and Yu, Jun		2011	{O}n the origin of {T}ibetans and their genetic basis in adapting high-altitude environments		PLoS One	Public Library of Science		10.1371/journal.pone.0017002	http://dx.doi.org/10.1371%2Fjournal.pone.0017002		d5ee75cdc7254ed67384676af2c7d242a4b4bbaa0bf9039ea3308467cb0e190c	asia 2.bib	
Wang2015a	article	Wang, Feng		2015	{S}ound {C}orrespondence and the {C}omparative {S}tudy of {M}iao-{Y}ao {L}anguages. {F}rom the {P}erspective of the {P}ervasiveness of {S}ound {C}orrespondences		Bulletin of Chinese Linguistics						70658fcb13fd5e134cfb9cc3b6876e2467f25d57a43ed6e7c76d58ded7791047	asia 2.bib	
Wang2015b	article	Wang, Feng		2015	{M}ultisyllabication and phonological simplification throughout {C}hinese history		Journal of Chinese Linguistics						6f245a89593d919312fe4d5d1f9985842c82fcd91acb3db0d59da17cd72734d7	asia 2.bib	
Wang2006d	book	Wang, Feng		2006	{C}omparison of languages in contact. {T}he distillation method and the case of {B}ai			Institute of Linguistics Academia Sinica	Taipei				ad2cea0f6e5d779d8407895b582fcbd1737109371fe4dcccba7e5a576e9e462c	asia 2.bib	
Wang2006b	article	Wang, Feng		2006	{R}ethinking the *-s hypothesis for {C}hinese qusheng tone								4d72475cb3d0f3774f4321753a617872db8a3ac6fe70956573cafb56492ca780	asia 2.bib	
Wang2006c	article	Wang, Feng		2006	{S}tratification: {C}hallenges and resolutions: {S}trata of {B}ai as the case		Journal of Chinese Linguistics						b0378cd789aa1b5c0ef8ea8066ff6e50d45e3136f033b256b8104bfb6f78e774	asia 2.bib	
Wang2005c	article	Wang, Feng		2005	{O}n the genetic position of the {B}ai language		Cahiers de Linguistique Asie Orientale						31ccb5cdd46bc1cc0616ef8932a7618e657c8c4365d9a697e77d475a8e2b1601	asia 2.bib	
Wang2004b	article	Wang, Feng and Wang, William S.-Y.		2004	{B}asic words and language evolution		Language and Linguistics						a26cd42a46b8be48249610e7d845ea7de370e42fdebd4edf9bb8be4bc9f17112	asia 2.bib	
Wang	misc	Wang, Jun			{L}anguage {E}volution and {C}omputation {B}ibliography								64c65efe168fb0fd8b6f8cb3290675801e002c0ac5cde8ce81599d688a70ff51	asia 2.bib	
Wang1994a	article	Wang, L. and Jiang, T.		1994	{O}n the complexity of multiple sequence alignment		Journal of Computational Biology						132669e98f9b46d6e7fe300d88c604774a62ee0dee51c5e9dc8d9cfd52b016bb	asia 2.bib	
Wang1994b	incollection	Wang, William S.-Y	Asher, R. E.	1994	{G}lottochronology, {L}exicostatistics, and {O}ther {N}umerical {M}ethods	{T}he {E}ncyclopedia of {L}anguage and {L}inguistics							a9da6327d33d3ee66374e0eef7e1f65172d8f9038178949055a9369dc62b96a7	asia 2.bib	
Wang1987	incollection	Wang, William S.-Y.	Hoenigswald, Henry Max	1987	{R}epresenting language relationships	{B}iological metaphor and cladistic classification: {A}n interdisciplinary perspective; [papers from a {S}ymposium on {B}iological {M}etaphor {O}utside {B}iology, held {M}ar. 4 - 5, 1982 ... at the {A}merican {P}hilos. {S}oc.'s {L}ibrary in {P}hiladelphia]		Univ. of Pennsylvania Pr.	Philadelphia			9780812280142	d42696ee6d07a1a9fbe26c4b1b00f4d8a45ed23d6896939fc72ee5877b5a2a7a	asia 2.bib	
Wang1996	incollection	Wang, William S.-Y.	Huang, Cheng-teh James	1996	{L}inguistic diversity and language relationships	{N}ew horizons in {C}hinese linguistics		Kluwer	Dordrecht			0-7923-3867-7	e989d297d6703df8dfc221627a91f3b93fbf1319f919ddfa29afb208490456d8	asia 2.bib	
Wang2006a	book	Wang, William Shi-Yuan		2006	{Y}ǔyán, yǔyīn yǔ jìshù			Xiānggǎng Chéngshì Dàxué	Shànghǎi 上海				864d47890d2086f574262d12bac892c2432f51616be0faa698ce415a29453d08	asia 2.bib	
Wang1997	article	Wang, William S.-Y		1997	{L}anguages or dialects?		The CUHK Journal of Humanities						5c8d0ce0531b0fdc8e3de02ef45e9ab42a7e1084b4b886a595e4e69eb9169c02	asia 2.bib	
Wang1979	article	Wang, William S.-Y.		1979	{L}anguage {C}hange -- {A} {L}exical {P}erspective		Annual Review of Anthropology						caf156f1976d59c3af6e3c4519047f3bba3cece26d89325639528e56567b91c2	asia 2.bib	
Wang1970b	article	Wang, William S.-Y		1970	{P}roject {DOC}: {I}ts {M}ethodological {B}asis		Journal of the American Oriental Society						61960240ec62ad30f704453f9ebdff0d9aa4ebd2fcc6cd8102592a08537891bc	asia 2.bib	
Wang1969a	article	Wang, William Shi-Yuan		1969	{C}ompeting changes as a cause of residue		Language						814187d6e4572ec9ba7fe3ca55e835ddabd350dff40c6dabed8e4e1fc68ee087	asia 2.bib	
Wang1968	article	Wang, William S.-Y.		1968	{V}owel {F}eatures, {P}aired {V}ariables, and the {E}nglish {V}owel {S}hift		Language						21c436176e1d5410d126dd71c09e82bbc08c63bb71558aaaab73f9eccc2588df	asia 2.bib	
Wang1967	article	William S-Y. Wang		1967	{P}honological features of tone		International Journal of American Linguistics						bc9e2783c23c9227ae7699093380dbca3194d94ce7bcad33f5d81440e57de56e	asia 2.bib	
Wang1965	article	Wang, William S.-Y.		1965	{T}wo {A}spect {M}arkers in {M}andarin		Language						084eeb131e6921f06a27d151212d61130701bb809c70bae7d0a97437926c58ee	asia 2.bib	
Wang1986	article	Wang, William S.-Y. and Cavalli-Sforza, Francesco		1986	{S}patial distance and lexical replacement		Language						130600a417f5d3e26f3e7c1fec1f352b07218df6d7cc873a7fceaa59365c1373	asia 2.bib	
Wang1970a	incollection	Wang, William S.-Y and Cheng, Chin-Chuan	Wang, William S.-Y.	1970	{I}mplementation of phonological change: the {S}huāng-fēng {C}hinese case	{T}he lexicon in phonological change							5387686dac209f55ae772a000ee4090e736f16ab03c99f61e553d4cd9aba6453	asia 2.bib	
Wang2005a	article	Wang, William S.-Y. and Minett, James W.		2005	{V}ertical and horizontal transmission in language evolution		Transactions of the Philological Society						6290be856da6e4a289429d5b92e2af3dde2b100eac667738a57b8244e891e167	asia 2.bib	
Wannemacher2011	book	Wannemacher, Mark		2011	{A} {P}honological {O}verview of the {L}acid {L}anguage			Linguistics Institute, Payap University	Chiang Mai		http://www.sil.org/resources/archives/50716		a397fe53bfef8d4f4f1d1678dc8ffab855182cb1afa688df959a1682f11c7749	asia 2.bib	
Warnow1997	article	Warnow, Tandy		1997	{M}athematical approaches to comparative linguistics		Proceedings of the National Academy of Sciences of the United States of America						28e4bd5c2f5ebabdbe9d005f66f4850bb58f59c36f940815d614fdc72296e071	asia 2.bib	
Warnow2006	inproceedings	Warnow, Tandy and Evans, Steven N. and Ringe, Donald and Nakhleh, Luay	Forster, Peter and Renfrew, Colin	2006	{A} {S}tochastic model of language evolution that incorporates homoplasy and borrowing	{P}hylogenetic methods and the prehistory of languages		McDonald Institute for Archaeological Research; Distributed by Orbow Books	Cambridge UK , Oxford UK , Oakville CT USA ,			9781902937335	4cfa5f590a33d7f73d0238abb0df87b7231847509024f78829047cca17e8ee52	asia 2.bib	
Wassermann1994	book	Wassermann, Stanley and Faust, Katherine		1994	{S}ocial network analysis: {M}ethods and applications			Cambridge University Press	Cambridge				13c46997092a4c7447e5530a36fa2a3d3ed6ce5abf418e4a811f376a7976786d	asia 2.bib	
Waterman1995	book	Waterman, Michael S.		1995	{I}ntroduction to computational biology			Chapman \& Hall	London				90a909df770e598abf1aca08af0e289e9e4dc6b9aece5a0b8f765c09ddc337ec	asia 2.bib	
Waterman1987	article	Waterman, M. S. and Eggert, M.		1987	{A} new algorithm for best subsequence alignments with application to t{RNA}-r{RNA} comparisons		Journal of Molecular Biology						ac8ea6052376cefc4cd21828cbb90fab7011d0d1dc6ec788b2c4b3106b419e48	asia 2.bib	
Watkins1990	incollection	Watkins, Calvert	Baldi, Philip	1990	{E}tymologies, equations, and comparanda: {T}ypes and values, and criteria for judgment	{L}inguistic change and reconstruction methodology		Mouton de Gruyter	Berlin; New York			0899255469	cb9133d158bddfd6a62d66b3323be14d7f8f79ffed34975ef63827f3cda63eb8	asia 2.bib	
Watkins1989	article	Watkins, Calvert		1989	{N}ew {P}arameters in {H}istorical {L}inguistics, {P}hilology, and {C}ulture {H}istory		Language						2ca7937d81b158771d243d5ab040ab4f5452f02299f1ff367fd0c2daf49a9532	asia 2.bib	
Watson1953	article	Watson, J. D. and Crick, F. H. C.		1953	{M}olecular structure of nucleic acids: {A} structure for deoxyribose nucleic acid		Nature						b53fd0865ee43a83c5a6cb66fd2a2a86905d927c0bea554ae7af4d532b9379dd	asia 2.bib	
Watt2016	article	Watt, Dominic and Kelly, Sarah and Tompkinson, James and Weinberg, Katherine		2016	{A}nyone for menace		Babel. The Language Magazine						d99082a26537c115d799afe84f3e292a12d11f262ad3d1c50019e0216ff7147c	asia 2.bib	
Watters2004	book	Watters, David E.		2004	{A} grammar of {K}ham			Cambridge University Press	Cambridge				f3a1292b865a59e045475350863693d5f18b34120e25e06b97c5f53cea812037	asia 2.bib	
Watts2014	article	Watts, Joseph and Greenhill, Simon J. and Atkinson, Quentin D. and Currie, Thomas E. and Bulbulia, Joseph and Gray, Russell D.		2015	{B}road supernatural punishment but not moralizing high gods precede the evolution of political complexity in {A}ustronesia		Proceedings of the Royal Society of London B: Biological Sciences	The Royal Society		10.1098/rspb.2014.2556			acd7b98fefde328ce229da76fe3a9aa3610f7588b1c2f167c904dda0cdec8c26	asia 2.bib	
Webb1787	bookinbook	Webb, Daniel		1787	{S}ome reasons for thinking, that the {G}reek language was borrowed from the {C}hinese	{N}otes on the {G}rammatica {S}inica of {M}ons. {F}ourmont		Dodsley	London				d92b44fbdb8234e5600c3a245cb0eb45cba1330f1bd25975b47d35244642cec6	asia 2.bib	
Webber2004	article	Webber, Caleb and Ponting, Chris P.		2004	{G}enes and homology		Current Biology						5e359157c6a689342a4c03fc3e55602ddcdb05d55bb497c5e38e9f442b98b008	asia 2.bib	
Weber2002	incollection	Weber, H.	Murguía, A.	2002	{P}artizipien als {P}artizipien, {V}erben und {A}djektive	{S}prache und {W}elt		Narr	Tübingen				3ddf8390d4234aaf7b29699853097b2733326d9e07e71fc9ebfcdd0c8f7f82c2	asia 2.bib	
Weber2003	book	Weber, Ursula		2003	{K}leine {G}eschichte der {S}prachwissenschaft			Gunter Narr	Tübingen				9b3590d38c73ccbcae301d91f069a0f6e112e4eb6a2ffb79baf630ec4786ed0a	asia 2.bib	
Webster2003	article	Andrea J. Webster and Robert J. H. Payne and Mark Pagel		2003	{M}olecular {P}hylogenies {L}ink {R}ates of {E}volution and {S}peciation		Science						dcdb2f6dcd9214ddf44d3e930140a750284a6476f9ef50043ba77f6aa1425a51	asia 2.bib	
Wedel2013	article	Andrew Wedel and Abby Kaplan and Scott Jackson		2013	{H}igh functional load inhibits phonological contrast loss: {A} corpus study		Cognition			10.1016/j.cognition.2013.03.002			a059cd0ff13d0bc7848fac0fc96453c9f9d07d8992d49c5491e4b49f9e7cf267	asia 2.bib	
Wegnez1987	article	Wegnez, Maurice		1987	{L}etter to the editor		Cell						8b03447e729beaac437a8d0397e392f550a4d51d4b1cd96d5ab321b8ad940045	asia 2.bib	
Wei2014	article	Wei, C. and Lu, J. and Xu, L. and Liu, G. and Wang, Z. and Zhao, F. and Zhang, L. and Han, X. and Du, L. and Liu, C.		2014	{G}enetic structure of {C}hinese indigenous goats and the special geographical structure in the {S}outhwest {C}hina as a geographic barrier driving the fragmentation of a large population		PLoS ONE						4c13543828818e16ec18ec3356e3317c41cf48d2d79a5f344ca598b7e8935575	asia 2.bib	
Weigel2006	book	Weigel, S.		2006	{G}enea-{L}ogik. {G}eneration, {T}radition und {E}volution zwischen {K}ultur- und {N}aturwissenschaft			Fink	"M\""unchen"				9c1875fafaaf202387eaa61976f33665180be6fefac6b49ad6f2c3d91109055a	asia 2.bib	
Weigel2002	book	Weigel, S.		2002	{G}enealogie und {G}enetik. {S}chnittstellen zwischen {B}iologie und {K}ulturgeschichte			Akademie Verlag	Berlin				bb4c66788208e5337f99372d7a7ec597b2f1a4906e474e7ff8161bf858b7e716	asia 2.bib	
Weigel2005	book	Weigel, S. and Parnes, O. and Vedder, U. and Willer, S.		2005	{G}eneration. {Z}ur {G}enealogie des {K}onzepts - {K}onzepte von {G}enealogie			Fink	"M\""unchen"				5f2ff37fefe42c55bf681438a7979de60bdfc62375d4ad627d22cbdc93653f2d	asia 2.bib	
Weigend2008	book	Weigend, Michael		2008	{P}ython ge-packt			mitP	Heidelberg				f1a128fb83e7e62d0e0aff9a8c088a1cd3d130333564cf3f3eb926f85c1cc843	asia 2.bib	
Weindling1981	incollection	Weindling, P.	Webster, C.	1981	{T}heories of the {C}ell {S}tate in {I}mperial {G}ermany	{B}iology, {M}edicine and {S}ociety 1840-1940		Cambridge University Press	Cambridge				90b21be7733a957c0c4c0bc287edbc9ba6c3eed20432b9bee2b8a91533ef7a12	asia 2.bib	
Weingart1995	book	Weingart, P.		1995	"{G}renz\""uberschreitungen in der {W}issenschaft = {C}rossing boundaries in science"			Nomos Verlagsgesellschaft	Baden Baden				4866f9ecf2878a2dbd106bd0fb949e469cdaea8ea3b5e820c776fe2d5ef8f7f8	asia 2.bib	
Weinreich1954	article	Weinreich, Uriel		1954	{I}s a structural dialectology possible?		Word						b402f7f3666ecd2760a9f5e4607f0edba6a64d8aa937f2b47c508b0a2fe1dc95	asia 2.bib	
Weinreich1968	incollection	Weinreich, Uriel and Labov, William and Herzog, Marvin I.	Lehmann, Winfred Philipp and Malkiel, Yakov	1968	{E}mpirical foundations for a theory of language change	{D}irections for historical linguistics: {A} symposium		University of Texas Press	Austin				a2b4e0d55ed1bf37ba0d4a8a3a1b38c86ecb9b248423e3b3aea43585a82334a5	asia 2.bib	
Wells1987	incollection	Wells, Rulon S.	Hoenigswald, Henry Max	1987	{T}he life and growth of language: {M}etaphors in biology and linguistics	{B}iological metaphor and cladistic classification: {A}n interdisciplinary perspective; [papers from a {S}ymposium on {B}iological {M}etaphor {O}utside {B}iology, held {M}ar. 4 - 5, 1982 ... at the {A}merican {P}hilos. {S}oc.'s {L}ibrary in {P}hiladelphia]		Univ. of Pennsylvania Pr.	Philadelphia			9780812280142	1ff50c3207a1db518e1a6a212404315a5517680ef6ab3217d2e4085e97f82f59	asia 2.bib	
Wells1973b	inproceedings	Wells, Rulon S.		1973	{L}exicostatistics in the regency period	{L}exicostatistics in {G}enetic {L}inguistics. {P}roceedings of the {Y}ale {C}onference. {Y}ale {U}niversity. {A}pril 3-4. 1971							76f57efc7255dd67de01c1000213adf80f7f88a4de067d76a953848c17537e05	asia 2.bib	
Welsh1967	article	Welsh, D. J. A. and Powell, M. B.		1967	{A}n upper bound for the chromatic number of a graph and its application to timetabling problems		The Computer Journal			10.1093/comjnl/10.1.85	+ http://dx.doi.org/10.1093/comjnl/10.1.85		a573adf5841234605ea2301be96651f5578f3b93f632df9f785b4a40d6931815	asia 2.bib	
Savigny2011	incollection	Wennerberg, Hjalmar	Savigny, Eike	2011	{S}prachspiele und {L}ebensformen: {W}oher kommt die {B}edeutung?	{L}udwig {W}ittgenstein: {P}hilosophische {U}ntersuchungen		Akademie Verlag	Berlin and Boston				acc380d3880e94a353c243054f231de10b1b79ecce748d75d6cdfa66fb75320b	asia 2.bib	
Wennerberg2011	incollection	Wennerberg, Hjalmar	Savigny, Eike	2011	{D}er {B}egriff der {F}amilienähnlichkeit in {W}ittgensteins {S}pätphilosophie	{L}udwig {W}ittgenstein: {P}hilosophische {U}ntersuchungen		Akademie Verlag	Berlin and Boston				41a618aff7a5599625a6855ff99b71910b49944b0073b2c02d3660f05b0d7fce	asia 2.bib	
Wheeler1992	incollection	Wheeler, Alva	Levinsohn, Stephen H.	1992	{C}omparaciones lingüisticas en el grupo {T}ucano {O}ccidental	{E}studios comparativos {P}roto {T}ucano		Alberto Lleras Camargo	Bogotá				70f7045e1954bb5cdb8c0b4c129b74d213fb442a9459eeedad83678e2a5dbdf0	asia 2.bib	
Wheeler2013	online	Wheeler, W. C. and Lucaroni, N. and Hong, L. and Crowley, L. and Varón, A.			{POY}. {P}hylogenetic analysis of {DNA} and other data using dynamic homology			American Museum of National History			http://www.amnh.org/our-research/computational-sciences/research/projects/systematic-biology/poy		3ed0ae292d54d88788f89d8906e8e295439dcfd4f62896385b3c215fbf1de32c	asia 2.bib	
Whewell1840	book	Whewell, William D. D.		1847	{T}he philosophy of the inductive sciences, fofound upon their history			John W. Parker	London				916e4b58d2f4337115eccf94d8ee2deeaaceb01aa3df40a75a2997758a616374	asia 2.bib	
White1896	book	White, Andrew Dickson		1896	{A} history of the warfare of science with theology in {C}hristendom			D. Appleton and Company	New York				0bdcc2df623acf639fa7caa1431bd46cf2eff10d03adda95f61994e86850f3c7	asia 2.bib	
White2007	article	White, W. T. and Hills, S. F. and Gaddam, R. and Holland, B. R. and Penny, David		2007	{T}reeness triangles: {V}isualizing the loss of phylogenetic signal		Molecular Biology and Evolution						1895f17c409e30c4992473fa2a4bb45b689b6820283a2d1e629ddaf7682c17bc	asia 2.bib	
Whitman1990	incollection	Whitman, John	Baldi, Philip	1990	{A} rule of medial *-r- loss in pre-{O}ld-{J}apanese	{L}inguistic change and reconstruction methodology		Mouton de Gruyter	Berlin; New York			0899255469	ac586294cfa0b2244dbb20e14b626657cb91c64e12fff1a6e9c84d63fac2b1ef	asia 2.bib	
Whitney1885	book	Whitney, William Dwight		2006	{T}he {R}oots, {V}erbs-{F}orms and {P}rimary {D}erivatives of the {Sanskrit} {L}anguage			Low Price Publications	Delhi				53abe650c7cfef40e25b208090bccfdba74d94c2b451050f9e0642ad60ca5c3c	asia 2.bib	
Whitney1876	book	Whitney, William Dwight		1876	{L}eben und {W}achstum der {S}prache			Brockhaus	Leipzig			0827428650	8b1cb832868d55ccbeca5fd8afe5738d26896e6b7cca2f4ca23fd20d40cd20c5	asia 2.bib	
Whorf1950	article	Benjamin Lee Whorf		1950	{A}n {A}merican {I}ndian {M}odel of the {U}niverse		International Journal of American Linguistics	University of Chicago Press			http://www.jstor.org/stable/1262850		1d7f07ca58015f4ad7530d58f35000f28d5b346dc8574c3aad63bc91c56286d6	asia 2.bib	
Wichmann2017	incollection	Wichmann, Søren		2017	{G}enealogical {C}lassification in {H}istorical {L}inguistics	{O}xford {R}esearch {E}ncyclopedia of {L}inguistics		Oxford University Press	Oxford	10.1093/acrefore/9780199384655.013.78			30d5e763021626754b7424cacb7f6fedd87e884be93d1ce53e46b9359a245912	asia 2.bib	
Wichmann2002	book	Wichmann, Søren		2002	{D}iccionario analítico del popoluca de {T}existepec			Universidad Nacional Autónoma de México	México, D.F.			9789703202324	43a1ea6fb8c2acb73e6a5a6be11a9fe6c3438c105fe3babb4e5e4ad0f033b684	asia 2.bib	
Wichmann2013b	incollection	Wichmann, S. and Holman, E. W.	Borin, L. and Saxena, A.	2013	{L}anguages with longer words have more lexical change	{A}pproaches to {M}easuring {L}inguistic {D}ifferences		Mouton de Gruyter	Berlin				9f7982ad33f708f2f9128d3a376efee253de7348ca6a2ca94a84b13df26df3fa	asia 2.bib	
Wichmann2009	article	Wichmann, S. and Holman, E. W.		2009	{P}opulation size and rates of language change		Hum. Biol.						09466aa4134a5e9f18b731f8d817a1967c99e7bdc85f3b7bba8b23d862b56777	asia 2.bib	
Wichmann2016	book	Wichmann, Søren and Holman, Eric W. and Cecil H. Brown		2016	{T}he {ASJP} database			Max Planck Institute for the Science of Human History	Jena		http://asjp.clld.org		e1d4d0a64bcd549cca561f90cf690763d98912d8d78deba977aeab1537c45635	asia 2.bib	
Wichmann2010a	article	Wichmann, Søren and Holman, Eric W. and Brown, Cecil H.		2010	{S}ound symbolism in basic vocabulary		Entropy						fa670104d47cc150b56c8e5c2dfdf93f800ebbe7aaa3d04316e524170440ed13	asia 2.bib	
Wichmann2013c	customa	Wichmann, Søren and Holman, Eric W. and List, Johann-Mattis			{T}he automated classification of the world's languages: can it go deeper?								66fa14b0ea387785f9387bb506a3f5dbf2bda42a15b877b6baa6b9d981c9a0c2	asia 2.bib	
Wichmann2010b	article	Wichmann, Søren and Holman, Eric W. and Müller, André and Velupillai, Viveka and List, Johann-Mattis and Belyaev, Oleg and Urban, Matthias and Bakker, Dik		2010	{G}lottochronology as a heuristic for genealogical language relationships		Journal of Quantitative Linguistics						0cb0e2b3b4d1f3a5956626affa0ebecb58c7c7600bcaae621de7503923e1f076	asia 2.bib	
Wichmann2011	article	Wichmann, S. and Holman, E. W. and Rama, Taraka and Walker, Robert S.		2011	{C}orrelates of reticulation in linguistic phylogenies		Language Dynamics and Change						5b58b443a3e713b5125633277b7d3adf3ce71c51e4d888d12b67e08f545bc1df	asia 2.bib	
Asjp2010	misc	Wichmann, Søren and Müller, André and Velupillai, Viveka and Brown, Cecil H. and Holman, Eric W. and Brown, Pamela and Sauppe, Sebastian and Belyaev, Oleg and Urban, Matthias and Molochieva, Zarina and Wett, Annkathrin and Bakker, Dik and List, Johann-Mattis and Egorov, Dmitry and Mailhammer, Robert and Beck, David and Geyer, Helen		2010	{T}he {ASJP} database (version 13)						http://email.eva.mpg.de/~wichmann/listss13.zip		e60bb829e71988e77334e2992d4ab18f7079ff4268f527a2c42a0632eca43a83	asia 2.bib	
Wichmann2013a	online	Søren Wichmann and André Müller and Annkathrin Wett and Viveka Velupillai and Julia Bischoffberger and Cecil H. Brown and Eric W. Holman and Sebastian Sauppe and Zarina Molochieva and Pamela Brown and Harald Hammarström and Oleg Belyaev and Johann-Mattis List and Dik Bakker and Dmitry Egorov and Matthias Urban and Robert Mailhammer and Agustina Carrizo and Matthew S. Dryer and Evgenia Korovina and David Beck and Helen Geyer and Pattie Epps and Anthony Grant and Pilar Valenzuela		2013	{T}he {ASJP} {D}atabase						http://email.eva.mpg.de/~wichmann/languages.htm		2d278160eeb68dbf4a695f1d58a5398f141d37e0901ed7abaeb91768d82fa53d	asia 2.bib	
Wichmann2008b	article	Wichmann, S{\o}ren		2008	{T}he emerging field of language dynamics		Language and Linguistics Compass				\url{DOI:10.1111/j.1749-818X.2008.00062.x}		50f0823bedae41e0e933a39478d9b69bed21dc70584e6d2cf272d06c59b2112d	asia 2.bib	
Wichmann2008a	article	Wichmann, S{\o}ren and Kamholz, David		2008	{A} stability metric for typological features		Sprachtypologie und Universalienforschung						267bc4d949ebdc01075f17e0c015add76ea2d085c931736a47debf83a1120e58	asia 2.bib	
Wichmann2007b	article	Wichmann, S{\o}ren and Saunders, Arpiar		2007	{H}ow to use typological databases in historical linguistic research		Diachronica						8b98f6901e7c5dc738d87c68691485c30c97f13e67f9899b0ee5e41d1c4bd3a2	asia 2.bib	
Wichmann2007a	article	Wichmann, S{\o}ren and Stauer, Dietrich and Wellington, Lima F. S. and Schulze, Christian		2007	{M}odelling linguistic taxonomic dynamics		Transactions of the Philological Society				\url{DOI:10.1111/j.1467-968X.2007.00184.x}		9312e52f3f366bce8b992b282c3b468746700c004ce8bd6caf03e41605e92988	asia 2.bib	
Wieling2012a	phdthesis	Wieling, Martijn		2012	{A} quantitative approach to social and geographical dialect variation								908396846a8455f0a85c16c96a3ac356190b5036c50b51c65d322e80aaf225e7	asia 2.bib	
Wieling2012b	article	Wieling, M. and Margaretha, E. and Nerbonne, J.		2012	{I}nducing a measure of phonetic similarity from pronunciation variation		Journal of Phonetics						d0c6a4b37b030b0861fc7736ec2732734667533c98941af5d06bb1c3f3f8313f	asia 2.bib	
Wieling2015	article	Wieling, Martijn and Nerbonne, John		2015	{A}dvances in dialectometry		Annual Review of Linguistics						4d413fc73e720bbdb62191b6680a36462199871c90a218305679f07cc78880ff	asia 2.bib	
Wiener1987	incollection	Wiener, L. F.	Hoenigswald, Henry Max	1987	{O}f phonetics and genetics: {A} comparison of classification in linguistics and organic systems	{B}iological metaphor and cladistic classification: {A}n interdisciplinary perspective; [papers from a {S}ymposium on {B}iological {M}etaphor {O}utside {B}iology, held {M}ar. 4 - 5, 1982 ... at the {A}merican {P}hilos. {S}oc.'s {L}ibrary in {P}hiladelphia]		Univ. of Pennsylvania Pr.	Philadelphia			9780812280142	b21a5867acf2e76cdb06d752c62ce4e825426143f66937e44bd06944373f9313	asia 2.bib	
Wiens2004	article	Wiens, John J.		2004	{T}he {R}ole of {M}orphological {D}ata in {P}hylogeny {R}econstruction		Systematic Biology			10.1080/10635150490472959	http://sysbio.oxfordjournals.org/content/53/4/653.short		0cdacc62bb76a18d8a50d7f15cfe948a70ae9ff6e3ad7fa5ba3861712e9496ed	asia 2.bib	
Wiens2001	article	Wiens, John J.		2001	{C}haracter {A}nalysis in {M}orphological {P}hylogenetics: {P}roblems and {S}olutions		Systematic Biology			10.1080/106351501753328811	http://sysbio.oxfordjournals.org/content/50/5/689.abstract		874e4dae9e3a9bbbb7c78bffef6a87435d5ff81079394eec208d092c462d020f	asia 2.bib	
