dashboard_id	inscription_id	corpus_record_id	corpus_title_or_label	corpus_language_field	corpus_language_scope	citation_target_id	citation_raw	normalized_source_key	source_role	matched_local_file_id	matched_ocr_text_path	translation_status_from_citation	source_text_status_from_citation	source_work_language_scope	citation_relevance_to_burmese_corpus	is_burmese_relevant	source_match_status	ocr_status	extraction_status	next_action	notes
corpus-dashboard-04540	obi-v04-n0086	obi-v04-n0086-ob-p0136	လေးမျက်နှာဘုရားကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-544/a	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04541	obi-v04-n0087	obi-v04-n0087-ob-p0138	ငချစ်ဖွယ်သင် ကျောက်စာ		unknown	corpus-citation-target-0016	-2	fam-raw-2	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04542	obi-v04-n0087	obi-v04-n0087-ob-p0138	ငချစ်ဖွယ်သင် ကျောက်စာ		unknown	corpus-citation-target-0113	BA-357	fam-raw-ba-357	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04543	obi-v04-n0087	obi-v04-n0087-ob-p0138	ငချစ်ဖွယ်သင် ကျောက်စာ		unknown	corpus-citation-target-0005	List-821	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04544	obi-v04-n0087	obi-v04-n0087-ob-p0138	ငချစ်ဖွယ်သင် ကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-592/a	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04545	obi-v04-n0089	obi-v04-n0089-ob-p0140	စိုးမင်းကိုယ်တော်ကြီးကျောင်း ကျောက်စာ		unknown	corpus-citation-target-0295	IUB1BM1--84	fam-raw-iub1bm1-84	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04546	obi-v04-n0089	obi-v04-n0089-ob-p0140	စိုးမင်းကိုယ်တော်ကြီးကျောင်း ကျောက်စာ		unknown	corpus-citation-target-0274	IUB1-34-35	fam-raw-iub1-34-35	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04547	obi-v04-n0089	obi-v04-n0089-ob-p0140	စိုးမင်းကိုယ်တော်ကြီးကျောင်း ကျောက်စာ		unknown	corpus-citation-target-0005	List-535	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04548	obi-v04-n0089	obi-v04-n0089-ob-p0140	စိုးမင်းကိုယ်တော်ကြီးကျောင်း ကျောက်စာ		unknown	corpus-citation-target-0180	BM1-183-184	fam-raw-bm1-183-184	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04549	obi-v04-n0089	obi-v04-n0089-ob-p0140	စိုးမင်းကိုယ်တော်ကြီးကျောင်း ကျောက်စာ		unknown	corpus-citation-target-0005	List 638	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04550	obi-v04-n0089	obi-v04-n0089-ob-p0140	စိုးမင်းကိုယ်တော်ကြီးကျောင်း ကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-545/a	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04551	obi-v04-n0089	obi-v04-n0089-re-p0142	စိုးမင်းကိုယ်တော်ကြီးကျောင်းကျောက်စာ		unknown	corpus-citation-target-0181	BM1-184	fam-raw-bm1-184	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04552	obi-v04-n0089	obi-v04-n0089-re-p0142	စိုးမင်းကိုယ်တော်ကြီးကျောင်းကျောက်စာ		unknown	corpus-citation-target-0005	List-638	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04553	obi-v04-n0089	obi-v04-n0089-re-p0142	စိုးမင်းကိုယ်တော်ကြီးကျောင်းကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-545/b	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04554	obi-v04-n0090	obi-v04-n0090-ob-p0144	အစောကြီးမိဖုရားကျောင်းကျောက်စာ		unknown	corpus-citation-target-0100	BA-225-226	fam-raw-ba-225-226	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04555	obi-v04-n0090	obi-v04-n0090-ob-p0144	အစောကြီးမိဖုရားကျောင်းကျောက်စာ		unknown	corpus-citation-target-0005	List-622	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04556	obi-v04-n0090	obi-v04-n0090-ob-p0144	အစောကြီးမိဖုရားကျောင်းကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-546	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04557	obi-v04-n0091	obi-v04-n0091-ob-p0146	စိုးမင်းကိုယ်တော်ကြီးကျောင်းကျောက်စာ (၂ မျက်နှာ မျက်နှာ)		unknown	corpus-citation-target-0192	BM1184	fam-raw-bm1184	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04558	obi-v04-n0091	obi-v04-n0091-ob-p0146	စိုးမင်းကိုယ်တော်ကြီးကျောင်းကျောက်စာ (၂ မျက်နှာ မျက်နှာ)		unknown	corpus-citation-target-0005	List-638	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04559	obi-v04-n0092	obi-v04-n0092-ob-p0147	မင်းမတ် အနန္တခြင်သေ့ လင်မယားကျောင်းကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-543/a BED B 675-1	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04560	obi-v04-n0092	obi-v04-n0092-ob-p0147	မင်းမတ် အနန္တခြင်သေ့ လင်မယားကျောင်းကျောက်စာ		unknown	corpus-citation-target-0363	Pl. V 543a	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04561	obi-v04-n0092	obi-v04-n0092-ob-p0147	မင်းမတ် အနန္တခြင်သေ့ လင်မယားကျောင်းကျောက်စာ		unknown	corpus-citation-target-0367	OBI 4, p. 147	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04562	obi-v04-n0093	obi-v04-n0093-ob-p0149	မင်းမဟာသတ်ထိတ် မောင်နှံ ကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-544/b	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04563	obi-v04-n0094	obi-v04-n0094-tx-p0150	မုတ္ထောဘုရား ကျောက်စာ တမျကနှာ		unknown	corpus-citation-target-0363	IOB5-543/b	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04564	obi-v04-n0096	obi-v04-n0096-ob-p0153	ထူပါရုံဘုရားကျောက်စာရုံတွင် အမှတ် ၃၇/က ကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-547/a	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04565	obi-v04-n0096	obi-v04-n0096-tx-p0154	ထူပါရုံဘုရားကျောက်စာရုံတွင် အမှတ် ၃၇/ခ ကျောက်စာ		unknown	corpus-citation-target-0219	IUB1-149	fam-raw-iub1-149	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04566	obi-v04-n0096	obi-v04-n0096-tx-p0154	ထူပါရုံဘုရားကျောက်စာရုံတွင် အမှတ် ၃၇/ခ ကျောက်စာ		unknown	corpus-citation-target-0005	List-1297	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04567	obi-v04-n0096	obi-v04-n0096-tx-p0154	ထူပါရုံဘုရားကျောက်စာရုံတွင် အမှတ် ၃၇/ခ ကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-547/b	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04568	obi-v04-n0097	obi-v04-n0097-ob-p0155	ရွှေနန်းသျှင်သမီး ကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1977-78	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-04569	obi-v04-n0098	obi-v04-n0098-tx-p0157	မဟာထီးကျောက်စာ၏့ ဝဲဘက်တွင် ထောင်လိုက်ရေးထားသော ကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1958-59	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-04570	obi-v04-n0100	obi-v04-n0100-ob-p0159	ကုခန် ကူနီဘုရားခေါ် ခတုန်ဘုရားကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1905 n°22,	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-04571	obi-v04-n0100	obi-v04-n0100-ob-p0159	ကုခန် ကူနီဘုရားခေါ် ခတုန်ဘုရားကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1958-59,	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-04572	obi-v04-n0100	obi-v04-n0100-ob-p0159	ကုခန် ကူနီဘုရားခေါ် ခတုန်ဘုရားကျောက်စာ		unknown	corpus-citation-target-0193	BM2 -558	fam-raw-bm2-558	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04573	obi-v04-n0101	obi-v04-n0101-ob-p0160	ငနသီဖ ကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1970-71	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-04574	obi-v04-n0103	obi-v04-n0103-re-p0162	မင်းယောက်ခမနှင့် မင်းလက်ယာတို့ကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1958-59	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-04575	obi-v04-n0104	obi-v04-n0104-ob-p0163	နန်းတွင်းကျောက်တိုင်အမှတ် ၇၈ ကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-593/a BED B 539-1	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04576	obi-v04-n0104	obi-v04-n0104-ob-p0163	နန်းတွင်းကျောက်တိုင်အမှတ် ၇၈ ကျောက်စာ		unknown	corpus-citation-target-0363	Pl. V 593a	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04577	obi-v04-n0104	obi-v04-n0104-ob-p0163	နန်းတွင်းကျောက်တိုင်အမှတ် ၇၈ ကျောက်စာ		unknown	corpus-citation-target-0367	OBI 4, p. 163	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04578	obi-v04-n0104	obi-v04-n0104-ob-p0163	နန်းတွင်းကျောက်တိုင်အမှတ် ၇၈ ကျောက်စာ		unknown	corpus-citation-target-0365	MP 2, p. 65	mandalayPalaceStoneCollection	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04579	obi-v04-n0104	obi-v04-n0104-tx-p0164	နန်းတွင်းကျောက်တိုင်အမှတ် ၇၈ ကျောက်စာ		unknown	corpus-citation-target-0363	IOB5-593/b	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04580	obi-v04-n0107	obi-v04-n0107-ob-p0171	သထိယ် ကျောက်စာ		unknown	corpus-citation-target-0171	BA-88	fam-raw-ba-88	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04581	obi-v04-n0107	obi-v04-n0107-ob-p0171	သထိယ် ကျောက်စာ		unknown	corpus-citation-target-0005	List-284	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04582	obi-v04-n0107	obi-v04-n0107-ob-p0171	သထိယ် ကျောက်စာ		unknown	corpus-citation-target-0363	IOB3-230 BED B 632-3	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04583	obi-v04-n0107	obi-v04-n0107-ob-p0171	သထိယ် ကျောက်စာ		unknown	corpus-citation-target-0363	Pl. III 230	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04584	obi-v04-n0107	obi-v04-n0107-ob-p0171	သထိယ် ကျောက်စာ		unknown	corpus-citation-target-0367	OBI 4, p. 171	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04585	obi-v04-n0107	obi-v04-n0107-ob-p0171	သထိယ် ကျောက်စာ		unknown	corpus-citation-target-0005	List 284	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04586	obi-v04-n0107	obi-v04-n0107-ob-p0171	သထိယ် ကျောက်စာ		unknown	corpus-citation-target-0354	A, p. 88	fraschBaganEpigraphicDatabasePartA	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04587	obi-v04-n0108	obi-v04-n0108-ob-p0172	ဖွားစောကျောင်းနှင့် လှေအသျင် မောင်နှံကျောင်းကျောက်စာ		unknown	corpus-citation-target-0368	IPPA-303, 4-5	ppaCatalogue	source_text_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
corpus-dashboard-04588	obi-v04-n0108	obi-v04-n0108-ob-p0172	ဖွားစောကျောင်းနှင့် လှေအသျင် မောင်နှံကျောင်းကျောက်စာ		unknown	corpus-citation-target-0005	List-701/a	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04589	obi-v04-n0108	obi-v04-n0108-ob-p0172	ဖွားစောကျောင်းနှင့် လှေအသျင် မောင်နှံကျောင်းကျောက်စာ		unknown	corpus-citation-target-0363	IOB4-392	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04590	obi-v04-n0108	obi-v04-n0108-re-p0175	ဖွားစောကျောင်းနှင့် လှေအသျင် မောင်နှံကျောင်းကျောက်စာ		unknown	corpus-citation-target-0008	17	fam-raw-17	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04591	obi-v04-n0108	obi-v04-n0108-re-p0175	ဖွားစောကျောင်းနှင့် လှေအသျင် မောင်နှံကျောင်းကျောက်စာ		unknown	corpus-citation-target-0368	IPPA 306, 7-8	ppaCatalogue	source_text_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
corpus-dashboard-04592	obi-v04-n0108	obi-v04-n0108-re-p0175	ဖွားစောကျောင်းနှင့် လှေအသျင် မောင်နှံကျောင်းကျောက်စာ		unknown	corpus-citation-target-0005	List-701/b	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-04593	obi-v04-n0108	obi-v04-n0108-re-p0175	ဖွားစောကျောင်းနှင့် လှေအသျင် မောင်နှံကျောင်းကျောက်စာ		unknown	corpus-citation-target-0363	IOB4-393	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-04594	obi-v04-n0109	obi-v04-n0109-ob-p0178	သမန်တရစ်ကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1970-71	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
