corpus_record_id	inscription_id	corpus_title_or_label	corpus_date_or_period	corpus_language_field	citation_raw	citation_type_if_given	source_abbreviation	source_author	source_title	source_year	source_volume_issue	source_page_or_plate	mentions_translation	mentions_text	mentions_transcription	mentions_edition	mentions_rubbing_or_plate	mentions_commentary_only	corpus_language_scope	source_work_language_scope	citation_relevance_to_burmese_corpus	citation_target_id	notes
obi-v03-n0117-ob-p0197	obi-v03-n0117	မိဘုရားစောကျောက်စာ	CS 661 = CE 1299 CS 622 = CE 1260		PPA, p. 191	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		191		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0117-ob-p0197	obi-v03-n0117	မိဘုရားစောကျောက်စာ	CS 661 = CE 1299 CS 622 = CE 1260		TN, p. 91	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	91		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0117-ob-p0197	obi-v03-n0117	မိဘုရားစောကျောက်စာ	CS 661 = CE 1299 CS 622 = CE 1260		U Min Hswe, no. 18	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		18		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0118-ob-p0198	obi-v03-n0118	အမတ်ကြီး သိရိရာဇသင်္ကြံ ကျောက်စာ	CS 661(655) = CE 1299(1293) CS 622 = CE 1260		IOB3-294 BED B 622-4	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB3-294 BED B 622-4		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0118-ob-p0198	obi-v03-n0118	အမတ်ကြီး သိရိရာဇသင်္ကြံ ကျောက်စာ	CS 661(655) = CE 1299(1293) CS 622 = CE 1260		Pl. II 195b	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 195b		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0118-ob-p0198	obi-v03-n0118	အမတ်ကြီး သိရိရာဇသင်္ကြံ ကျောက်စာ	CS 661(655) = CE 1299(1293) CS 622 = CE 1260		OBI 3, p. 1	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 1		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0118-ob-p0198	obi-v03-n0118	အမတ်ကြီး သိရိရာဇသင်္ကြံ ကျောက်စာ	CS 661(655) = CE 1299(1293) CS 622 = CE 1260		List 302	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	302		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0118-ob-p0198	obi-v03-n0118	အမတ်ကြီး သိရိရာဇသင်္ကြံ ကျောက်စာ	CS 661(655) = CE 1299(1293) CS 622 = CE 1260		PPA, p. 191	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		191		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0118-ob-p0198	obi-v03-n0118	အမတ်ကြီး သိရိရာဇသင်္ကြံ ကျောက်စာ	CS 661(655) = CE 1299(1293) CS 622 = CE 1260		TN, p. 91	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	91		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0118-ob-p0198	obi-v03-n0118	အမတ်ကြီး သိရိရာဇသင်္ကြံ ကျောက်စာ	CS 661(655) = CE 1299(1293) CS 622 = CE 1260		U Min Hswe, no. 18	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		18		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0119-tx-p0202	obi-v03-n0119	တလပျံမင်းခေါ် တရုပ်ပြေးမင်း ကျောက်စာ	CS 662(604-618-654) = CE 1300(1242-1256-1292) CS 622 = CE 1260		IOB3-296 & 298/a-b	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB3-296 & 298/a-b		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0119-tx-p0202	obi-v03-n0119	တလပျံမင်းခေါ် တရုပ်ပြေးမင်း ကျောက်စာ	CS 662(604-618-654) = CE 1300(1242-1256-1292) CS 622 = CE 1260		IOB3-297 BED B 622-6	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB3-297 BED B 622-6		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0119-tx-p0202	obi-v03-n0119	တလပျံမင်းခေါ် တရုပ်ပြေးမင်း ကျောက်စာ	CS 662(604-618-654) = CE 1300(1242-1256-1292) CS 622 = CE 1260		Pl. II 198	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 198		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0119-tx-p0202	obi-v03-n0119	တလပျံမင်းခေါ် တရုပ်ပြေးမင်း ကျောက်စာ	CS 662(604-618-654) = CE 1300(1242-1256-1292) CS 622 = CE 1260		OBI 3, p. 2	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 2		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0119-tx-p0202	obi-v03-n0119	တလပျံမင်းခေါ် တရုပ်ပြေးမင်း ကျောက်စာ	CS 662(604-618-654) = CE 1300(1242-1256-1292) CS 622 = CE 1260		List 90	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	90		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0119-tx-p0202	obi-v03-n0119	တလပျံမင်းခေါ် တရုပ်ပြေးမင်း ကျောက်စာ	CS 662(604-618-654) = CE 1300(1242-1256-1292) CS 622 = CE 1260		PPA, p. 55	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		55		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0119-tx-p0202	obi-v03-n0119	တလပျံမင်းခေါ် တရုပ်ပြေးမင်း ကျောက်စာ	CS 662(604-618-654) = CE 1300(1242-1256-1292) CS 622 = CE 1260		TN, p. 26	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	26		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0119-tx-p0202	obi-v03-n0119	တလပျံမင်းခေါ် တရုပ်ပြေးမင်း ကျောက်စာ	CS 662(604-618-654) = CE 1300(1242-1256-1292) CS 622 = CE 1260		U Min Hswe, no. 51	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		51		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0120-ob-p0204	obi-v03-n0120	သူကြွယ် ငါတန်ခုသင် မောင်နှံကျောက်စာ	CS 662 = CE 1300 CS 622 = CE 1260		IOB3-295 BED B 622-6	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB3-295 BED B 622-6		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0120-ob-p0204	obi-v03-n0120	သူကြွယ် ငါတန်ခုသင် မောင်နှံကျောက်စာ	CS 662 = CE 1300 CS 622 = CE 1260		Pl. II 198	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 198		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0120-ob-p0204	obi-v03-n0120	သူကြွယ် ငါတန်ခုသင် မောင်နှံကျောက်စာ	CS 662 = CE 1300 CS 622 = CE 1260		OBI 3, p. 2	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 2		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0120-ob-p0204	obi-v03-n0120	သူကြွယ် ငါတန်ခုသင် မောင်နှံကျောက်စာ	CS 662 = CE 1300 CS 622 = CE 1260		List 90	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	90		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0120-ob-p0204	obi-v03-n0120	သူကြွယ် ငါတန်ခုသင် မောင်နှံကျောက်စာ	CS 662 = CE 1300 CS 622 = CE 1260		PPA, p. 55	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		55		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0120-ob-p0204	obi-v03-n0120	သူကြွယ် ငါတန်ခုသင် မောင်နှံကျောက်စာ	CS 662 = CE 1300 CS 622 = CE 1260		TN, p. 26	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	26		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0120-ob-p0204	obi-v03-n0120	သူကြွယ် ငါတန်ခုသင် မောင်နှံကျောက်စာ	CS 662 = CE 1300 CS 622 = CE 1260		U Min Hswe, no. 51	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		51		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0121-ob-p0205	obi-v03-n0121	ရွှေနန်းသျှင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		BA-147	number	BA-147		BA-147		BA-147		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0060	No stronger conservative family signal was detected.
obi-v03-n0121-ob-p0205	obi-v03-n0121	ရွှေနန်းသျှင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		List-418	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	418		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0121-ob-p0205	obi-v03-n0121	ရွှေနန်းသျှင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		IOB4-394 BED B 622-6	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB4-394 BED B 622-6		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0121-ob-p0205	obi-v03-n0121	ရွှေနန်းသျှင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		Pl. II 198	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 198		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0121-ob-p0205	obi-v03-n0121	ရွှေနန်းသျှင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		OBI 3, p. 2	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 2		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0121-ob-p0205	obi-v03-n0121	ရွှေနန်းသျှင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		List 90	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	90		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0121-ob-p0205	obi-v03-n0121	ရွှေနန်းသျှင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		PPA, p. 55	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		55		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0121-ob-p0205	obi-v03-n0121	ရွှေနန်းသျှင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		TN, p. 26	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	26		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0121-ob-p0205	obi-v03-n0121	ရွှေနန်းသျှင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		U Min Hswe, no. 51	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		51		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0122-re-p0206	obi-v03-n0122	သစ်မထီးကျောင်း ကျောက်စာ	CS 664(621-627-611) = CE 1302(1259-1265-1249) CS 622 = CE 1260		IPPA-293	number	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		293		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
obi-v03-n0122-re-p0206	obi-v03-n0122	သစ်မထီးကျောင်း ကျောက်စာ	CS 664(621-627-611) = CE 1302(1259-1265-1249) CS 622 = CE 1260		List-417	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	417		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0122-re-p0206	obi-v03-n0122	သစ်မထီးကျောင်း ကျောက်စာ	CS 664(621-627-611) = CE 1302(1259-1265-1249) CS 622 = CE 1260		IOB4-395 BED B 622-6	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB4-395 BED B 622-6		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0122-re-p0206	obi-v03-n0122	သစ်မထီးကျောင်း ကျောက်စာ	CS 664(621-627-611) = CE 1302(1259-1265-1249) CS 622 = CE 1260		Pl. II 198	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 198		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0122-re-p0206	obi-v03-n0122	သစ်မထီးကျောင်း ကျောက်စာ	CS 664(621-627-611) = CE 1302(1259-1265-1249) CS 622 = CE 1260		OBI 3, p. 2	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 2		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0122-re-p0206	obi-v03-n0122	သစ်မထီးကျောင်း ကျောက်စာ	CS 664(621-627-611) = CE 1302(1259-1265-1249) CS 622 = CE 1260		List 90	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	90		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0122-re-p0206	obi-v03-n0122	သစ်မထီးကျောင်း ကျောက်စာ	CS 664(621-627-611) = CE 1302(1259-1265-1249) CS 622 = CE 1260		PPA, p. 55	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		55		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0122-re-p0206	obi-v03-n0122	သစ်မထီးကျောင်း ကျောက်စာ	CS 664(621-627-611) = CE 1302(1259-1265-1249) CS 622 = CE 1260		TN, p. 26	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	26		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0122-re-p0206	obi-v03-n0122	သစ်မထီးကျောင်း ကျောက်စာ	CS 664(621-627-611) = CE 1302(1259-1265-1249) CS 622 = CE 1260		U Min Hswe, no. 51	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		51		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0123-ob-p0209	obi-v03-n0123	ပေါင်လောင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		IOB4-396/a BED B 622-6	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB4-396/a BED B 622-6		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0123-ob-p0209	obi-v03-n0123	ပေါင်လောင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		Pl. II 198	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 198		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0123-ob-p0209	obi-v03-n0123	ပေါင်လောင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		OBI 3, p. 2	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 2		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0123-ob-p0209	obi-v03-n0123	ပေါင်လောင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		List 90	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	90		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0123-ob-p0209	obi-v03-n0123	ပေါင်လောင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		PPA, p. 55	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		55		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0123-ob-p0209	obi-v03-n0123	ပေါင်လောင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		TN, p. 26	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	26		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0123-ob-p0209	obi-v03-n0123	ပေါင်လောင်ကျောင်း ကျောက်စာ	CS 664 = CE 1302 CS 622 = CE 1260		U Min Hswe, no. 51	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		51		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0123-re-p0210	obi-v03-n0123	ပေါင်လောင်ကျောင်း ကျောက်စာ	CS = CE CS 622 = CE 1260		IOB4-396/b BED B 622-6	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB4-396/b BED B 622-6		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0123-re-p0210	obi-v03-n0123	ပေါင်လောင်ကျောင်း ကျောက်စာ	CS = CE CS 622 = CE 1260		Pl. II 198	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 198		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0123-re-p0210	obi-v03-n0123	ပေါင်လောင်ကျောင်း ကျောက်စာ	CS = CE CS 622 = CE 1260		OBI 3, p. 2	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 2		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0123-re-p0210	obi-v03-n0123	ပေါင်လောင်ကျောင်း ကျောက်စာ	CS = CE CS 622 = CE 1260		List 90	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	90		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0123-re-p0210	obi-v03-n0123	ပေါင်လောင်ကျောင်း ကျောက်စာ	CS = CE CS 622 = CE 1260		PPA, p. 55	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		55		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0123-re-p0210	obi-v03-n0123	ပေါင်လောင်ကျောင်း ကျောက်စာ	CS = CE CS 622 = CE 1260		TN, p. 26	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	26		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0123-re-p0210	obi-v03-n0123	ပေါင်လောင်ကျောင်း ကျောက်စာ	CS = CE CS 622 = CE 1260		U Min Hswe, no. 51	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		51		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0124-ob-p0212	obi-v03-n0124	ကသပကျောက်စာ	CS 665(663-505) = CE 1303(1301-1143) CS 622 = CE 1260		IOB4-397/a BED B 622-6	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB4-397/a BED B 622-6		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0124-ob-p0212	obi-v03-n0124	ကသပကျောက်စာ	CS 665(663-505) = CE 1303(1301-1143) CS 622 = CE 1260		Pl. II 198	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 198		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v03-n0124-ob-p0212	obi-v03-n0124	ကသပကျောက်စာ	CS 665(663-505) = CE 1303(1301-1143) CS 622 = CE 1260		OBI 3, p. 2	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		3, p. 2		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v03-n0124-ob-p0212	obi-v03-n0124	ကသပကျောက်စာ	CS 665(663-505) = CE 1303(1301-1143) CS 622 = CE 1260		List 90	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	90		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v03-n0124-ob-p0212	obi-v03-n0124	ကသပကျောက်စာ	CS 665(663-505) = CE 1303(1301-1143) CS 622 = CE 1260		PPA, p. 55	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		55		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v03-n0124-ob-p0212	obi-v03-n0124	ကသပကျောက်စာ	CS 665(663-505) = CE 1303(1301-1143) CS 622 = CE 1260		TN, p. 26	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	26		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v03-n0124-ob-p0212	obi-v03-n0124	ကသပကျောက်စာ	CS 665(663-505) = CE 1303(1301-1143) CS 622 = CE 1260		U Min Hswe, no. 51	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		51		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v03-n0124-tx-p0213	obi-v03-n0124	ကသပ ကျောက်စာမျက်နှာဘက်တွင် ဝဲဘက်ဘေးရှိစာ	CS = CE CS 622 = CE 1260		IOB4-397/b BED B 622-6	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB4-397/b BED B 622-6		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v03-n0124-tx-p0213	obi-v03-n0124	ကသပ ကျောက်စာမျက်နှာဘက်တွင် ဝဲဘက်ဘေးရှိစာ	CS = CE CS 622 = CE 1260		Pl. II 198	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 198		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
