family_id	raw_reference_string	occurrence_count	example_record_ids	notes
fam-raw-iub1-269	IUB1-269	1	obi-v03-n0153-ob-p0255	No stronger conservative family signal was detected.
fam-raw-iub1-271	IUB1-271	1	obi-v03-n0112-ob-p0192	No stronger conservative family signal was detected.
fam-raw-iub1-287	IUB1-287	1	obi-v01-n0032-ob-p0055	No stronger conservative family signal was detected.
fam-raw-iub1-288	IUB1-288	1	obi-v01-n0079-ob-p0124	No stronger conservative family signal was detected.
fam-raw-iub1-291-292	IUB1-291-292	1	obi-v02-n0040-ob-p0074	No stronger conservative family signal was detected.
fam-raw-iub1-293	IUB1-293	1	obi-v01-n0132-ob-p0213	No stronger conservative family signal was detected.
fam-raw-iub1-294	IUB1-294	1	obi-v01-n0165-re-p0275	No stronger conservative family signal was detected.
fam-raw-iub1-296	IUB1-296	1	obi-v01-n0153-ob-p0256	No stronger conservative family signal was detected.
fam-raw-iub1-298	IUB1-298	1	obi-v02-n0033-ob-p0061	No stronger conservative family signal was detected.
fam-raw-iub1-299	IUB1-299	1	obi-v02-n0033-re-p0063	No stronger conservative family signal was detected.
fam-raw-iub1-300	IUB1-300	1	obi-v03-n0006-ob-p0007	No stronger conservative family signal was detected.
fam-raw-iub1-301	IUB1-301	1	obi-v03-n0015-ob-p0021	No stronger conservative family signal was detected.
fam-raw-iub1-302-303	IUB1-302-303	1	obi-v03-n0033-ob-p0052	No stronger conservative family signal was detected.
fam-raw-iub1-306-307	IUB1-306-307	1	obi-v03-n0073-ob-p0120	No stronger conservative family signal was detected.
fam-raw-iub1-308	IUB1-308	1	obi-v03-n0111-re-p0191	No stronger conservative family signal was detected.
fam-raw-iub1-309	IUB1-309	1	obi-v04-n0030-ob-p0047	No stronger conservative family signal was detected.
fam-raw-iub1-32	IUB1-32	1	obi-v02-n0028-ob-p0053	No stronger conservative family signal was detected.
fam-raw-iub1-33	IUB1-33	1	obi-v04-n0031-ob-p0049	No stronger conservative family signal was detected.
fam-raw-iub1-34-35	IUB1-34-35	1	obi-v04-n0089-ob-p0140	No stronger conservative family signal was detected.
fam-raw-iub1-36	IUB1-36,	1	obi-v04-n0019-ob-p0024	No stronger conservative family signal was detected.
fam-raw-iub1-37	IUB1-37,	1	obi-v04-n0019-re-p0025	No stronger conservative family signal was detected.
fam-raw-iub1-38-39	IUB1-38-39	1	obi-v04-n0029-ob-p0044	No stronger conservative family signal was detected.
fam-raw-iub1-40	IUB1-40	1	obi-v04-n0029-re-p0046	No stronger conservative family signal was detected.
fam-raw-iub1-47	IUB1-47	1	obi-v04-n0059-ob-p0089	No stronger conservative family signal was detected.
fam-raw-iub1-49	IUB1-49	1	obi-v04-n0059-re-p0090	No stronger conservative family signal was detected.
fam-raw-iub1-52	IUB1-52,	1	obi-v04-n0065-re-p0101	No stronger conservative family signal was detected.
fam-raw-iub1-67	IUB1-67,	1	obi-v04-n0120-ob-p0196	No stronger conservative family signal was detected.
fam-raw-iub1-68	IUB1-68	1	obi-v04-n0120-re-p0198	No stronger conservative family signal was detected.
fam-raw-iub1-75	IUB1-75	1	obi-v05-n0006-ob-p0011	No stronger conservative family signal was detected.
fam-raw-iub1-78	IUB1-78	1	obi-v05-n0006-re-p0015	No stronger conservative family signal was detected.
fam-raw-iub1-80	IUB1-80,	1	obi-v04-n0142-ob-p0240	No stronger conservative family signal was detected.
fam-raw-iub1-81	IUB1-81	1	obi-v04-n0142-re-p0242	No stronger conservative family signal was detected.
fam-raw-iub1-86	IUB1-86,	1	obi-v04-n0148-ob-p0255	No stronger conservative family signal was detected.
fam-raw-iub1-90	IUB1-90	1	obi-v05-n0029-tx-p0074	No stronger conservative family signal was detected.
fam-raw-iub1-93	IUB1-93,	1	obi-v05-n0011-ob-p0044	No stronger conservative family signal was detected.
fam-raw-iub1-94	IUB1-94	1	obi-v05-n0010-ob-p0034	No stronger conservative family signal was detected.
fam-raw-iub1-98	IUB1-98	1	obi-v05-n0010-re-p0039	No stronger conservative family signal was detected.
fam-raw-iub1-bed-b-600-7	IUB1- BED B 600-7	1	obi-v02-n0084-ob-p0172	No stronger conservative family signal was detected.
fam-raw-iub1184-185	IUB1184, 185	1	obi-v01-n0135-ob-p0218	No stronger conservative family signal was detected.
fam-raw-iub1bm1-84	IUB1BM1--84	1	obi-v04-n0089-ob-p0140	No stronger conservative family signal was detected.
fam-raw-iub2-132	IUB2-132	1	obi-v01-n0206-ob-p0350	No stronger conservative family signal was detected.
fam-raw-iub2-133	IUB2-133	1	obi-v01-n0206-re-p0351	No stronger conservative family signal was detected.
fam-raw-iub2-134	IUB2-134	1	obi-v04-n0039-re-p0065	No stronger conservative family signal was detected.
fam-raw-iub2-135	IUB2-135	1	obi-v04-n0039-ob-p0064	No stronger conservative family signal was detected.
fam-raw-iub2-136	IUB2-136	1	obi-v01-n0220-ob-p0374	No stronger conservative family signal was detected.
fam-raw-iub2-137	IUB2-137	1	obi-v01-n0075-tx-p0118	No stronger conservative family signal was detected.
fam-raw-iub2-138	IUB2-138	1	obi-v01-n0058-tx-p0093	No stronger conservative family signal was detected.
fam-raw-iub2-186-187	IUB2-186-187	1	obi-v02-n0092-ob-p0181	No stronger conservative family signal was detected.
fam-raw-iub2-197	IUB2-197	1	obi-v01-n0039-ob-p0062	No stronger conservative family signal was detected.
fam-raw-iub2-198	IUB2-198	1	obi-v01-n0039-re-p0063	No stronger conservative family signal was detected.
fam-raw-iub2-200	IUB2-200	1	obi-v03-n0038-ob-p0062	No stronger conservative family signal was detected.
fam-raw-iub2-202	IUB2-202	1	obi-v03-n0038-re-p0064	No stronger conservative family signal was detected.
fam-raw-iub2-203	IUB2-203	1	obi-v03-n0007-ob-p0008	No stronger conservative family signal was detected.
fam-raw-iub2-204	IUB2-204	1	obi-v03-n0007-re-p0008	No stronger conservative family signal was detected.
fam-raw-iub2-205	IUB2-205	1	obi-v03-n0049-ob-p0079	No stronger conservative family signal was detected.
fam-raw-iub2-206	IUB2-206	1	obi-v03-n0062-ob-p0102	No stronger conservative family signal was detected.
fam-raw-iub2-207	IUB2-207	1	obi-v03-n0076-re-p0124	No stronger conservative family signal was detected.
fam-raw-iub2-209	IUB2-209	1	obi-v03-n0009-ob-p0012	No stronger conservative family signal was detected.
fam-raw-iub2-210	IUB2-210	1	obi-v03-n0079-tx-p0132	No stronger conservative family signal was detected.
fam-raw-iub2-212	IUB2-212	1	obi-v03-n0079-tx-p0134	No stronger conservative family signal was detected.
fam-raw-iub2-225-226	IUB2-225-226	1	obi-v02-n0133-ob-p0235	No stronger conservative family signal was detected.
fam-raw-iub2-229	IUB2-229	1	obi-v01-n0209-ob-p0354	No stronger conservative family signal was detected.
fam-raw-iub2-231	IUB2-231	1	obi-v01-n0209-re-p0355	No stronger conservative family signal was detected.
fam-raw-iub2-232	IUB2-232	1	obi-v01-n0210-ob-p0357	No stronger conservative family signal was detected.
fam-raw-iub2-233-bed-b-557-4	IUB2-233 BED B 557-4	1	obi-v01-n0214-ob-p0363	No stronger conservative family signal was detected.
fam-raw-iub2-250	IUB2-250	1	obi-v03-n0213-ob-p0345	No stronger conservative family signal was detected.
fam-raw-iub2-254	IUB2-254	1	obi-v03-n0117-ob-p0197	No stronger conservative family signal was detected.
fam-raw-iub2-259	IUB2-259	1	obi-v01-n0044-ob-p0071	No stronger conservative family signal was detected.
fam-raw-iub2-260	IUB2-260	1	obi-v01-n0044-re-p0072	No stronger conservative family signal was detected.
fam-raw-list-106	copy List 106	1	obi-v01-n0022-ob-p0043	No stronger conservative family signal was detected.
fam-raw-list-114	copy List 114	1	obi-v01-n0189-ob-p0322	No stronger conservative family signal was detected.
fam-raw-list-150	copy List 150	1	obi-v01-n0216-ob-p0366	No stronger conservative family signal was detected.
fam-raw-list-163-162	copy List 163 (162?)	1	obi-v04-n0039-re-p0065	No stronger conservative family signal was detected.
fam-raw-list-221	copy List 221	1	obi-v01-n0144-re-p0242	No stronger conservative family signal was detected.
fam-raw-list-28-dated-cs-433-1071	copy List 28 (dated CS 433/ 1071)	1	obi-v03-n0053-ob-p0085	No stronger conservative family signal was detected.
fam-raw-list-316-317	copy List 316-317	1	obi-v03-n0027-ob-p0043	No stronger conservative family signal was detected.
fam-raw-list-347	copy List 347	1	obi-v03-n0058-ob-p0094	No stronger conservative family signal was detected.
fam-raw-list-402	copy List 402	1	obi-v01-n0212-ob-p0360	No stronger conservative family signal was detected.
fam-raw-list-427	copy List 427	1	obi-v01-n0053-ob-p0086	No stronger conservative family signal was detected.
fam-raw-list-486	copy List 486	1	obi-v01-n0163-re-p0273	No stronger conservative family signal was detected.
fam-raw-list-5	copy List 5	1	obi-v01-n0188-ob-p0321	No stronger conservative family signal was detected.
fam-raw-list-918	copy List 918	2	obi-v02-n0003-ob-p0004 | obi-v02-n0025-ob-p0049	No stronger conservative family signal was detected.
fam-raw-lubeigt-pagan	Lubeigt, Pagan, p. 339	1	obi-v01-n0097-tx-p0151	No stronger conservative family signal was detected.
fam-raw-luce-2829	Luce 2829	1	obi-v01-n0136-re-p0220	No stronger conservative family signal was detected.
fam-raw-luce-c-570	Luce C 570	1	obi-v01-n0194-re-p0330	No stronger conservative family signal was detected.
fam-raw-luce-d-809	Luce D 809	2	obi-v01-n0107-ob-p0175 | obi-v01-n0107-re-p0175	No stronger conservative family signal was detected.
fam-raw-luce-files-g-1763	Luce files G 1763	1	obi-v04-n0138-re-p0235	No stronger conservative family signal was detected.
fam-raw-luce-g-1899	Luce G 1899	1	obi-v01-n0067-ob-p0106	No stronger conservative family signal was detected.
fam-raw-luce-g-1964	Luce G 1964	1	obi-v01-n0209-ob-p0354	No stronger conservative family signal was detected.
fam-raw-luce-j-2665	Luce J 2665	1	obi-v01-n0090-ob-p0137	No stronger conservative family signal was detected.
fam-raw-luce-j-2667	Luce J 2667	2	obi-v01-n0170-ob-p0289 | obi-v01-n0170-re-p0289	No stronger conservative family signal was detected.
fam-raw-luce-j-2672	Luce J 2672	1	obi-v01-n0082-ob-p0127	No stronger conservative family signal was detected.
fam-raw-luce-j-2675	Luce J 2675	1	obi-v01-n0003-ob-p0008	No stronger conservative family signal was detected.
fam-raw-luce-obep	Luce, OBEP, p. 109	1	obi-v01-n0019-ob-p0040	No stronger conservative family signal was detected.
fam-raw-luce-obep-1	Luce, OBEP 1, p. 117-25	1	obi-v01-n0126-ob-p0205	No stronger conservative family signal was detected.
fam-raw-luce-u-tin-htway-15th-century-library	Luce/U Tin Htway, “15th Century Library”	1	obi-v02-n0133-ob-p0235	No stronger conservative family signal was detected.
fam-raw-mm-3	copy MM 3, no. 30, p. 131	1	obi-v01-n0065-ob-p0102	No stronger conservative family signal was detected.
fam-raw-mp	MP, p. 107	7	obi-v03-n0005-ob-p0005 | obi-v03-n0032-tx-p0051 | obi-v03-n0033-ob-p0052 | obi-v03-n0035-ob-p0055 | obi-v03-n0035-re-p0056	No stronger conservative family signal was detected.
fam-raw-mp	MP, p. 13	1	obi-v01-n0194-ob-p0329	No stronger conservative family signal was detected.
fam-raw-mp	MP, p. 151	1	obi-v03-n0048-ob-p0078	No stronger conservative family signal was detected.
fam-raw-mp	MP, p. 155	1	obi-v03-n0050-ob-p0080	No stronger conservative family signal was detected.
fam-raw-mp	MP, p. 163	1	obi-v03-n0041-ob-p0068	No stronger conservative family signal was detected.
fam-raw-mp	MP, p. 93	1	obi-v01-n0050-ob-p0081	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 81	2	obi-v01-n0221-tx-p0376 | obi-v01-n0222-re-p0376	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, no. 1, p. 1	1	obi-v01-n0019-ob-p0040	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 139	1	obi-v01-n0031-ob-p0054	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 159	1	obi-v03-n0053-ob-p0085	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 17	1	obi-v01-n0194-re-p0330	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 21	1	obi-v01-n0188-ob-p0321	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 25	1	obi-v01-n0010-ob-p0026	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 29	1	obi-v01-n0196-ob-p0333	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 45	1	obi-v01-n0091-ob-p0138	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 49	1	obi-v01-n0023-ob-p0044	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 5	1	obi-v01-n0195-ob-p0331	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 53	1	obi-v01-n0042-ob-p0069	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 57	1	obi-v01-n0138-ob-p0222	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 61-65	1	obi-v01-n0048-ob-p0077	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 77	1	obi-v01-n0224-ob-p0379	No stronger conservative family signal was detected.
fam-raw-mp-1	MP 1, p. 97	1	obi-v01-n0225-ob-p0381	No stronger conservative family signal was detected.
fam-raw-mp-2	MP 2, p. 159	5	obi-v03-n0008-ob-p0009 | obi-v03-n0056-ob-p0090 | obi-v03-n0056-re-p0091 | obi-v03-n0057-tx-p0092 | obi-v03-n0060-ob-p0097	No stronger conservative family signal was detected.
fam-raw-mp-2	MP 2, p. 61	1	obi-v01-n0216-ob-p0366	No stronger conservative family signal was detected.
fam-raw-mp-2	MP 2, p. 65	1	obi-v04-n0104-ob-p0163	No stronger conservative family signal was detected.
fam-raw-myaketu-nandhale-hmattan	Myaketu, Nandhale Hmattan, p. 29-30	1	obi-v03-n0025-ob-p0037	No stronger conservative family signal was detected.
fam-raw-nce-list-216	NCE List 216	1	obi-v01-n0138-ob-p0222	No stronger conservative family signal was detected.
fam-raw-not-in-u-min-hswe	(not in U Min Hswe)	3	obi-v03-n0007-ob-p0008 | obi-v03-n0007-re-p0008 | obi-v03-n0055-ob-p0089	No stronger conservative family signal was detected.
fam-raw-other-copies-are-list-148	other copies are List 148	1	obi-v01-n0216-ob-p0366	No stronger conservative family signal was detected.
fam-raw-partly-in-list	partly in List	1	obi-v01-n0109-ob-p0179	No stronger conservative family signal was detected.
fam-raw-partly-list-116	copy (partly): List 116	1	obi-v02-n0038-ob-p0072	No stronger conservative family signal was detected.
fam-raw-picture-archdept-on-file	picture (ArchDept) on file	2	obi-v01-n0158-tx-p0265 | obi-v01-n0159-ob-p0265	No stronger conservative family signal was detected.
fam-raw-ref-pl-i-73	Ref.: Pl. I 73	1	obi-v01-n0097-tx-p0151	No stronger conservative family signal was detected.
fam-raw-rsasb-1912	RSASB 1912, p. 34	1	obi-v01-n0026-ob-p0046	No stronger conservative family signal was detected.
fam-raw-rsasb-1915	RSASB 1915, p. 57	1	obi-v01-n0036-ob-p0058	No stronger conservative family signal was detected.
fam-raw-rsasb-1926	RSASB 1926, p. 26	1	obi-v01-n0005-ob-p0019	No stronger conservative family signal was detected.
fam-raw-rsasb-926-and-app-g	RSASB 926, p. 26 and App. G, no. 13	1	obi-v01-n0152-ob-p0255	No stronger conservative family signal was detected.
fam-raw-similar-but-incomplete-version-pl-ii-144	similar but incomplete version Pl. II 144	1	obi-v02-n0065-tx-p0137	Kept as a narrow title-specific family because the reference may represent a translation-related work.
fam-raw-strachan-pagan	Strachan, Pagan, p. 127-8	1	obi-v01-n0097-tx-p0151	No stronger conservative family signal was detected.
fam-raw-than-tun-hnaung-dwe	Than Tun, Hnaung-dwe, no. 8, p. 18	1	obi-v01-n0072-ob-p0116	No stronger conservative family signal was detected.
fam-raw-u-kyaw-bagan-minsa	U Kyaw, “Bagan Minsa”, p. 195	12	obi-v02-n0016-ob-p0024 | obi-v02-n0137-tx-p0240 | obi-v02-n0138-tx-p0240 | obi-v02-n0139-tx-p0241 | obi-v02-n0140-ob-p0242	No stronger conservative family signal was detected.
fam-raw-u-maung-maung-lat-nos-1-2	U Maung Maung Lat, nos. 1+2	1	obi-v01-n0209-ob-p0354	No stronger conservative family signal was detected.
fam-raw-u-nyein-maung-s-update-to-obi-5-htupayon	U Nyein Maung’s update to OBI 5 (Htupayon), p. 2	1	obi-v01-n0026-ob-p0046	No stronger conservative family signal was detected.
fam-raw-u-nyein-maung-she-haung-pancama-twe-nauk-hset-twe	U Nyein Maung, She-haung … Pancama-twe Nauk-hset-twe, p. 1	1	obi-v01-n0201-re-p0342	No stronger conservative family signal was detected.
fam-raw-u-pe-maung-tin-the-myazedi-inscription-in-nava-rat-kui-svay-rangoon-1966	U Pe Maung Tin, The Myazedi Inscription, in Nava-rat Kui:-svay, Rangoon 1966, p. 23-33	2	obi-v01-n0001-tx-p0001 | obi-v01-n0002-tx-p0004	No stronger conservative family signal was detected.
fam-raw-u-tha-myat-the-pali-version-of-the-myazedi-inscription-rangoon-1958	U Tha Myat, The Pali Version of the Myazedi Inscription, Rangoon 1958	2	obi-v01-n0001-tx-p0001 | obi-v01-n0002-tx-p0004	Kept as a narrow title-specific family because the reference may represent a translation-related work.
fam-raw-u-tin-htway-first-burmese-royal-inscription	U Tin Htway, “First Burmese Royal Inscription”	1	obi-v01-n0041-ob-p0065	No stronger conservative family signal was detected.
fam-raw-u-tin-lwin-rajakumar-s-inscription-in-pali-in-takkasuil-yangon-1989	U Tin Lwin, Rajakumar's Inscription in Pali, in Takkasuil ... (repr. Yangon 1989)	2	obi-v01-n0001-tx-p0001 | obi-v01-n0002-tx-p0004	Kept as a narrow title-specific family because the reference may represent a translation-related work.
fam-raw-ub-1	UB 1, p. 297	5	obi-v02-n0010-ob-p0015 | obi-v02-n0072-ob-p0151 | obi-v02-n0073-tx-p0155 | obi-v02-n0076-ob-p0157 | obi-v02-n0077-ob-p0159	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 300	3	obi-v03-n0006-ob-p0007 | obi-v03-n0045-re-p0073 | obi-v03-n0047-ob-p0077	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 191	2	obi-v01-n0158-tx-p0265 | obi-v01-n0159-ob-p0265	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 147	1	obi-v01-n0045-ob-p0073	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 173	1	obi-v01-n0207-ob-p0352	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 176	1	obi-v01-n0059-ob-p0093	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 178	1	obi-v01-n0160-ob-p0267	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 181	1	obi-v01-n0105-ob-p0173	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 184	1	obi-v01-n0135-ob-p0218	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 195	1	obi-v01-n0174-ob-p0298	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 198	1	obi-v01-n0166-ob-p0278	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 202	1	obi-v02-n0106-ob-p0202	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 206	1	obi-v02-n0088-ob-p0176	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 212	1	obi-v03-n0044-re-p0072	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 221	1	obi-v04-n0117-re-p0191	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 222-4	1	obi-v03-n0025-ob-p0037	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 257	1	obi-v01-n0041-ob-p0065	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 288	1	obi-v01-n0079-ob-p0124	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 291	1	obi-v02-n0040-ob-p0074	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 293	1	obi-v01-n0132-ob-p0213	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 296	1	obi-v01-n0153-ob-p0256	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 32	1	obi-v02-n0028-ob-p0053	No stronger conservative family signal was detected.
fam-raw-ub-1	UB 1, p. 382	1	obi-v01-n0126-ob-p0205	No stronger conservative family signal was detected.
fam-raw-ub-1-u-min-hswe	UB 1, p. 219, U Min Hswe, no. 71	1	obi-v03-n0040-ob-p0066	No stronger conservative family signal was detected.
fam-raw-ub-2	UB 2, p. 203	3	obi-v03-n0007-ob-p0008 | obi-v03-n0007-re-p0008 | obi-v03-n0055-ob-p0089	No stronger conservative family signal was detected.
fam-raw-ub-2	UB 2 p. 233	1	obi-v01-n0214-ob-p0363	No stronger conservative family signal was detected.
fam-raw-ub-2	UB 2, p. 133	1	obi-v01-n0206-re-p0351	No stronger conservative family signal was detected.
fam-raw-ub-2	UB 2, p. 134	1	obi-v04-n0039-re-p0065	No stronger conservative family signal was detected.
fam-raw-ub-2	UB 2, p. 135	1	obi-v04-n0039-ob-p0064	No stronger conservative family signal was detected.
fam-raw-ub-2	UB 2, p. 137	1	obi-v01-n0075-tx-p0118	No stronger conservative family signal was detected.
fam-raw-ub-2	UB 2, p. 200	1	obi-v03-n0038-ob-p0062	No stronger conservative family signal was detected.
fam-raw-ub-2	UB 2, p. 205	1	obi-v03-n0049-ob-p0079	No stronger conservative family signal was detected.
fam-raw-ub-2	UB 2, p. 225	1	obi-v02-n0133-ob-p0235	No stronger conservative family signal was detected.
fam-raw-ub-2	UB 2, p. 229	1	obi-v01-n0209-ob-p0354	No stronger conservative family signal was detected.
fam-raw-ub-2	UB 2, p. 259	1	obi-v01-n0044-ob-p0071	No stronger conservative family signal was detected.
fam-raw-ub-2	UB 2, p. 51	1	obi-v01-n0058-tx-p0093	No stronger conservative family signal was detected.
fam-raw-ub-2-135	UB 2, 135	1	obi-v04-n0039-re-p0065	No stronger conservative family signal was detected.
fam-raw-ub1	UB1, p. 287	1	obi-v01-n0032-ob-p0055	No stronger conservative family signal was detected.
fam-raw-unknown	. .	1	obi-v02-n0143-ob-p0246	No stronger conservative family signal was detected.
fam-ray-theravada-buddhism	Ray, Theravada Buddhism, p. 106	2	obi-v01-n0001-tx-p0001 | obi-v01-n0002-tx-p0004	Grouped by recurring author/title pair.
fam-ray-theravada-buddhism	Ray, Theravada Buddhism, p. 108	1	obi-v01-n0004-ob-p0011	Grouped by recurring author/title pair.
fam-ray-theravada-buddhism	Ray, Theravada Buddhism, p. 164, Frasch, ‘King Nadaungmya's Great Gift’, p. xx	1	obi-v01-n0052-ob-p0083	Grouped by recurring author/title pair.
fam-ray-theravada-buddhism	Ray, Theravada Buddhism, p. 165	1	obi-v01-n0043-ob-p0070	Grouped by recurring author/title pair.
fam-rdasb-publication	RDASB 1971	51	obi-v02-n0001-ob-p0001 | obi-v02-n0006-ob-p0010 | obi-v02-n0007-ob-p0011 | obi-v02-n0007-re-p0011 | obi-v02-n0008-re-p0013	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1926, p. 26 and App. G	12	obi-v02-n0016-ob-p0024 | obi-v02-n0137-tx-p0240 | obi-v02-n0138-tx-p0240 | obi-v02-n0139-tx-p0241 | obi-v02-n0140-ob-p0242	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1966	11	obi-v01-n0088-ob-p0134 | obi-v01-n0140-ob-p0226 | obi-v02-n0013-ob-p0020 | obi-v02-n0107-ob-p0203 | obi-v02-n0108-re-p0204	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1963, p. 27, no. 16	8	obi-v02-n0014-ob-p0021 | obi-v02-n0113-ob-p0210 | obi-v02-n0114-ob-p0211 | obi-v02-n0115-ob-p0212 | obi-v02-n0116-ob-p0212	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1958-59	7	obi-v04-n0098-tx-p0157 | obi-v04-n0103-re-p0162 | obi-v05-n0023-tx-p0066 | obi-v05-n0031-tx-p0086 | obi-v05-n0046-tx-p0116	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1962-63 BED B 622-4	5	obi-v03-n0085-ob-p0145 | obi-v03-n0085-re-p0146 | obi-v03-n0089-ob-p0159 | obi-v03-n0104-ob-p0181 | obi-v03-n0110-ob-p0190	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1963-64	5	obi-v04-n0070-ob-p0110 | obi-v04-n0119-ob-p0193 | obi-v04-n0119-re-p0195 | obi-v04-n0126-ob-p0206 | obi-v05-n0063-re-p0138	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1959-60	4	obi-v04-n0145-ob-p0250 | obi-v05-n0027-ob-p0072 | obi-v05-n0028-ob-p0073 | obi-v05-n0059-re-p0134	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1961-62	4	obi-v01-n0199-ob-p0339 | obi-v04-n0081-ob-p0126 | obi-v05-n0032-ob-p0086 | obi-v05-n0056-ob-p0130	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1970-71	4	obi-v02-n0075-ob-p0156 | obi-v04-n0101-ob-p0160 | obi-v04-n0109-ob-p0178 | obi-v04-n0122-ob-p0200	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1938-39	3	obi-v01-n0030-ob-p0053 | obi-v04-n0066-ob-p0102 | obi-v04-n0066-re-p0105	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1962-63	3	obi-v04-n0034-ob-p0055 | obi-v05-n0007-ob-p0017 | obi-v05-n0026-re-p0070	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1964-65	3	obi-v04-n0077-ob-p0121 | obi-v04-n0118-ob-p0192 | obi-v04-n0127-re-p0208	Grouped by recurring publication abbreviation.
fam-rdasb-publication	1962-63-b RDASB BED B 622-6	2	obi-v03-n0135-ob-p0230 | obi-v03-n0144-ob-p0243	Grouped by recurring publication abbreviation.
fam-rdasb-publication	1963-64-b RDASB	2	obi-v04-n0079-ob-p0123 | obi-v05-n0015-ob-p0053	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1938	2	obi-v01-n0105-ob-p0173 | obi-v01-n0213-ob-p0362	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1954	2	obi-v01-n0170-ob-p0289 | obi-v01-n0170-re-p0289	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1960-61	2	obi-v04-n0005-ob-p0007 | obi-v05-n0061-ob-p0135	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1961	2	obi-v01-n0076-ob-p0119 | obi-v01-n0116-ob-p0188	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1965, p. 34, no. 2	2	obi-v01-n0221-tx-p0376 | obi-v01-n0222-re-p0376	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1969-70	2	obi-v04-n0050-ob-p0080 | obi-v05-n0049-tx-p0123	Grouped by recurring publication abbreviation.
fam-rdasb-publication	RDASB 1974-75 BED B 602-5	2	obi-v02-n0113-ob-p0210 | obi-v02-n0115-ob-p0212	Grouped by recurring publication abbreviation.
fam-rdasb-publication	1938-39-bRDASB BED B 592-3	1	obi-v01-n0133-ob-p0214	Grouped by recurring publication abbreviation.
fam-rdasb-publication	1938-39-bRDASB BED B 595-5	1	obi-v01-n0147-re-p0248	Grouped by recurring publication abbreviation.
fam-rdasb-publication	1958-59-b RDASB BED B 568-3	1	obi-v01-n0051-ob-p0082	Grouped by recurring publication abbreviation.
fam-rdasb-publication	1960-61-b RDASB BED B 590-3	1	obi-v01-n0124-ob-p0203	Grouped by recurring publication abbreviation.
