raw_reference_string	family_id	source_family_id	source_work_key	work_candidate_id	bibtex_key	locator	locator_type	resolution_status	resolution_level	match_type	match_confidence	evidence	needs_human_review	notes
TN, p. 61-62	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	61-62	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 65	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	65	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 66	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	66	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 68	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	68	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 69	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	69	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 70	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	70	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 71	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	71	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 73	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	73	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 79	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	79	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 80	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	80	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 81	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	81	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 82	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	82	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 83	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	83	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 84	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	84	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 85	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	85	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 86	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	86	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 87	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	87	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 88	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	88	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 89	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	89	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 91	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	91	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 91, U Min Hswe, no. 63	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	91	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 92	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	92	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 93	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	93	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 96	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	96	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 97	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	97	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 98	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	98	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
TN, p. 99	fam-tn-catalogue	sf-tn	uTunNyein1897inscriptionsPaganPinyaAva	work-tn-catalogue	uTunNyein1897inscriptionsPaganPinyaAva	99	page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the precise Than Tun source work is pinned down. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviatio…	true	Grouped by recurring leading label.
U Min Hswe, no. 12	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	12	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 14	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	14	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 17	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	17	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 18	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	18	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 19	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	19	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 20	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	20	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 21	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	21	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 22-3	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	22-3	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 24	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	24	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 28	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	28	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 3	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	3	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 32	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	32	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 34	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	34	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 37	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	37	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 39	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	39	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 4	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	4	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 40	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	40	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 41	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	41	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 43	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	43	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 44	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	44	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 45	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	45	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 46	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	46	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 49	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	49	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 51	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	51	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 57	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	57	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 58	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	58	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 59	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	59	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 6	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	6	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 62	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	62	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 67	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	67	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 7	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	7	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 70	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	70	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 73	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	73	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 76	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	76	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 77	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	77	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 82	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	82	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, no. 85	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	85	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
U Min Hswe, nos. 83-4	fam-u-min-hswe-catalogue	sf-u-min-hswe	uMinHsweSourceFamily	work-u-min-hswe-catalogue	uMinHsweSourceFamily	s.	catalogue_number	source_family_resolved	source_family	source_family_match	medium	Still needs bibliographic normalization beyond the named catalogue marker. No strong definition candidate found in searched corpus documentation or Frasch files.	true	Grouped by recurring leading label.
UEM no. 11, p. 19	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	11, p. 19	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 12, p. 23	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	12, p. 23	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 14, p. 28	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	14, p. 28	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 15, p. 29	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	15, p. 29	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 16, p. 33	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	16, p. 33	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 18, p. 36	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	18, p. 36	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 19, p. 38	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	19, p. 38	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 2, p. 2	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	2, p. 2	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 20, p. 179	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	20, p. 179	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 21, p. 41	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	21, p. 41	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 21, p. 43	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	21, p. 43	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
UEM no. 22, p. 44	fam-uem-catalogue	sf-uem	uEMaung1958selectionsInscriptionsPagan	work-uem-catalogue	uEMaung1958selectionsInscriptionsPagan	22, p. 44	volume_page	source_family_resolved	source_family	source_family_match	low	Keep provisional until the full work title is recovered. No strong definition candidate found in searched corpus documentation or Frasch files. Explicit abbreviation-list definiti…	true	Grouped by recurring leading label.
