local_file_id	batch_id	file_name	year	path_stub	ocr_text_path	metadata_path	pages_completed	ocr_status	language_scope_guess	contains_translation_marker	contains_text_marker	contains_inscription_marker	contains_burmese_marker	contains_pali_marker	contains_mon_marker	contains_pyu_marker	notes
ancientpyu_luce1937-c7fe9ee6157d	jbrs-ocr-2137	AncientPyu-Luce1937.pdf	1937	Burmese/Burma JBRS/1937/AncientPyu-Luce1937.pdf	data/working/ocr/jbrs/text/ancientpyu_luce1937-c7fe9ee6157d.txt	data/working/ocr/jbrs/metadata/ancientpyu_luce1937-c7fe9ee6157d.json	15	completed	Burmese	true	false	true	true	true	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1937-burmeserule-at-toungoo-langhamcarter1937-pdf	jbrs-ocr-1244	BurmeseRule-at-Toungoo-LanghamCarter1937.pdf	1937	1937/BurmeseRule-at-Toungoo-LanghamCarter1937.pdf	data/working/ocr/jbrs/text/1937-burmeserule-at-toungoo-langhamcarter1937-pdf.txt	data/working/ocr/jbrs/metadata/1937-burmeserule-at-toungoo-langhamcarter1937-pdf.json	18	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
281001-fadc60a4137a	jbrs-ocr-1760	281001.pdf	1938	Burmese/Burma JBRS/1938/281001.pdf	data/working/ocr/jbrs/text/281001-fadc60a4137a.txt	data/working/ocr/jbrs/metadata/281001-fadc60a4137a.json	91	completed	Burmese	true	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
281092-c67237413f44	jbrs-ocr-1761	281092.pdf	1938	Burmese/Burma JBRS/JBRS Originals/281092.pdf	data/working/ocr/jbrs/text/281092-c67237413f44.txt	data/working/ocr/jbrs/metadata/281092-c67237413f44.json	3	completed	Mixed Burmese/Pali	true	true	true	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
282095-3c9999a3a1e3	jbrs-ocr-1762	282095.pdf	1938	Burmese/Burma JBRS/JBRS Originals/282095.pdf	data/working/ocr/jbrs/text/282095-3c9999a3a1e3.txt	data/working/ocr/jbrs/metadata/282095-3c9999a3a1e3.json	6	completed	Burmese	false	false	false	false	false	false	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
282100-c2e173cc005e	jbrs-ocr-1763	282100.pdf	1938	Burmese/Burma JBRS/JBRS Originals/282100.pdf	data/working/ocr/jbrs/text/282100-c2e173cc005e.txt	data/working/ocr/jbrs/metadata/282100-c2e173cc005e.json	9	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
282109-dadda21920c9	jbrs-ocr-1764	282109.pdf	1938	Burmese/Burma JBRS/JBRS Originals/282109.pdf	data/working/ocr/jbrs/text/282109-dadda21920c9.txt	data/working/ocr/jbrs/metadata/282109-dadda21920c9.json	68	completed	Burmese	true	true	false	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
282177-86a23b01eace	jbrs-ocr-1765	282177.pdf	1938	Burmese/Burma JBRS/JBRS Originals/282177.pdf	data/working/ocr/jbrs/text/282177-86a23b01eace.txt	data/working/ocr/jbrs/metadata/282177-86a23b01eace.json	16	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
282193-dbfd5ebb7516	jbrs-ocr-1766	282193.pdf	1938	Burmese/Burma JBRS/1938/282193.pdf	data/working/ocr/jbrs/text/282193-dbfd5ebb7516.txt	data/working/ocr/jbrs/metadata/282193-dbfd5ebb7516.json	30	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
282232-18ca1f9ed091	jbrs-ocr-1768	282232.pdf	1938	Burmese/Burma JBRS/JBRS Originals/282232.pdf	data/working/ocr/jbrs/text/282232-18ca1f9ed091.txt	data/working/ocr/jbrs/metadata/282232-18ca1f9ed091.json	1	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
282233-d8668741efba	jbrs-ocr-1769	282233.pdf	1938	Burmese/Burma JBRS/1938/282233.pdf	data/working/ocr/jbrs/text/282233-d8668741efba.txt	data/working/ocr/jbrs/metadata/282233-d8668741efba.json	11	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
282223-a944a3436cab	jbrs-ocr-1767	Dalet-Hall1938.pdf	1938	Burmese/Burma JBRS/1938/Dalet-Hall1938.pdf	data/working/ocr/jbrs/text/282223-a944a3436cab.txt	data/working/ocr/jbrs/metadata/282223-a944a3436cab.json	9	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1938-moninscriptionayethema-pemaungtin1938-pdf	jbrs-ocr-1253	MonInscriptionAyethema-PeMaungTin1938.pdf	1938	1938/MonInscriptionAyethema-PeMaungTin1938.pdf	data/working/ocr/jbrs/text/1938-moninscriptionayethema-pemaungtin1938-pdf.txt	data/working/ocr/jbrs/metadata/1938-moninscriptionayethema-pemaungtin1938-pdf.json	3	completed	Mon	true	true	true	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1938-siamburma-inburmese1938-pdf	jbrs-ocr-1254	SiamBurma_inBurmese1938.pdf	1938	1938/SiamBurma_inBurmese1938.pdf	data/working/ocr/jbrs/text/1938-siamburma-inburmese1938-pdf.txt	data/working/ocr/jbrs/metadata/1938-siamburma-inburmese1938-pdf.json	68	completed	Burmese	true	true	false	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1938-siamburma-inburmese1938b-pdf	jbrs-ocr-1255	SiamBurma_inBurmese1938B.pdf	1938	1938/SiamBurma_inBurmese1938B.pdf	data/working/ocr/jbrs/text/1938-siamburma-inburmese1938b-pdf.txt	data/working/ocr/jbrs/metadata/1938-siamburma-inburmese1938b-pdf.json	1	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
291001-cad6568614c2	jbrs-ocr-1770	291001.pdf	1939	Burmese/Burma JBRS/JBRS Originals/291001.pdf	data/working/ocr/jbrs/text/291001-cad6568614c2.txt	data/working/ocr/jbrs/metadata/291001-cad6568614c2.json	137	completed	Mixed Burmese/Pali	false	false	false	false	true	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
292157-56aa15461e87	jbrs-ocr-1772	292157.pdf	1939	Burmese/Burma JBRS/1939/292157.pdf	data/working/ocr/jbrs/text/292157-56aa15461e87.txt	data/working/ocr/jbrs/metadata/292157-56aa15461e87.json	9	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
292166-b0b5a7c99d5e	jbrs-ocr-1773	292166.pdf	1939	Burmese/Burma JBRS/JBRS Originals/292166.pdf	data/working/ocr/jbrs/text/292166-b0b5a7c99d5e.txt	data/working/ocr/jbrs/metadata/292166-b0b5a7c99d5e.json	21	completed	Burmese	false	false	true	true	true	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
292193-a6f085122f7b	jbrs-ocr-1775	292193.pdf	1939	Burmese/Burma JBRS/JBRS Originals/292193.pdf	data/working/ocr/jbrs/text/292193-a6f085122f7b.txt	data/working/ocr/jbrs/metadata/292193-a6f085122f7b.json	5	completed	Burmese	false	false	true	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
292198-f0d2b2d0a78a	jbrs-ocr-1776	292198.pdf	1939	Burmese/Burma JBRS/1939/292198.pdf	data/working/ocr/jbrs/text/292198-f0d2b2d0a78a.txt	data/working/ocr/jbrs/metadata/292198-f0d2b2d0a78a.json	10	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
292208-68fe8d54ce87	jbrs-ocr-1777	292208.pdf	1939	Burmese/Burma JBRS/1939/292208.pdf	data/working/ocr/jbrs/text/292208-68fe8d54ce87.txt	data/working/ocr/jbrs/metadata/292208-68fe8d54ce87.json	5	completed	Burmese	true	true	false	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
292212-d979f75ae0fa	jbrs-ocr-1778	292212.pdf	1939	Burmese/Burma JBRS/1939/292212.pdf	data/working/ocr/jbrs/text/292212-d979f75ae0fa.txt	data/working/ocr/jbrs/metadata/292212-d979f75ae0fa.json	2	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
293215-3f3534af1590	jbrs-ocr-1779	293215.pdf	1939	Burmese/Burma JBRS/1939/293215.pdf	data/working/ocr/jbrs/text/293215-3f3534af1590.txt	data/working/ocr/jbrs/metadata/293215-3f3534af1590.json	18	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
293233-eb48372c65e3	jbrs-ocr-1780	293233.pdf	1939	Burmese/Burma JBRS/1939/293233.pdf	data/working/ocr/jbrs/text/293233-eb48372c65e3.txt	data/working/ocr/jbrs/metadata/293233-eb48372c65e3.json	3	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
293236-39a8ce4974e0	jbrs-ocr-1781	293236.pdf	1939	Burmese/Burma JBRS/1939/293236.pdf	data/working/ocr/jbrs/text/293236-39a8ce4974e0.txt	data/working/ocr/jbrs/metadata/293236-39a8ce4974e0.json	14	completed	Burmese	false	false	false	false	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
293250-d2524020816e	jbrs-ocr-1782	293250.pdf	1939	Burmese/Burma JBRS/1939/293250.pdf	data/working/ocr/jbrs/text/293250-d2524020816e.txt	data/working/ocr/jbrs/metadata/293250-d2524020816e.json	7	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
293257-7754d3d6c1d4	jbrs-ocr-1783	293257.pdf	1939	Burmese/Burma JBRS/JBRS Originals/293257.pdf	data/working/ocr/jbrs/text/293257-7754d3d6c1d4.txt	data/working/ocr/jbrs/metadata/293257-7754d3d6c1d4.json	7	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1939-burmatofallofpagan-luce1939-pdf	jbrs-ocr-1267	BurmaToFallOfPagan-Luce1939.pdf	1939	1939/BurmaToFallOfPagan-Luce1939.pdf	data/working/ocr/jbrs/text/1939-burmatofallofpagan-luce1939-pdf.txt	data/working/ocr/jbrs/metadata/1939-burmatofallofpagan-luce1939-pdf.json	10	completed	Burmese	false	false	true	true	true	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
diplomaticmission_christian-442f8f625c66	jbrs-ocr-2143	DiplomaticMission_Christian.pdf	1939	Burmese/Burma JBRS/1939/DiplomaticMission_Christian.pdf	data/working/ocr/jbrs/text/diplomaticmission_christian-442f8f625c66.txt	data/working/ocr/jbrs/metadata/diplomaticmission_christian-442f8f625c66.json	6	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
dutchtrade_hall_1939-eb8259b9ae05	jbrs-ocr-2145	DutchTrade-Hall-1939.pdf	1939	Burmese/Burma JBRS/1939/DutchTrade-Hall-1939.pdf	data/working/ocr/jbrs/text/dutchtrade_hall_1939-eb8259b9ae05.txt	data/working/ocr/jbrs/metadata/dutchtrade_hall_1939-eb8259b9ae05.json	18	completed	Burmese	true	false	false	false	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
301336-31dabf53eac3	jbrs-ocr-1786	301336.pdf	1940	Burmese/Burma JBRS/JBRS Originals/301336.pdf	data/working/ocr/jbrs/text/301336-31dabf53eac3.txt	data/working/ocr/jbrs/metadata/301336-31dabf53eac3.json	7	completed	Burmese	false	false	true	false	true	false	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
301343-6cf86c2df2d2	jbrs-ocr-1787	301343.pdf	1940	Burmese/Burma JBRS/JBRS Originals/301343.pdf	data/working/ocr/jbrs/text/301343-6cf86c2df2d2.txt	data/working/ocr/jbrs/metadata/301343-6cf86c2df2d2.json	2	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
301345-5ef8a98b83c8	jbrs-ocr-1788	301345.pdf	1940	Burmese/Burma JBRS/JBRS Originals/301345.pdf	data/working/ocr/jbrs/text/301345-5ef8a98b83c8.txt	data/working/ocr/jbrs/metadata/301345-5ef8a98b83c8.json	1	completed	Burmese	false	false	false	false	false	false	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
301345a-bbb481995f76	jbrs-ocr-1789	301345A.pdf	1940	Burmese/Burma JBRS/1940/301345A.pdf	data/working/ocr/jbrs/text/301345a-bbb481995f76.txt	data/working/ocr/jbrs/metadata/301345a-bbb481995f76.json	2	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
301346-dce0f44d77a5	jbrs-ocr-1790	301346.pdf	1940	Burmese/Burma JBRS/1940/301346.pdf	data/working/ocr/jbrs/text/301346-dce0f44d77a5.txt	data/working/ocr/jbrs/metadata/301346-dce0f44d77a5.json	1	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
301347-8fd126704fce	jbrs-ocr-1791	301347.pdf	1940	Burmese/Burma JBRS/JBRS Originals/301347.pdf	data/working/ocr/jbrs/text/301347-8fd126704fce.txt	data/working/ocr/jbrs/metadata/301347-8fd126704fce.json	2	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
301348-510ea60d60c3	jbrs-ocr-1792	301348.pdf	1940	Burmese/Burma JBRS/JBRS Originals/301348.pdf	data/working/ocr/jbrs/text/301348-510ea60d60c3.txt	data/working/ocr/jbrs/metadata/301348-510ea60d60c3.json	2	completed	Burmese	true	false	false	true	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
301349-aad002ed364d	jbrs-ocr-1793	301349.pdf	1940	Burmese/Burma JBRS/1940/301349.pdf	data/working/ocr/jbrs/text/301349-aad002ed364d.txt	data/working/ocr/jbrs/metadata/301349-aad002ed364d.json	2	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
301351-ed8da7b41f63	jbrs-ocr-1794	301351.pdf	1940	Burmese/Burma JBRS/1940/301351.pdf	data/working/ocr/jbrs/text/301351-ed8da7b41f63.txt	data/working/ocr/jbrs/metadata/301351-ed8da7b41f63.json	20	completed	Burmese	true	true	true	true	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
301371-20ef9d3fe130	jbrs-ocr-1795	301371.pdf	1940	Burmese/Burma JBRS/1940/301371.pdf	data/working/ocr/jbrs/text/301371-20ef9d3fe130.txt	data/working/ocr/jbrs/metadata/301371-20ef9d3fe130.json	5	completed	Burmese	false	false	false	true	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
301376-de0b5082af8a	jbrs-ocr-1796	301376.pdf	1940	Burmese/Burma JBRS/1940/301376.pdf	data/working/ocr/jbrs/text/301376-de0b5082af8a.txt	data/working/ocr/jbrs/metadata/301376-de0b5082af8a.json	8	completed	Burmese	false	false	true	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
301384-884a7b619638	jbrs-ocr-1797	301384.pdf	1940	Burmese/Burma JBRS/1940/301384.pdf	data/working/ocr/jbrs/text/301384-884a7b619638.txt	data/working/ocr/jbrs/metadata/301384-884a7b619638.json	2	completed	Burmese	true	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
301386-aeb4f9fb70ec	jbrs-ocr-1798	301386.pdf	1940	Burmese/Burma JBRS/1940/301386.pdf	data/working/ocr/jbrs/text/301386-aeb4f9fb70ec.txt	data/working/ocr/jbrs/metadata/301386-aeb4f9fb70ec.json	1	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
